horizon,commodity,stale,zero_return_frac,mse_full,mse_ar1,mse_mean,mse_zero,r2_oos_vs_ar1,r2_oos_vs_mean,r2_oos_vs_zero,cw_stat,cw_p,cw_fdr10_reject
5,Soybeans,False,0.010801393728222997,0.0010125876189275647,0.0010095981760021723,0.001011975412013732,0.0010094298327743482,-0.0029610225101932564,-0.0006049622417352296,-0.0031282869305908623,0.49387439889634854,0.3106974429723325,False
5,Sugar,False,0.017421602787456445,0.0016818050382461467,0.00167042691869363,0.0016624939933239209,0.0016592581344133247,-0.006811503948592312,-0.011615708086629706,-0.013588545004056263,-0.275399118545855,0.6084951893940646,False
5,Brent,False,0.003484320557491289,0.002809496443337091,0.002804611279810645,0.002744622006812688,0.0027397991333413495,-0.001741832660237863,-0.023636929370737247,-0.02543883934686164,0.739270281044879,0.22987144584115637,False
5,NaturalGas,False,0.0027874564459930314,0.013678002620891423,0.013638385927561112,0.013767155208495705,0.013739788186777941,-0.0029047933927615066,0.0064757450798016425,0.004496835398523524,-0.9928866881802553,0.8396174111423356,False
5,WTI,False,0.004181184668989547,0.0032610872504757085,0.0032547347827763884,0.003102261170370104,0.003098246104614339,-0.0019517620092845966,-0.05119687588606747,-0.05255913841668147,1.0937183893939966,0.1370392532360747,False
5,Gasoline,False,0.0003484320557491289,0.0035613343614387255,0.0035422337549399804,0.00336272095210548,0.003357773433608294,-0.005392249021428208,-0.05906330384294556,-0.060623782948834304,-0.26534341846486764,0.6046275401340845,False
5,HeatingOil,False,0.0006968641114982578,0.003997862757562291,0.003997604668443036,0.003955633749179988,0.003948824243424243,-6.456094102857968e-05,-0.010675661868608799,-0.012418510198246802,0.5439108308393027,0.2932514177121651,False
5,Gold,False,0.0031358885017421603,0.0006466100122189438,0.0006411260953702335,0.0006392581920849906,0.0006481927962064263,-0.008553569864510724,-0.0115005489565565,0.002441841373038822,-1.0951642190429083,0.8632776508584321,False
5,Silver,False,0.0024390243902439024,0.0029099191653050786,0.0028928199633779387,0.0028861967111066507,0.0028920102591617957,-0.00591091120208298,-0.008219278369745009,-0.006192545855101317,-1.538839534585944,0.9380782621980499,False
5,Copper,False,0.007317073170731708,0.0016107971118592432,0.001607535082906454,0.0016047221866203755,0.0016037398406987618,-0.002029211671630504,-0.003785655417192002,-0.004400508724286878,-0.6507796647195159,0.7424056355271873,False
