date,V1,V2,V3,V4,V5
2013-11-01,-1.1496151676234962,0.1338461589019678,-0.053185423654415746,-0.020645511198198,0.008035296254804548
2013-11-04,-0.3633375931716812,-0.5621861367325421,-0.9605691345681614,0.3319164638782036,-0.30610020524956394
2013-11-05,-0.3362233440852482,-0.11010200896201135,0.36535744590346314,0.17974028889237095,0.20541490592215803
2013-11-06,0.20418964548375518,0.05373340759635957,-0.5654387559705334,0.4798433957474547,0.35323790496727503
2013-11-07,-0.5561528010219272,-0.029598412464770907,0.3925849678674651,-0.5093883457258864,0.33939425594834494
2013-11-08,0.3311729047240801,-1.0059780018808182,0.8723838509262893,-0.6982102922025154,-0.06747497046324834
2013-11-11,0.24904907562759235,-0.5902305559174255,-0.20458736962496535,-0.26151248845593655,-0.3863957855795055
2013-11-12,-0.4418041822974537,-0.31657983914683313,0.35448319760968033,-0.8117392360368367,0.7879005755360731
2013-11-13,0.2355101881650308,-0.9671381436372763,-0.012228435192689999,0.3641382747944636,-0.3529188286254271
2013-11-14,0.3543177875989174,0.2383329472728051,-0.9127173447069203,0.8979698727458166,-0.5327459570357931
2013-11-15,0.01576971398889615,0.2222242479527825,0.3839901859991261,0.6651784552563564,1.4764347807675575
2013-11-18,-0.4581035382895191,-1.0131801417499282,0.17706441047533772,0.10793628673949336,0.5047067144688857
2013-11-19,-0.1761788989710517,0.4211200518868216,0.5013950224268916,0.12984164566090453,-0.49955242242808334
2013-11-20,0.23634297245347438,-0.9679863381228809,0.4123205426902276,-0.3193931831011407,0.4112793115338363
2013-11-21,0.8573820659849244,-0.7642648479511066,0.3495451787907185,-0.7099891199679899,-0.7662711186576702
2013-11-22,0.09480052578294358,0.03791146064305926,0.8622357318930607,-0.16154511080944928,-0.4897781700192149
2013-12-02,-0.08446650967725457,-1.7055564755301718,1.0667367629014282,0.2743349071163418,-0.26127344492309496
2013-12-03,0.3104168153658114,-0.5014849655312117,-0.367790964401815,-0.1758635535519155,0.14170311324439985
2013-12-04,0.43302438136922067,1.8351067129568917,-0.02456295953100992,0.46166378011345743,-0.4893165219804742
2013-12-06,0.006642835705052272,-0.5871883568611197,1.511804355283558,-0.17000978880420717,0.9651617521335988
2013-12-09,-0.26028465951838153,1.0821897786914085,0.8185030820995995,-0.5405089064811679,0.2207466460786961
2013-12-10,0.42458558394743695,1.3881394596956196,-0.8601784375809919,0.35280449026957034,1.0573045876159957
2013-12-11,0.11873604911778768,0.37793828099959587,1.1185143043646941,-0.5637921409172478,0.30117623912689095
2013-12-12,-0.5957782158252066,-1.3908283537398156,1.617112628549987,0.45852923146678704,1.1704829215334656
2013-12-13,0.022935600635275447,0.6857430792734669,0.21081577866816273,0.5181975648695377,0.89854258600103
2013-12-16,0.42319785144412697,0.31985380950493675,-0.503567694691726,-0.10917803499650862,-1.4107420716152097
2013-12-18,-0.05693746750440195,-0.4690382643289217,0.6744324851223266,0.8157961167088976,0.2436981941167694
2013-12-19,0.13422670709359044,-2.019031983243108,1.509833114428762,-1.096755743634342,0.37172357859840977
2013-12-20,0.7710830841514491,0.7704483383541293,0.09645357712505491,-0.265558313474759,-0.05661037302107612
2013-12-23,-0.2952885009068207,-0.3155911597115953,0.12724273896187252,0.4771034093291382,-0.13931026694685716
2014-01-02,-0.8709022239018567,1.9109423088640465,-0.5867909609891794,0.9835848809740704,0.10862564601271124
2014-01-03,-0.7184625147947095,0.20630492262944994,-1.7555388503730736,-0.7558539927733379,-0.10297085631093042
2014-01-06,-0.034671884788123754,0.12818690876214106,0.013248164442414367,-0.8167261440042686,0.9522269233649583
2014-01-07,0.15759791311459803,-0.5432433269668736,0.6204711368562895,0.15359919399444005,0.14797275489530573
2014-01-08,-0.4694322563872913,-0.29445896345488526,0.04249889129083046,0.7270598933766877,-0.04599522572223331
2014-01-09,-0.5563258447408919,-0.21762612853087998,-1.1458456710162501,0.5416284936456146,-0.9299093086516408
2014-01-10,0.7005195841636377,1.245013862293321,0.006790278171083694,-0.46120924874090236,-0.5943403713676816
2014-01-13,0.003103114801870608,0.9138395824772596,1.1644459043027888,-0.3637228960197286,0.6558352162802359
2014-01-14,-0.02378135290785093,-0.23984075424612677,0.5797613573173026,-0.2629160127728357,-0.311541755255486
2014-01-15,0.5203957465005757,-0.19886297134673286,1.3924886619953445,1.2541937482460637,-0.15143460447864326
2014-01-16,0.07634672662419147,0.24046989889840556,0.1908111610334915,-0.8690790200749332,0.782388036105187
2014-01-17,0.25522674297414794,0.6195016081795549,-0.06567150659920308,0.9566353041091756,0.07856203363467816
2014-01-21,0.036702722864647555,-0.6310054539618398,0.4612893682755189,0.16284762541089276,0.710502751438069
2014-01-22,0.4491183686744885,-0.5366378656574039,-0.13454960257582815,0.3010185259783857,-0.04829587251163037
2014-01-23,-0.14861647137517406,-0.06881481356255577,-1.9870971736180645,-0.2859172031305092,-0.22927255345756975
2014-01-24,-0.007855729253599848,-0.807873679640652,0.1655654948890477,-0.36961432143614575,0.7893356248142529
2014-01-27,-0.8915965380676873,-0.25231347596133225,-0.6509227671086426,0.7196718497089172,-1.5330921964108455
2014-01-28,0.31140989077282993,-0.7827231408434481,0.34510744816112615,-0.5560349625559374,0.7216996561718936
2014-01-29,0.279269379469083,-0.1590955827154675,-0.2946344107397064,0.5981343629168955,1.6791759336902563
2014-02-10,0.39367102750142086,0.540500844339967,-2.713090765047964,-4.806263974959095,-0.08796253060360139
2014-02-11,0.2816320988121396,0.24738958782606957,-0.1518059175158952,-0.23795327807833527,0.5812936796824582
2014-02-12,0.40180435158202965,0.9359408008058676,0.2861913901030856,0.0622593814483418,0.784173649597232
2014-02-13,0.17381407474532978,0.01253030487726238,-0.04777473241556637,-0.4598313734561844,-0.5292056153716471
2014-02-14,0.3984612505311973,1.1234664027109234,-0.9553112502140632,0.43584409726984563,-0.06709945459157457
2014-02-18,1.1683562263110427,0.7955207895026627,0.5126956594351828,-1.873810970258722,-0.13628944268406223
2014-02-19,0.3942077832695527,0.33893776280590004,-0.3615166867747748,-1.5550065905489754,2.3501596739668322
2014-02-20,-0.03609414044164986,-0.5611314608004628,0.10261413516747672,0.14014593479372703,-0.9875574166756181
2014-02-21,-0.17071565994426627,0.5860097255548503,-0.21669590911914155,-0.34780643436005065,0.3370000897625561
2014-02-24,0.17432470700200403,0.5947389578644628,-1.6186056121116157,-0.8604313379493359,0.47324115830886926
2014-02-25,-0.3553885182290869,0.10802422489162583,-0.1669271726701696,0.09723816708003627,-1.5686497038747764
2014-02-26,0.04292228207550886,-0.8990749945831764,0.9391716576137898,0.11369438314837957,-0.8655479365487595
2014-02-27,-0.19305575824163276,0.6327425711316029,-0.021759538440278187,0.8915032005197299,0.3660484456717564
2014-02-28,0.05380659469851699,-0.32527955247360907,1.1118760739325306,-0.4233835295025732,-2.272540010298804
2014-03-03,1.1236170513646366,0.11163212134702508,-3.278044951409174,-2.403433447304683,1.9789332171534024
2014-03-04,-0.024885744185157575,0.6596864141863032,2.757404332930757,-0.6983793146913586,-1.6740945402332847
2014-03-05,-0.4488863033766681,0.7579178604519419,-0.6807036593342931,-1.1601673238073082,1.7214134880537777
2014-03-06,0.36959361850889616,0.6904206631126382,0.2366529901133557,-0.9045542156278458,-0.5820290681455055
2014-03-07,-0.17284046308325215,-1.6979581480650268,-0.7319793186375305,-0.6286300421078147,0.039947648825523714
2014-03-10,-0.4225686392047459,0.12598706158866374,-0.15556821114540748,0.5039774712846771,1.6330901013990082
2014-03-11,-0.3585015683361862,-0.6805851701684469,-1.2227384764455775,-0.7645382165141668,-0.2770699441070518
2014-03-12,-0.3554040759773107,0.9890563498494238,-1.0917116249822052,0.16680347875305185,-0.19903484067354826
2014-03-13,-0.3004366133721721,-0.2131084169159941,-0.35931455336727475,0.11646558524423033,-0.37483741636574863
2014-03-14,0.1774107702390037,-0.11127352364781803,0.19645896775494978,1.5412619129856013,-0.41067662177280495
