date,U1,U2,U3,U4,U5
2013-11-01,-0.4351277799084702,-1.2859979137197843,1.5593701612236344,-0.916582029932719,-0.080998763039154
2013-11-04,0.2244395096750673,-0.025406776617055083,-0.6090459774389905,0.22869307147380633,-0.08576212928399807
2013-11-05,-0.4179274907951723,-0.4959518987738262,0.8890759097973447,0.9459037453170677,0.09671719527455147
2013-11-06,0.6530781628362928,0.2066415893118685,-1.2226717491914065,-0.2319834760992237,-0.6062182549670094
2013-11-07,-0.6832245072031492,-0.4829785631179678,-0.1286438340556886,0.4737074152891949,0.5881056787004718
2013-11-08,-0.08726357791903454,-2.2291568050583703,1.1546364828310973,-0.6045295625911367,0.5095008919064609
2013-11-11,0.025939110929499493,-0.4572592489239839,0.8072699637648424,-0.09277812576305425,-0.15018536230491325
2013-11-12,-0.36228645646344254,-0.2231123011671397,0.7732935176934368,0.2194384422952136,0.7336424684219219
2013-11-13,0.36337352542845464,-0.2244594122650809,-1.966481448346662,0.5388460619535868,0.4566199971375477
2013-11-14,0.49041576408480225,0.4071554570271258,0.17075245764195826,-0.5068466159497838,-1.1999286307685368
2013-11-15,0.2188182432776102,0.32391791087437377,0.9231044977050628,-0.09524898132430248,-0.2998460441212853
2013-11-18,0.01919436164812452,1.059661007657885,1.4271047354455206,-2.3396524938258683,1.1118887923970617
2013-11-19,-0.23815910323558695,0.266489580091457,1.036330817271885,-0.15107366965270572,0.14963899339489367
2013-11-20,0.02891259105286093,-1.0771323858871642,0.34853756633090827,-0.2652843019675329,0.17355258203776133
2013-11-21,-0.2313586303402599,-0.9674349891443241,0.3237391791047616,1.087988679137122,-0.3419518021834914
2013-11-22,-0.3363780182861013,0.021969262013724428,-0.33641821343517675,0.2558526081988158,0.8345139513916342
2013-12-02,0.03548750443701714,-0.4892390818137525,0.5325199057809438,0.18733108593452827,0.4400208145122504
2013-12-03,0.22003451008871652,-0.4146415033431998,-0.36479196054186164,0.20431327099497354,0.08482310314359062
2013-12-04,-0.5658662133987019,-1.354369159812481,0.6883269137839804,0.15742123436729125,1.2414257948711886
2013-12-06,-0.413231052960406,-0.24547667278622262,0.8723473090211192,-0.07845675566748966,0.3642400093685429
2013-12-09,-0.043709617142044285,0.933335311075352,0.3492414611783084,-0.49474075401866374,0.7779241703056899
2013-12-10,0.3846686542052209,0.03141598530439272,-0.7577374298068484,-1.1599008096147732,0.8010150732788651
2013-12-11,-0.36238247872841456,-0.9697195477775858,0.1271509523574969,1.3229868962216123,0.41651047348149545
2013-12-12,-0.19130344185509732,-1.1216637014618114,0.13472787372414063,-0.14806677439983706,0.8336791240082735
2013-12-13,-0.011945124485729418,0.3176009468085812,0.349515959325335,-0.10872087642367129,-0.27812741785752604
2013-12-16,0.4375686922875867,0.0202869824326899,-0.7035872677755447,0.6398886960396062,-0.1706881267099825
2013-12-18,-0.27123925057878706,0.42487645456541495,0.7644656392996525,0.9885798044914736,0.3439929160149247
2013-12-19,0.14371515101368704,-0.596498486174959,0.01891936781943005,0.36478015023051064,-1.72568688483629
2013-12-20,-0.490229503924119,0.6956956412667693,0.2560888194356394,1.5702359782087292,0.5952534757502846
2013-12-23,0.43752730759289865,0.3334758494019791,0.7895975883612574,-1.4572263310217413,0.8393603549630181
2014-01-02,-0.4734424930172539,-0.6657838844246546,0.006716400969550356,0.15801678466708505,-0.6616142544922764
2014-01-03,0.3833901058571003,-0.030067982307206784,-0.2603433437658238,-1.153498422324114,-0.5066468227542332
2014-01-06,0.03656750420822747,-0.04834823087628653,-1.3147691266421255,0.5917220487699282,-0.024248790297685865
2014-01-07,-0.023257372906018228,-0.02500873872158816,-0.22260091539998797,-0.4254922211822947,-0.05865621182322628
2014-01-08,-0.8216957135274435,0.3302035130875683,1.315877538731455,0.9058337164956541,-0.810344805896939
2014-01-09,-0.35656463054853504,-0.6425149058294746,-0.7545698218374971,-0.17484485480471215,-0.694759755786949
2014-01-10,-0.29270368575052164,1.693530459463612,-1.4190569454450332,-0.16805183809974947,-0.834284422307979
2014-01-13,-0.0727604444169956,1.2069709272443339,-0.8665416005812159,-0.8688458045324874,-0.7126956341817304
2014-01-14,0.1946813586449385,-0.6415320087928779,1.5924094855602928,-0.41850254231962897,0.458984440683041
2014-01-15,-0.27651882216788076,-0.4376422637420498,1.2234789148029885,0.6887253682394651,0.46313413362264755
2014-01-16,-0.525772353687161,-0.9188263357902657,0.3147772333069214,0.041144778553186635,1.0040307946231444
2014-01-17,0.0845740577767938,-0.6460060017167466,-0.0644996797444904,-0.8025376661708162,-0.25859338643203494
2014-01-21,0.09666184239073049,0.23939105097228575,0.4506346459435737,1.1781426351629123,-0.24729570399176282
2014-01-22,-0.10103422806164321,1.165146312545639,0.8488733960935045,0.5118954259308846,-0.8481830409643052
2014-01-23,-0.2573640713798493,-0.7412611323030138,-3.1609991915837603,0.29421282521544195,-0.8631009722541922
2014-01-24,0.20744013259366836,-2.282718449837861,-2.3494142796204165,0.2924465172227081,2.546716424557903
2014-01-27,-0.3747970950172415,-0.10141303133097633,-0.3088567920436929,0.9198765419674011,-0.3923685572219706
2014-01-28,0.4471846430533406,0.7526549469184424,-0.627278265266496,0.0337208757512183,-0.5046292563296901
2014-01-29,-0.21667318892348594,-0.2395277270956676,-0.7118216258175294,-0.573536088250857,-0.46262380169582373
2014-02-10,0.08786712072691383,0.3722380873477469,0.46738987691045575,1.2935773532871648,-0.9998779024484308
2014-02-11,0.5145325626035293,0.7938550932247413,1.3583102259569018,-0.014662141902756273,0.16891384266103235
2014-02-12,-0.2082720492351235,0.484852166958851,0.5998655641667634,0.8961270935058974,-0.11447631641327462
2014-02-13,-0.5595518630514389,-0.46733555700069723,-0.8723560860912579,-1.2026288288582252,0.41697590830334164
2014-02-14,0.8221331853173627,1.0080607672051236,-0.2716430608272455,0.3048948622827601,0.777031480415526
2014-02-18,0.49202204693809526,-0.39027701614512345,-0.4077092298578996,0.2731047093993877,-0.1185430791480593
2014-02-19,-0.4939869587392713,-0.17694286015182936,0.7247194719873388,-0.35469133668221436,0.9094249479843431
2014-02-20,0.14436450372975798,-1.0681565679583327,-0.632941941062995,-1.4011866328975744,1.1107480835953565
2014-02-21,-0.6157150093985099,0.5768412867246283,-0.358432473939939,-0.4217629594978382,0.28601849113015154
2014-02-24,0.6634089317772061,0.2968148869532202,-0.8052464394783558,0.6646193620662503,-0.6290680528894946
2014-02-25,-0.360449831803351,-0.09492997641696911,-1.2224159868611144,0.28273474629897455,0.42068849040636375
2014-02-26,-0.40413265280827027,-0.6310872701706572,-0.5964275036763165,0.10073915710987519,-0.6519803217950567
2014-02-27,-0.4875692633176973,0.5429777950213502,-0.44712930085683994,-0.6352007406891133,-0.6548565064478192
2014-02-28,0.6720440068091587,0.10601698879621278,-0.5160441910215688,1.2059882741387957,0.8143612282975431
2014-03-03,0.14396490848653143,-1.0789836432857136,-0.677765405620148,-0.7953073687478132,-0.05070712297582361
2014-03-04,0.11987339706119204,0.21665638477036828,1.4012904239732389,-0.002643124153366754,0.6772913897679977
2014-03-05,0.06986762815922701,0.49912571275796797,-0.19811483897664592,-0.44507820598757264,0.5572723855111973
2014-03-06,0.5603661600350875,1.4395043403260788,0.7648929021983929,0.24158945058516448,0.9131484139953653
2014-03-07,-0.09097160845337,-1.202425300885655,0.14918393268262545,0.4054426385253311,1.1753830361863753
2014-03-10,-0.16684584754422926,-1.514263584337423,-1.0756543567211314,0.5220956753372065,0.6392078737729909
2014-03-11,-0.382754993177932,-0.16684083552722875,-0.28422967001676314,0.2701261296114942,0.10314717690706796
2014-03-12,-0.17717632716997553,-0.07649697951067458,-0.9642706815495131,-0.47484310685222864,-0.32842664270972854
2014-03-13,-0.29532605549543345,0.7225095918169842,-0.7525351217158117,0.03626296103831258,0.025807029554827034
2014-03-14,-0.47603355868122194,-0.07637423596611322,-0.756323378712394,-0.3590168116259094,0.9249275763959871
2014-03-17,0.37439172290718725,0.28057555024041647,0.7603225729810669,-0.21881688307536223,-0.09760798890459416
2014-03-18,-0.2157693959622367,0.7531376740515956,-0.13718985945873968,-0.03883402493651948,1.6921795686224188
2014-03-19,-0.8380421373007898,-0.7563426230219208,2.2814814566111536,-0.14949878667529687,2.03670737640944
2014-03-20,-0.5355762613846449,-0.7677281295695435,-0.11395073341965346,-0.6193233078415148,1.8382028149021745
2014-03-21,0.24475044007492827,0.5299289724878559,1.1787403681161392,-0.19470336300315752,-0.11736580144502437
2014-03-24,-0.00996481550146017,1.0302438521036723,0.9277838873834099,0.26214718364472656,0.4332673009069236
2014-03-25,0.2850691366631423,0.2732584412143525,-0.03073781056367887,-0.29956515882253426,0.4042016919159037
2014-03-26,0.22342298226583687,1.2628380947480928,-0.6812406092677544,-0.8747627655508519,0.18551275668451797
2014-03-27,0.8630528486080848,0.4931358208249264,-1.1639602775626767,-1.6889670906300196,-0.974917053391942
2014-03-28,0.1762367803380929,0.08571721383652788,0.7652218636698662,0.10554688390086965,0.41883942847651934
2014-03-31,-0.03102720796489436,0.3154278458141199,-0.36582810193581106,0.5516822073905573,-0.1348565138498909
2014-04-01,0.06078102340081168,-0.2585324850057596,0.7847677639246661,-0.6788385906019329,-0.28981652834156135
2014-04-02,0.15666347231124866,0.01088390184656184,0.5306308887309233,-0.06884377078684231,0.04388624108787838
2014-04-03,-0.0944893873565726,-0.9822361973523847,0.14197162813025963,0.4380915439923233,-0.1733740991631819
2014-04-04,0.27919917564666497,0.7801598147512265,-0.4144305127679009,-1.6726509010785908,0.22342798686478374
2014-04-08,0.4981810058091443,1.5561076312182913,-0.32717755120203607,-0.5537143544284809,-0.36603986523669413
2014-04-09,0.35187139800512446,-0.314947950037825,-0.5796774889509458,-0.8732545519994019,-0.6571691209878461
2014-04-10,0.01294242142925261,1.1916492984541809,0.09169727225784477,0.13020765962067796,0.3710978504633266
2014-04-11,-0.22964639465051062,-0.5222860914597581,-0.7915018579824028,0.2926122699041009,-0.3295550682473125
2014-04-14,0.22457919090567696,-0.6174331886178767,0.38393476594605475,-0.29710506939720643,0.2718896281322478
2014-04-15,0.4757631138018005,-1.3314249826405313,-1.0013787484952,1.2206741395343934,0.13004027727318027
2014-04-16,-0.3336074804104353,0.645275682687626,0.05140954166433487,1.6027234183207908,-0.25006225196130943
2014-04-17,1.0476967563668285,-0.1993964138110339,-0.05776674014435062,-0.37833617458154506,0.024833387876753283
2014-04-22,-0.21579949351623476,0.37192424332534596,-0.08971487235247666,0.03732710256034501,-0.4825276099329389
2014-04-23,0.0823229568766613,-0.8060463981432725,-0.5019998226163478,-1.019012993683104,0.3411864219415482
2014-04-24,-0.1201305823346267,-0.16258930389339304,-0.40425107026873663,-0.17224164136093717,0.7925214418177305
2014-04-25,-0.3996221592646667,0.002934426604876205,-0.3435571319996378,0.9563965485418849,0.4678676809639586
2014-04-28,0.18060822112576108,-0.5607157153883338,0.16514741592375062,-1.116858234486832,0.8440931907681455
2014-04-29,0.28601859321152767,-0.05235994645113198,0.22610438749885373,0.1956785393755258,-0.535683118857531
2014-04-30,-0.010106433210375161,0.5506474445141706,-1.034946606717945,0.8089662931596149,-0.5346506761566744
2014-05-06,0.4482044188928964,1.165767114997164,-0.1366752536208821,-1.2581398783611557,0.17798700357515468
2014-05-07,0.2964657172165556,-0.6741340442356276,-0.6362855357458044,-0.0796365792508737,0.49998946902660396
2014-05-08,0.13468952184026411,1.768257046002544,0.6487071646470273,0.029667849198010878,-2.4699435162470227
2014-05-09,-0.37213394864201893,-0.6124316057086308,0.13298802663016593,-0.0480951114454606,0.09297692087851184
2014-05-12,0.004119164885102032,0.14228925500794695,0.9399529239704207,0.2949970221790437,0.7574690588930536
2014-05-13,0.19612395368868726,0.5884346672319978,0.02168994294451388,-0.04907128611319063,-0.4047685018270359
2014-05-14,0.510703449759353,0.3369157403963689,-1.0602266140242773,-0.3188371724839236,0.5895928294461493
2014-05-15,-0.13641710152720682,-0.24245924051606169,-1.120236954072616,0.8883572791071597,0.653070461675065
2014-05-16,-0.05318152592009371,-0.04787361423282459,0.0966427976263435,-0.6489110749858598,0.3181772872306974
2014-05-19,-0.14617841786580973,-0.21998563274476454,-0.254550161971699,-0.313682533443854,0.8557113018796345
