date,F1,F2,F3,F4,F5
2013-10-21,0.5637423,0.20833732,0.09164964,-0.7032707,0.24022749
2013-10-22,0.8502491,-0.95352316,0.09669732,-0.8945874,0.52398676
2013-10-23,-0.513841,0.9846699,-0.057608526,-0.15514362,-1.157592
2013-10-24,0.8235992,-0.5741733,0.738651,-0.7044142,-0.5175903
2013-10-25,0.14587504,-0.14246084,0.6694531,-0.089151695,0.07863409
2013-10-28,0.17993203,-0.8444697,1.7356998,0.040810447,-0.06984473
2013-10-29,0.1318099,0.71017694,0.33777282,-0.10583697,-0.010324628
2013-10-30,0.95237553,-0.5253487,0.29879794,-0.26371875,-0.2288438
2013-10-31,-1.0424178,1.3363624,1.0968589,0.2711606,-0.13873316
2013-11-01,-0.58498317,0.067213744,-0.008084513,-0.73157966,0.08570708
2013-11-04,-0.29880315,-0.00078878313,0.5643461,-0.16223171,-0.6852609
2013-11-05,-0.015066504,0.2575781,0.5616903,-0.23258968,-0.16857079
2013-11-06,0.50545603,-0.38708615,0.5357593,-0.17142694,-0.57371306
2013-11-07,-0.037538964,0.7149559,-0.04960173,-0.31396753,-0.16095263
2013-11-08,-0.23675193,1.1658553,0.33874917,0.79442436,-0.025723951
2013-11-11,-0.024248391,0.28928933,0.3925208,0.61842686,-0.49741146
2013-11-12,-0.23524489,0.90519667,0.103680015,0.1277555,-0.41103074
2013-11-13,-0.30759698,0.36310413,0.8607168,0.40944105,-0.21296676
2013-11-14,1.0354486,-0.6113255,0.7243834,-0.5380286,-0.99464756
2013-11-15,0.41914558,-0.4498233,0.9925092,-0.4180689,-0.28922027
2013-11-18,-0.88913655,0.4798407,0.8843048,0.18645674,0.008879155
2013-11-19,0.15059285,-0.114876516,0.05079689,-0.39898682,0.668734
2013-11-20,-0.36348984,0.4561327,0.67668146,0.8103957,-0.59603727
2013-11-21,0.05397547,0.4272725,0.36351094,1.1422989,0.006648799
2013-11-22,0.3764996,0.6813982,0.08307212,0.06646587,0.23297781
2013-11-25,0.16369116,0.6140073,-0.3429644,-0.09109278,-0.2925036
2013-11-26,0.19913249,0.12882146,0.58109194,-0.015488107,-0.5586904
2013-11-27,-0.22555529,0.4193353,0.7299037,0.17591675,-0.8951252
2013-11-29,1.1546283,-0.25265643,-0.52988833,-0.5309284,-0.111554734
2013-12-02,-0.84446335,0.888029,1.265476,0.70152533,-0.23787327
2013-12-03,-0.11303341,-0.024869695,0.40527442,0.5300597,-0.27587137
2013-12-04,1.4672792,-0.9173008,-0.28610608,-0.90573925,0.5655163
2013-12-06,-0.37043458,0.904025,0.548154,0.23174277,0.4702088
2013-12-09,0.8104429,0.34662804,-0.6393702,-0.6768649,0.19815278
2013-12-10,1.0911486,-1.390103,0.02985357,-0.71850145,-0.08309041
2013-12-11,0.49905697,0.6603942,-0.21071833,0.018324595,0.21609515
2013-12-12,-0.72646785,1.0132743,1.4387081,0.18786643,-0.34201452
2013-12-13,0.613198,-0.44996306,0.5803083,-0.78377897,0.18967779
2013-12-16,1.9073519,0.64964837,0.31961372,-0.45070624,-1.094115
2013-12-18,-0.74574006,-0.41896003,0.89202625,0.18071438,0.12135224
2013-12-19,-0.8474852,1.5429668,0.4862236,1.0857652,-0.19150516
2013-12-20,0.87527966,-0.4785781,-0.13322276,-0.04333266,0.62503284
2013-12-23,-0.17032921,-0.010371013,0.8889295,-0.07590648,-0.4827979
2013-12-24,0.35779005,-0.39173684,0.22671556,-0.1631064,0.43850505
2013-12-27,1.4107908,-1.1209774,0.3375718,-0.6762137,0.5832553
2013-12-30,-0.5763328,0.81304514,0.7031888,-0.14162514,-0.14556396
2013-12-31,-0.519797,0.004037663,0.5623359,0.064946085,-0.29296398
2014-01-02,0.8258443,-1.0571764,-0.076201536,-1.3551158,-0.6786352
2014-01-03,-0.039665405,-0.37314433,-0.41947448,-0.26490226,-1.3398918
2014-01-06,-0.2688405,-0.06395086,-0.29990244,0.21295369,0.04077231
2014-01-07,0.14655384,0.8217015,0.6773366,0.0094553055,0.27778298
2014-01-08,-0.21818978,-0.15166655,1.1070657,-0.31338793,-0.47004256
2014-01-09,0.04506669,-0.11355783,0.49189186,-0.57717824,-0.65553695
2014-01-10,1.132034,-0.68390346,-0.68601334,-0.15261224,0.11515979
2014-01-13,0.5759688,0.2616462,-0.18946247,-0.2567459,0.41482523
2014-01-14,0.6984689,1.0283293,0.21872967,-0.14202385,-0.32038164
2014-01-15,0.47994515,0.12106308,1.3543895,-0.085217476,0.3763073
2014-01-16,-0.07155744,0.14470224,-0.593315,0.2195612,0.06250391
2014-01-17,0.8552479,-0.6773739,0.7205596,-0.6009233,0.065642215
2014-01-21,-0.10272655,0.4825448,0.88330764,0.25587243,-0.31215975
2014-01-22,0.28016108,0.058126967,0.74182826,0.4673862,-1.0136579
2014-01-23,0.24550854,-0.57508844,-0.17827082,0.049342867,-1.5339197
2014-01-24,-0.27190146,0.38647005,0.37709558,0.69399816,-1.2533704
2014-01-27,-0.14054894,0.14294617,0.845126,-0.8832374,-0.04171702
2014-01-28,-0.39338955,0.40563825,0.37997267,0.8034541,-0.17431127
2014-01-29,0.20615159,-0.60057455,0.81540483,0.23827194,-1.6709204
2014-02-10,0.8186698,0.4893913,-2.2708225,-0.11084413,0.8165283
2014-02-11,0.7348385,-0.0034977333,0.014203384,0.030169725,-0.93989104
2014-02-12,0.6603005,-0.77856,0.20635226,-0.409671,0.63254124
2014-02-13,0.4615406,0.21208929,-0.12994808,0.34209177,-0.9024314
2014-02-14,0.93166226,-1.3666346,-0.14068191,-0.45930338,-0.23003808
2014-02-18,1.0998988,-0.092988096,-1.193995,0.9467312,-0.81759346
2014-02-19,0.20577554,-0.44518152,-0.21724753,0.88567466,-1.1326551
2014-02-20,-0.052103784,0.5267131,0.55949247,0.17360288,-0.20930305
2014-02-21,0.49257734,-0.0014408285,-0.29085657,-0.39079878,-0.3403395
2014-02-24,0.35684228,-0.41078013,-0.60207057,-0.42768848,0.7400275
2014-02-25,0.1882313,0.31300223,0.067404665,-0.54766285,0.33211747
2014-02-26,-0.43852818,0.80333817,0.8758493,0.28083193,0.7055314
2014-02-27,0.6439104,-0.24931875,0.5997868,-0.9992,0.25590453
2014-02-28,0.52438664,1.2433403,0.030733993,0.427166,-0.6256339
2014-03-03,-0.25267828,-1.1739904,-0.9869869,1.0369817,-0.13648748
2014-03-04,0.49074578,1.2454004,-0.47028503,0.014224812,0.89153147
2014-03-05,0.035467587,-0.47838992,-0.5024192,-0.57818216,0.35227603
2014-03-06,0.70982534,0.25333467,-0.96063924,0.12234297,-0.15948604
2014-03-07,-0.63413805,1.0337268,0.4589866,0.83526456,-1.2356347
2014-03-10,-0.33496162,-0.7780588,0.57521087,-0.3861354,-0.5823982
2014-03-11,-0.58550656,0.0734498,-0.24461518,0.60023916,-1.3323185
2014-03-12,0.7170505,-0.6762562,-0.2076848,-0.7407285,-0.510503
2014-03-13,-0.08088262,0.14849897,0.20974568,-0.19393983,-0.5025468
2014-03-14,0.47727892,-0.17389642,1.1421416,-0.3406996,-0.51654804
2014-03-17,0.21865866,1.2463998,-0.07789712,-0.3851665,-0.7063978
2014-03-18,-0.15306358,0.8610353,-0.67048985,0.7657868,0.82634324
2014-03-19,-0.3902195,0.70128536,-0.50479007,0.32984293,0.6169071
2014-03-20,-0.8590564,0.4318835,1.4408878,0.14390734,-0.7126378
2014-03-21,0.34699202,-0.30199835,0.9849105,-0.26606655,0.031786337
2014-03-24,-0.5022341,0.9343947,-0.35107788,0.52173907,0.27851045
2014-03-25,0.5456641,0.45670453,0.15050608,-0.24267268,1.0562553
2014-03-26,-0.30654946,0.27934515,0.94173807,0.25964433,-0.8261178
2014-03-27,-0.04775147,0.3830105,-0.264513,0.87104094,-0.19464242
2014-03-28,0.44495928,-0.23473604,0.45659673,-0.2830321,0.29779494
2014-03-31,0.18116462,0.82098347,-0.34359205,-0.18129805,0.59989846
2014-04-01,0.32369664,0.6690124,0.06897931,-0.5054696,-0.098597944
2014-04-02,0.6415252,-0.9031456,1.0501351,-1.1551721,0.13920309
2014-04-03,0.03535021,0.36601532,0.04726117,0.81368387,0.030095644
2014-04-04,0.4841347,-0.9085171,-0.069952324,-0.12479771,-0.22641413
2014-04-08,0.52147937,-0.15079705,-0.18571158,0.42974168,-0.3070636
2014-04-09,0.3053216,0.16798748,0.8217068,0.3163096,0.05325595
2014-04-10,0.89040333,-1.1407489,0.49613,-0.7131881,0.028867943
2014-04-11,0.15983431,0.018427357,1.0615885,-0.28782815,-0.40166703
2014-04-14,0.7266215,0.30344403,-0.60096306,0.23459904,0.10388513
2014-04-15,-0.7005651,1.5738972,0.0749328,0.5873549,0.1029724
2014-04-16,0.5330177,0.14937072,0.21299542,-0.15853259,0.8687533
2014-04-17,0.5331521,0.09031844,0.38283464,-0.013039417,-1.0996153
2014-04-22,-0.19018094,0.21036512,0.7803435,-0.2504163,0.8008435
2014-04-23,0.16586432,0.09789351,-0.57979864,0.122987874,-0.6388945
2014-04-24,0.67392904,-0.39869112,0.24020989,-0.19609244,0.2113575
2014-04-25,0.32000738,0.55667096,-0.78832424,-0.22019173,-0.23433176
2014-04-28,0.042640597,0.6935748,0.23133571,-0.15821096,-0.6655978
2014-04-29,0.10622078,0.43291113,-0.72462195,0.70985895,-0.6324387
2014-04-30,-0.15994513,0.9532919,-0.004497619,-0.4874393,-0.20247743
2014-05-06,-0.20813581,-1.5780365,-0.0886672,-0.88804483,0.057108495
2014-05-07,-0.74844646,0.24512495,1.3208258,0.5236228,-0.14056316
2014-05-08,0.41813472,0.8102985,-0.043843556,-0.24276556,0.80973893
2014-05-09,0.18538195,0.28690422,0.6395094,-0.3567968,0.34118152
2014-05-12,0.93317974,-1.1341332,0.5353843,-0.7222862,1.0372368
2014-05-13,-0.19432366,-0.060672496,-0.27559304,0.46262953,0.16079639
2014-05-14,0.70661116,-1.1095477,0.9553263,-0.4047267,0.32422307
2014-05-15,-0.5775856,-0.18171321,0.97300434,0.35187814,-1.8047417
2014-05-16,0.1497684,0.31234634,1.0944566,-0.4637512,0.040290076
2014-05-19,1.0258914,0.5152888,0.5378942,-0.6868578,0.2767612
2014-05-20,0.030297423,-0.4424132,0.6670855,-0.11293824,-0.5841048
2014-05-21,0.029535266,0.6254994,0.26830792,0.4082848,-0.316797
2014-05-22,0.57205915,-0.49093017,0.32024837,-0.5954469,0.7406761
2014-05-23,-0.19558057,-0.13789923,0.8376676,0.055918723,0.27076724
2014-05-27,-0.46207795,0.32509956,1.5913067,-0.16136178,0.21159679
2014-05-28,-0.06489075,0.40531224,0.284405,-0.11510637,-0.0038564964
