date,F1,F2,F3,F4
2013-10-21,0.032873947,0.020489294,0.5817462,0.13477962
2013-10-22,0.47968745,0.57708997,1.2359629,0.22348852
2013-10-23,-0.4947958,-1.1282728,0.039416805,0.019236442
2013-10-24,0.38754606,0.10416731,0.5187484,0.11805731
2013-10-25,0.22583641,0.00066215015,-0.11550299,0.0021632602
2013-10-28,0.4145602,0.1391721,-0.51435745,-0.06401527
2013-10-29,-0.24527593,-0.20952554,-0.103402,-0.008014254
2013-10-30,0.17886966,0.6786939,0.3984793,0.13093264
2013-10-31,-0.31208053,-1.231332,-1.051878,-0.14514157
2013-11-01,0.074413314,-0.93961906,0.53049827,0.34413317
2013-11-04,-0.12101473,-0.66512585,-0.0012731265,-0.025130032
2013-11-05,0.06391159,-0.38487157,-0.045484364,0.09332312
2013-11-06,0.16238678,0.07760428,0.042138763,-0.067156985
2013-11-07,-0.11549641,-0.4971719,0.1372801,0.09857707
2013-11-08,-0.4737177,-0.048365515,-1.0071751,-0.30741826
2013-11-11,-0.3583352,0.09303907,-0.5333593,-0.11034659
2013-11-12,-0.17169265,-0.45172885,-0.2763903,0.068062626
2013-11-13,-0.21931137,-0.32647395,-0.6268659,-0.17311643
2013-11-14,0.18485284,0.3387416,0.26392835,0.0411727
2013-11-15,0.501928,-0.080690846,0.009183617,0.18941619
2013-11-18,-0.088476986,-0.8456884,-0.65049386,-0.04429514
2013-11-19,0.09959074,0.10440806,0.3533526,0.10589695
2013-11-20,-0.25747254,-0.17565715,-0.9373979,-0.10358842
2013-11-21,-0.5402415,0.61163306,-0.8865405,-0.23066367
2013-11-22,-0.08116584,0.19318335,-0.09666454,-0.1391001
2013-11-25,-0.11627421,-0.1389075,0.1604994,0.04661734
2013-11-26,0.07365563,-0.1854176,-0.19682464,-0.0711769
2013-11-27,-0.14919323,-0.598756,-0.3689486,-0.04552128
2013-11-29,0.27308977,0.6852925,0.74545765,0.11753957
2013-12-02,-0.32092276,-0.7333235,-1.3109667,-0.2059693
2013-12-03,-0.19790825,0.077515386,-0.478578,-0.121415496
2013-12-04,0.43936744,1.1137661,1.2130793,0.14840694
2013-12-06,-0.056224294,-0.3538273,-0.6967045,-0.053403776
2013-12-09,0.15433936,0.30500087,0.8088822,0.13223416
2013-12-10,0.57506114,0.7906719,0.9866738,0.32253054
2013-12-11,-0.054231975,0.36402404,0.08714658,0.036185443
2013-12-12,0.09969429,-1.1033379,-1.1977293,-0.095337234
2013-12-13,0.47897258,0.09777961,0.532175,0.29837358
2013-12-16,0.08722413,0.86974096,0.053533424,0.09423176
2013-12-18,0.07199836,-0.508097,-0.4077117,-0.04527993
2013-12-19,-0.6479793,-0.56985635,-1.5893413,-0.32158872
2013-12-20,0.12174276,1.0960867,0.37421837,0.06795064
2013-12-23,0.07747454,-0.49263412,-0.2000422,0.07491303
2013-12-24,0.20822337,0.42910647,0.21347176,0.014793857
2013-12-27,0.5289541,1.1626732,0.79240674,0.06890318
2013-12-30,-0.02382947,-0.97279763,-0.37685373,0.0058734096
2013-12-31,-0.19725044,-0.59623474,-0.089411944,-0.09997548
2014-01-02,0.7020562,-0.10493916,1.5579766,0.3749306
2014-01-03,-0.22000031,-0.54178554,0.69855887,0.20237474
2014-01-06,-0.09964903,0.0114662,0.047216605,0.031051673
2014-01-07,-0.036739595,-0.12274216,-0.5370024,-0.15549615
2014-01-08,0.16224743,-0.6762362,-0.082263984,0.11227196
2014-01-09,-0.04200808,-0.6371934,0.3216721,0.06452097
2014-01-10,0.022562068,1.2677088,0.76858777,0.15401798
2014-01-13,0.2904011,0.47087598,0.444025,0.2208187
2014-01-14,-0.09067402,-0.025233563,-0.22434357,-0.14117034
2014-01-15,0.27574533,0.22453468,-0.52530307,-0.15833366
2014-01-16,-0.16527176,0.17269611,0.25240245,-0.006731422
2014-01-17,0.40850744,0.3847171,0.38225147,0.03151661
2014-01-21,0.06676762,-0.32442477,-0.59854144,-0.07381521
2014-01-22,-0.06687991,0.091615595,-0.5322216,-0.23806922
2014-01-23,-0.21627782,-0.091109104,0.39014882,0.06327917
2014-01-24,-0.2108022,-0.32167864,-0.670691,-0.062226146
2014-01-27,-0.07794923,-0.8890189,0.3327197,0.17032212
2014-01-28,-0.30142608,0.00567919,-0.8026437,-0.1249903
2014-01-29,0.43270808,-0.036282267,-0.38362294,0.122187234
2014-02-10,-0.81581134,1.1174675,0.6900083,0.036325954
2014-02-11,0.08506499,0.26791376,0.11092007,-0.004084038
2014-02-12,0.34713942,0.7077465,0.5289749,0.26486754
2014-02-13,-0.20169614,0.22094205,-0.022358758,-0.05710239
2014-02-14,0.33785927,0.8103,0.9068675,0.21022956
2014-02-18,-0.18932503,1.6067771,0.025986398,-0.09721198
2014-02-19,-0.1645623,0.50284857,-0.30982593,0.22947364
2014-02-20,-0.28206557,-0.24268661,-0.34357822,-0.09843609
2014-02-21,0.101814464,0.10549245,0.60152876,0.14841841
2014-02-24,-0.08739409,0.51933306,0.7068807,0.11385282
2014-02-25,-0.17155747,-0.16545948,0.39879346,0.028794713
2014-02-26,-0.25610813,-0.3793063,-0.7552613,-0.08334609
2014-02-27,0.48342076,-0.10575005,0.6422346,0.09681096
2014-02-28,-0.41166684,0.10941286,-0.37698108,-0.23196939
2014-03-03,-0.28220424,1.1205065,-0.0185417,0.23621377
2014-03-04,-0.18667205,0.41445395,0.33699793,-0.04680489
2014-03-05,0.094625555,-0.016163547,0.71020013,0.38923013
2014-03-06,-0.24177098,0.7252166,0.57251585,0.008879043
2014-03-07,-0.5658823,-0.68011004,-1.07438,-0.33732548
2014-03-10,0.46416518,-0.63322264,0.32085818,0.19476314
2014-03-11,-0.48461503,-0.49568543,-0.11878722,-0.010077782
2014-03-12,0.19768086,0.14102766,0.9940958,0.26200882
2014-03-13,-0.053509243,-0.4280488,0.1588054,0.033017807
2014-03-14,0.40524217,-0.04017993,-0.185389,-0.18074833
2014-03-17,-0.2711468,-0.6572811,0.3190935,-0.018279506
2014-03-18,-0.5375869,0.43483263,-0.44427395,-0.34139463
2014-03-19,-0.31450313,-0.19106199,-0.06300222,-0.21948652
2014-03-20,-0.07636709,-1.1576772,-0.7455432,-0.19038326
2014-03-21,0.34786645,0.048939757,-0.030687582,0.050016418
2014-03-24,-0.65994793,-0.19834132,-0.42308933,-0.0866745
2014-03-25,0.34430248,0.55012363,0.003172697,0.028625783
2014-03-26,-0.30705094,-0.57248,-0.55421257,-0.14510366
2014-03-27,-0.29855958,0.41027778,-0.55210066,-0.19742446
2014-03-28,0.14480431,0.30493358,0.12826906,0.120762244
2014-03-31,-0.2872078,0.012058115,0.2413128,-0.031543918
2014-04-01,-0.18547642,-0.2697509,0.40782923,0.094963625
2014-04-02,0.7422139,-0.10781574,0.6408039,0.2083508
2014-04-03,-0.39040872,0.46344945,-0.49818236,-0.1297633
2014-04-04,0.24319097,0.5896779,0.35477066,0.30948794
2014-04-08,-0.1310127,0.7486491,-0.08686426,0.10497423
2014-04-09,-0.05608991,0.32182774,-0.44786248,-0.07055678
2014-04-10,0.54135066,0.5178831,0.7615073,0.33919337
2014-04-11,0.16938648,-0.375962,-0.15025955,-0.056390062
2014-04-14,-0.14602616,0.78400195,0.14528026,-0.058905575
2014-04-15,-0.7148617,-0.67631966,-0.90302366,-0.37832937
2014-04-16,0.12819313,0.58659285,0.1807059,-0.046651065
2014-04-17,0.04065318,-0.017315714,-0.32043937,0.117079504
2014-04-22,0.26696852,-0.19512717,-0.3058832,0.2681716
2014-04-23,-0.15590048,0.091018155,0.30491257,0.031034134
2014-04-24,0.13889511,0.60341066,0.23500605,0.021191949
2014-04-25,-0.35494027,-0.022591677,0.6030196,-0.0038423294
2014-04-28,-0.12991892,-0.5777718,-0.024839016,-0.10146522
2014-04-29,-0.48301286,0.35593817,-0.24526033,-0.044012357
2014-04-30,-0.19028194,-0.79592836,0.23752877,-0.06405813
2014-05-06,0.5195541,-0.21676862,1.1217726,0.4215262
2014-05-07,-0.2514,-0.5808792,-1.005521,-0.1319572
2014-05-08,-0.108741015,0.26009032,0.23302844,-0.049289666
2014-05-09,0.09112828,-0.20771986,0.042205706,-0.12841792
2014-05-12,0.6063891,0.94842064,0.6893229,0.28450638
2014-05-13,-0.40595716,0.26466885,-0.038985997,-0.055416796
2014-05-14,0.462631,0.53712183,0.20480885,0.060189992
2014-05-15,0.13885236,-0.8609825,-0.87257266,0.009706262
2014-05-16,0.12613875,-0.38199472,-0.18457718,-0.14455658
2014-05-19,0.25974903,0.26234087,0.35292482,-0.033352073
2014-05-20,0.16820388,-0.22523803,-0.07115519,0.16967237
2014-05-21,-0.4048165,-0.0133444015,-0.44168028,-0.2652074
2014-05-22,0.11599857,0.47883928,0.56414884,0.22314568
2014-05-23,0.063354366,-0.1194959,-0.29011428,0.098865
2014-05-27,0.26715073,-0.8551346,-0.6937743,-0.018825203
2014-05-28,-0.1303038,-0.3082317,-0.054680333,0.07386505
2014-05-29,-0.09786657,-0.06943275,-0.2162051,-0.036614034
2014-05-30,0.13306397,-0.87369233,-0.17841156,-0.007931016
2014-06-03,0.48840943,-0.38905331,0.074938215,0.008175591
2014-06-04,-0.25044158,-0.28542128,0.025859889,0.05669309
2014-06-05,0.48868734,0.09128051,0.2340554,0.044346943
2014-06-06,-0.35337418,0.2972925,0.033333752,-0.026241066
2014-06-09,0.16855739,0.35411564,-0.18081559,-0.26773807
2014-06-10,0.27885696,-0.018372674,0.4724466,0.010945097
2014-06-11,0.26136792,-0.5048805,-0.38654187,0.11575454
2014-06-12,-0.20240416,0.05860541,-0.6744325,-0.112065986
2014-06-13,-0.33813092,0.72743624,0.032341704,-0.047200352
2014-06-16,0.4014614,0.33293146,0.16151696,-0.060838472
2014-06-17,0.26955056,0.31109348,-0.021076372,-0.018554566
2014-06-18,-0.2875905,0.4613696,0.14021698,-0.10771706
2014-06-19,0.15334122,1.13568,1.1595012,0.14004505
2014-06-20,0.21328594,0.20857134,0.20008533,0.21925439
2014-06-23,0.18967862,-0.03455627,0.30414033,0.14212847
2014-06-24,0.07880908,-0.17296532,0.06870327,0.064456254
2014-06-25,0.13629185,0.19038993,0.3651929,0.17608097
2014-06-26,-0.17326725,-0.1306884,0.16919298,-0.05289952
2014-06-27,0.14872049,-0.43593913,0.025415683,-0.09688405
2014-06-30,0.92984784,-0.5105688,0.058144495,0.1344862
2014-07-01,-0.07426714,0.050873615,0.52388227,0.12882328
2014-07-02,0.6762721,0.409034,0.65242493,0.28913516
2014-07-03,-0.12644799,-0.16856283,-0.08055175,-0.14382182
2014-07-07,0.39033252,-0.9291773,-0.17065972,0.12974516
2014-07-08,0.4367632,-0.19125132,0.36663383,0.22244579
2014-07-09,0.40253657,-0.4418095,0.4005317,0.21360911
2014-07-10,0.10524477,-0.29235798,0.34922543,0.17167735
2014-07-11,0.61189187,-0.60032403,0.25835654,0.24756579
2014-07-14,-0.2705349,-0.4245759,-1.0311539,-0.16223782
2014-07-15,0.82400036,-0.927481,-0.26346314,0.1709696
2014-07-16,-0.1313144,0.052973278,-0.08900966,0.059232473
2014-07-17,0.17131424,0.533079,0.56562155,0.02110305
2014-07-18,0.0546208,-0.49422252,-0.44790933,0.09367251
2014-07-21,0.46692607,0.4620687,0.20177497,0.034148347
2014-07-22,0.20557274,0.039221372,-0.006432735,-0.1542441
2014-07-23,-0.35367623,0.07386464,-0.0337201,0.1527293
2014-07-24,-0.05699323,-0.30688912,-0.32943973,0.06895073
2014-07-25,-0.1948824,0.25620183,0.16726196,-0.043200325
2014-07-28,-0.21493751,0.16345532,0.22291999,0.089149155
2014-07-29,0.16126966,-0.7472251,-0.43483132,0.061341517
2014-07-30,0.19060065,0.18443128,0.39535433,0.18227558
2014-07-31,-0.24194054,-0.6818757,-0.3606316,0.18786292
2014-08-01,0.15837963,-0.6252316,0.5170786,0.06786515
2014-08-04,-0.19455269,0.7303668,0.065226965,-0.075457156
2014-08-05,0.023928706,-0.87973624,-0.2782,0.035481185
2014-08-06,-0.34721527,0.66316533,0.5059147,0.06481834
2014-08-07,0.11622453,-0.10140905,-0.020047257,0.00022696774
2014-08-08,0.022091078,-0.37785998,-0.089405425,-0.0056611085
2014-08-11,-0.17441261,0.3403937,0.14391275,0.06430617
2014-08-12,0.3200101,-0.61850613,0.09762721,0.23302716
2014-08-13,0.057552062,-0.5503848,-0.31683126,0.014733851
2014-08-14,0.17688486,-0.84108585,0.59720874,0.25262418
2014-08-15,0.28343466,-0.46452343,-0.6367083,0.3013198
2014-08-18,0.1068632,-0.38016087,0.34038058,0.08926885
2014-08-19,-0.04959491,-0.27088153,-0.27321684,-0.050400082
2014-08-20,0.40344658,0.9337403,0.08905435,0.10377254
2014-08-21,-0.42793557,-0.071807936,-0.53669775,-0.14811869
2014-08-22,-0.19801395,0.062112115,0.31172386,-0.14370307
2014-08-26,0.7040775,-0.04748778,-0.18198553,0.23747794
2014-08-27,-0.084870555,-0.06355755,-0.048219495,-0.025018498
2014-08-28,-0.20309116,-0.11230949,0.10161678,0.075420305
2014-08-29,0.15554123,0.141399,-0.27498138,-0.1961665
2014-09-02,-0.03873674,-1.028656,0.4785913,0.3558218
2014-09-03,0.55706686,-0.10001245,-0.4884054,-0.22983858
2014-09-04,0.4057244,-0.049654957,0.14027205,0.05218861
2014-09-05,-0.5624832,0.058093645,0.41120553,-0.10635401
2014-09-09,0.06713713,-1.4403011,-0.71279335,-0.20506015
2014-09-10,0.08902552,-0.5687795,0.14943783,-0.08648806
2014-09-11,0.086837865,-0.7026931,-0.60097355,-0.021248264
2014-09-12,-0.25794405,-0.09411261,-0.013751177,0.0545937
2014-09-15,0.06195928,-0.68342113,-0.41259265,0.20151559
2014-09-16,0.39869466,0.8258245,-0.058363147,0.06155776
2014-09-17,-0.20109116,-0.023788558,-0.0426585,0.0064481995
2014-09-18,0.16979207,-1.3162404,-0.18339472,0.18541338
2014-09-19,0.3102259,-0.751113,-0.8895837,-0.059406944
2014-09-22,-0.03784842,-0.827527,0.018965393,0.14227776
2014-09-23,0.11854002,-0.040806267,0.08274138,0.1127678
2014-09-24,-0.19415504,0.5563961,-0.19213986,0.19955838
2014-09-25,0.08780158,-0.41489244,-0.48163718,-0.07848473
2014-09-26,0.019715754,-0.23435149,-0.1668284,-0.040130522
2014-09-29,-0.17659888,0.85852057,0.0376665,-0.02052234
2014-09-30,0.26589182,-1.4642833,0.09279482,0.23135649
2014-10-08,-0.9191273,0.56580365,0.7069945,0.008589018
2014-10-09,0.42338684,0.17027143,1.0949221,0.37604702
2014-10-10,0.33768293,-0.76523006,-0.40657234,-0.06311889
2014-10-13,-0.46681184,0.6139231,0.4802437,-0.052563403
2014-10-14,-0.04448617,-0.19416858,1.2073997,0.3015349
2014-10-15,0.03651435,-1.470288,0.18494736,0.32300133
2014-10-16,-0.7958072,0.022738043,-0.53787583,-0.22330298
2014-10-17,0.44896373,0.35630453,-0.18779972,-0.038820468
2014-10-20,-0.007906666,-0.44605392,0.19284186,-0.054907046
2014-10-21,-0.18227541,0.7694004,0.2997497,0.040234327
2014-10-22,0.02307664,-0.46264392,0.067391165,-0.00675652
2014-10-23,-0.7077117,0.30817133,-0.8530921,-0.30055025
2014-10-24,0.42718342,-0.5747415,0.2260477,0.15064132
2014-10-27,-0.41225716,0.13824889,0.15616168,-0.063282214
2014-10-28,-0.01515807,0.9004896,0.19825901,0.010882513
2014-10-29,-0.58932006,1.2003288,-0.18232003,-0.16950886
2014-10-30,-0.17214458,-1.1678077,-0.9111045,0.009972942
2014-10-31,-0.48168638,-0.381398,-0.69160014,-0.15293285
2014-11-03,0.436616,-0.4977611,0.4744751,0.19438559
2014-11-04,0.35349247,-1.6995865,0.032412965,0.24062301
2014-11-05,-0.47673002,-0.5637827,-1.1103336,-0.24596146
2014-11-06,0.024800455,0.10466434,-0.2852664,-0.03931553
2014-11-07,0.40756598,0.73895466,0.5830127,0.023623183
2014-11-10,-0.18117315,-0.7346486,-0.030430913,0.104702845
2014-11-11,-0.422838,0.7511563,0.42332137,0.021970412
2014-11-12,0.0050972733,-0.22298394,0.20520379,0.041499346
2014-11-13,-0.26507786,-1.1422551,0.81676894,0.22804968
2014-11-14,0.66611457,0.94166696,0.62314963,0.21705341
2014-11-17,-0.0665975,-0.37785685,-0.25769523,-0.09171991
2014-11-18,0.30066147,-0.2506942,0.44324753,0.2546961
