date,F1,F2,F3,F4
2013-10-21,0.12181909,-0.0007929052,0.32806578,0.114830114
2013-10-22,0.4351743,0.4619571,0.7296541,0.18568246
2013-10-23,-0.21387516,-1.0435052,-0.007971162,0.084997825
2013-10-24,0.24414161,0.0575913,0.2964972,0.06473931
2013-10-25,0.05622411,-0.000112440925,-0.046593,-0.032427777
2013-10-28,0.01078083,0.14932667,-0.2867019,-0.113553256
2013-10-29,-0.12599707,-0.17867085,-0.07982159,0.017270617
2013-10-30,0.13989411,0.5965169,0.24212424,0.082080446
2013-10-31,-0.34692717,-1.0789897,-0.6493623,-0.109263234
2013-11-01,0.10194174,-0.8875087,0.28357115,0.24213102
2013-11-04,-0.08988049,-0.5930699,-0.012815936,0.01867796
2013-11-05,-0.0013827212,-0.346873,-0.024230605,0.052072946
2013-11-06,0.058045663,0.06596099,0.028426258,-0.04854477
2013-11-07,-0.016496286,-0.45641643,0.07128215,0.0653039
2013-11-08,-0.3784464,0.013079786,-0.58611584,-0.21209604
2013-11-11,-0.2506622,0.11104448,-0.30643424,-0.064168304
2013-11-12,-0.115460135,-0.40259644,-0.1536872,0.069654025
2013-11-13,-0.24035205,-0.25211942,-0.3697719,-0.09899863
2013-11-14,0.09287634,0.28097704,0.14813773,0.04413557
2013-11-15,0.1882715,-0.08152707,0.034910683,0.06706242
2013-11-18,-0.17389946,-0.75345916,-0.38079962,-0.055978674
2013-11-19,0.11698989,0.07588321,0.20730513,0.06348209
2013-11-20,-0.29196957,-0.11660908,-0.5380156,-0.08415006
2013-11-21,-0.3713892,0.6341899,-0.5212413,-0.16742225
2013-11-22,-0.039803587,0.18470767,-0.050819535,-0.08853474
2013-11-25,-0.0027775397,-0.12601729,0.09852849,0.04343171
2013-11-26,-0.016152622,-0.1607734,-0.10539029,-0.05356735
2013-11-27,-0.15618804,-0.52735245,-0.22168702,-0.01393756
2013-11-29,0.2843496,0.5944751,0.43272534,0.08285036
2013-12-02,-0.395747,-0.6256078,-0.7899628,-0.16248438
2013-12-03,-0.17235498,0.09716513,-0.25953138,-0.08430169
2013-12-04,0.43317115,0.9583419,0.72791207,0.11224967
2013-12-06,-0.1559008,-0.2827513,-0.38037872,-0.060282115
2013-12-09,0.24443364,0.25072613,0.46743912,0.100422405
2013-12-10,0.4386409,0.6522987,0.6093259,0.20912246
2013-12-11,0.0073730582,0.33246353,0.059807137,0.019958124
2013-12-12,-0.18017817,-0.99005586,-0.7068117,-0.12815271
2013-12-13,0.28648263,0.045200575,0.3284086,0.1650297
2013-12-16,0.118142895,0.80236745,0.022767052,-0.020937987
2013-12-18,-0.06809393,-0.46116495,-0.22702365,-0.03797791
2013-12-19,-0.565664,-0.41511008,-0.98946655,-0.21844663
2013-12-20,0.13824144,0.9685345,0.22820505,0.03612428
2013-12-23,-0.03763058,-0.43906337,-0.12472668,0.058895495
2013-12-24,0.12431365,0.3731969,0.13100304,0.0057551083
2013-12-27,0.37272832,1.0159945,0.48853415,0.0121858595
2013-12-30,-0.10194679,-0.8635473,-0.22246958,0.010312255
2013-12-31,-0.14026636,-0.5411143,-0.07889364,-0.01714452
2014-01-02,0.6183962,-0.21180919,0.95373625,0.32689208
2014-01-03,0.029751394,-0.5165325,0.37747598,0.22668551
2014-01-06,-0.011441028,0.012700668,0.043534458,0.054203298
2014-01-07,-0.12751675,-0.083539724,-0.29333094,-0.14087322
2014-01-08,0.010810864,-0.6162472,-0.051031012,0.07856699
