date,fx_dxy,fx_bbdxy,fx_eurusd,fx_usdcnh,fx_audusd,fx_usdbrl,fx_usdclp,fx_usdcad,fx_usdnok,fx_usdzar,ust_10y,ust_5y,ust_2y,tips_10y,tips_5y,be_10y,be_5y,inflsw_5y,inflsw_10y,cny_10y,hy_oas,ig_oas,vix,move,ovx,gvz,spx,mxwo,mxef,csi300,shcomp,hscei,xle,bdiy,bdti,gpr,epu,regime
2022-06-16,-0.01462746818,-0.007683923543,0.01000341786,0.002336554646,0.006263365672,0,0.01109317479,0.004566394685,-0.0008541898529,0.01464904972,-0.0887,-0.0821,-0.0975,0.011,0.064,-0.1035,-0.1433,-0.06,-0.1105,-0.006,0.31,0.04,3.33,2.17,-0.77,1.25,-0.03305221502,-0.02620607606,-0.01182337103,-0.006603934754,-0.006075465474,-0.02630331832,-0.05797276358,0.03093668041,0.02619499164,132.28,189.54,R7
2022-06-17,0.01026260501,0.008278654247,-0.004751054167,0.003718225809,-0.01645362249,0.01931689019,0.01012649442,0.006158602991,0.005984050413,0.0005995016822,0.0304,0.0575,0.0852,0.015,0.069,0.0186,-0.0105,-0.0357,0.0179,-0.003,-0.06,0,-1.82,-4.35,2.92,-0.37,0.002198428751,-0.001917083727,-0.00345797616,0.013782041,0.009512397294,0.01480430864,-0.05622058288,0.04603987675,0.004991690897,114.05,108.29,R7
2022-06-20,0,-0.00188849976,0.001142313308,-0.002970483955,0.002737162265,0.007211314105,0.007998540791,-0.003767641226,-0.009569547109,0.001079445407,0,0,0,0,0,-0.001,0.0008,0,0,0.014,0,0,-0.1,0,0,0,0,0.003702250472,-0.004199402695,0.004951702756,-0.000408913105,0.004323077738,0,0.006957894325,-0.000830220056,115.72,165.42,R7
2022-06-21,-0.002534249569,-0.000349525364,0.002090858013,0.0004334342257,0.002873152386,-0.01256146938,0.001302371065,-0.004555464775,-0.006590059837,-0.007122100387,0.0493,0.0216,0.0178,0.032,-0.004,0.0149,0.0239,0.0227,0.0091,0.001,-0.07,-0.01,-0.84,5.16,-2.63,-2.04,0.0241824885,0.01920132032,0.01641753936,-0.001122920636,-0.002630869533,0.02006598788,0.03935677683,-0.04410163477,0.002488595229,116.77,140.11,R7
2022-06-22,-0.002281530189,-0.001606208898,0.003128112888,0.00305858544,-0.006331867464,0.01337021932,0.005519045639,0.001855574987,0.006822095955,-0.0004271839846,-0.1188,-0.1333,-0.1404,-0.053,-0.029,-0.0651,-0.1044,-0.1163,-0.0585,-0.004,0.26,0.06,-1.24,-8.97,2.43,0.05,-0.001302381149,-0.002401282887,-0.02326808346,-0.01278490784,-0.01202249798,-0.02883452098,-0.04085470044,-0.05588045839,0.005782750522,121.32,96.97,R7
2022-06-23,0.00224322812,0.0003739522419,-0.004077960983,-0.001968357803,-0.004340284591,0.008567127615,0.01812462131,0.003854757684,0.007266692277,0.002948873723,-0.0691,-0.0837,-0.0414,-0.049,-0.096,-0.0224,0.012,0,-0.0305,0.004,0.04,0,0.1,-3.96,-0.41,0.36,0.009487049061,0.004635982123,0.001759740616,0.01700894218,0.01607570031,0.01731078605,-0.037771777,0.002126303161,0.006568168112,143.56,96.96,R7
2022-06-24,-0.002358401216,-0.00290777776,0.00284684193,-0.00267541692,0.006935441757,0.000515134471,0.01511640109,-0.008112224346,-0.01318527615,-0.01006818165,0.0431,0.0393,0.0487,-0.008,-0.037,0.0523,0.0737,0.064,0.0369,0.02,-0.18,-0.01,-1.82,1.02,-1.59,-0.73,0.03010553708,0.02725508406,0.01578885738,0.01164723963,0.008875159158,0.02199644216,0.01307575748,-0.009818648784,-0.00245801025,149.36,111.86,R7
2022-06-27,-0.002363976423,-0.0001994725951,0.002933247124,0.001659900339,-0.002739530226,-0.0008205246093,0.002338037658,-0.001086619169,-0.006055905695,0.00389699061,0.0696,0.0688,0.058,0.096,0.098,-0.03,-0.0281,-0.0157,-0.0179,-0.019,-0.05,0,-0.28,6.22,0,-0.04,-0.00297752993,0.001419121756,0.01605936227,0.01119817834,0.008749735562,0.02432853383,0.02891170537,-0.01556451654,-0.003286773707,132,140.94,R7
2022-06-28,0.005440297426,0.004371287093,-0.006160281056,0.001448291046,-0.002602285696,0.005767544611,-0.009768953722,-0.0001553277418,0.004207401238,0.01408998564,-0.0282,-0.0215,-0.0116,0.043,0.043,-0.0703,-0.0631,-0.0504,-0.052,0.015,0.19,0.03,1.41,2,-0.4,0.07,-0.02034865838,-0.01495574649,0.002449433093,0.01035513205,0.008846036742,0.009779400311,0.02664681996,-0.04045895222,-0.002472189145,200.76,129.96,R7
2022-06-29,0.005724878716,0.004502548213,-0.007347010769,0.0008500802123,-0.004061508339,-0.01659257067,0.01429894825,0.001397081879,0.005798116656,0.0091569499,-0.0824,-0.0901,-0.0711,0.001,0.001,-0.0824,-0.0888,-0.0956,-0.0751,-0.012,0.28,0.02,-0.2,-4.79,1.98,0.13,-0.000712006501,-0.003803280985,-0.01651312195,-0.0155211669,-0.01408793524,-0.02554859137,-0.03536978655,-0.008200501536,0.01066895635,181.89,135.33,R7
