date,fx_dxy,fx_bbdxy,fx_eurusd,fx_usdcnh,fx_audusd,fx_usdbrl,fx_usdclp,fx_usdcad,fx_usdnok,fx_usdzar,ust_10y,ust_5y,ust_2y,tips_10y,tips_5y,be_10y,be_5y,inflsw_5y,inflsw_10y,cny_10y,hy_oas,ig_oas,vix,move,ovx,gvz,spx,mxwo,mxef,csi300,shcomp,hscei,xle,bdiy,bdti,gpr,epu,regime
2020-02-20,0.001603447755,0.004705310372,-0.001852710118,0.004694376802,-0.009029406719,0.006054186158,0.009778171243,0.002870092605,0.005067169522,0.009630914384,-0.0509,-0.0443,-0.0327,-0.028,-0.025,-0.0241,-0.0207,-0.016,-0.016,-0.001,0.05,0.01,1.18,1.56,0.89,0.01,-0.003822840478,-0.004542988866,-0.007612553304,0.02278047308,0.01823428739,0.0004949011536,-0.001094491171,0.03174869831,-0.00229621226,111.31,103.7,R5
2020-02-21,-0.006056454857,-0.003526905532,0.005732264217,-0.001363365451,0.001812415539,-0.0004328560593,-0.005007932427,-0.002567589388,-0.004237021071,-0.008170354243,-0.0439,-0.0411,-0.0349,-0.027,-0.027,-0.0168,-0.0143,-0.026,-0.01,-0.025,0.1,0.02,1.52,4.94,2.71,2.44,-0.01057381502,-0.007219589269,-0.01018572356,0.00116467644,0.003135184599,-0.0113459939,-0.01193441136,0.03480392219,-0.005763704717,103.92,106.59,R5
2020-02-24,0.0009767346626,0.00121814725,0.0006451315831,-9.948481088e-05,-0.003325275132,0,0.006420029626,0.005128603141,0.008370674419,0.00959712358,-0.1008,-0.1128,-0.1067,-0.069,-0.075,-0.0321,-0.0397,-0.042,-0.039,-0.045,0.35,0.06,7.95,12.38,3.66,1.79,-0.03408804612,-0.0304446198,-0.02701679598,-0.004020613144,-0.002779160471,-0.02083583302,-0.04727671821,0.01794664319,-0.003474236268,80.92,88.73,R5
2020-02-25,-0.003942988162,-0.002215168629,0.002576372423,-0.001464993328,-0.0001514119164,0,0.004261343767,-0.001053740877,0.0004594287138,0.004274707066,-0.0184,-0.0261,-0.0228,0.028,0.026,-0.0459,-0.0527,-0.057,-0.0535,0.006,0.23,0.02,2.82,0.46,2.97,0.55,-0.03074792519,-0.02666581196,0.001155379746,-0.002177628942,-0.006016612674,0.001096071889,-0.04515618638,0.003944778291,-0.01401892118,115.45,147.84,R5
2020-02-26,0.0002828797174,0.001877857489,-9.189909486e-05,-0.0006122347471,-0.009126926757,0.01382672145,-0.001369060681,0.004058325125,0.0039764451,0.006479214242,-0.015,-0.0245,-0.0601,-0.02,-0.023,0.0058,0.0001,-0.008,0.0115,-0.02,0.08,0.01,-0.29,-0.38,0.9,-1.65,-0.003785675341,-0.004770284927,-0.0126010668,-0.012402454,-0.008372349492,-0.007428333988,-0.03065137619,0.01756142693,-0.03959725462,102.6,97.49,R5
2020-02-27,-0.004941682124,-0.002908883203,0.01096802879,-0.001838956447,0.00381301461,0.009283456116,0.005845487021,0.00434067438,-0.0004895387791,0.01106583839,-0.0764,-0.0904,-0.1032,-0.035,-0.025,-0.0414,-0.0612,-0.047,-0.031,-0.017,0.36,0.08,11.6,5.59,6.02,1.57,-0.0451681741,-0.03669139472,-0.01218927521,0.002907613076,0.001137264981,0.008674258799,-0.05496124473,0.02294555735,-0.01355535235,63.97,106.55,R5
2020-02-28,-0.003824252016,-0.001841993838,0.00226994241,-0.004089166562,-0.008254403334,-0.004261924761,0.0071038049,0.001194119106,-4.257991719e-05,0.0113534692,-0.1121,-0.133,-0.1485,-0.038,-0.034,-0.0746,-0.101,-0.066,-0.064,-0.05,0.39,0.06,0.95,17.08,1.83,3.22,-0.008272449914,-0.01673355598,-0.02470425557,-0.03609893853,-0.03782192612,-0.02783079457,-0.0008831972312,0.01127831504,-0.01248455666,55.14,172.45,R5
2020-03-02,-0.007898062459,-0.003851877477,0.009747369594,-0.002381124269,0.003371134054,0.0005365286724,-0.009794637426,-0.005909873195,-0.01091748955,-0.01813820856,0.0146,0.0063,-0.0101,-0.007,0.003,0.0224,0.0069,-0.003,0.029,0.012,-0.13,0.04,-6.69,-4.78,-2.92,-2.29,0.04501086517,0.03273980253,0.01138179452,0.0323685015,0.03097952757,0.01758888266,0.03962843957,0.007448824013,0,106.23,153.53,R5
2020-03-03,-0.00212839325,-0.003933427939,0.003496663804,-0.002041374467,0.007164118744,0.007436965096,-0.006827060584,0.003893969276,-0.001637172797,0.001760546679,-0.1642,-0.1988,-0.2038,-0.16,-0.172,-0.004,-0.0239,-0.021,0.007,0.018,-0.1,0,3.4,-1.92,2.47,3.03,-0.02851053026,-0.0149825429,0.01055343927,0.005315518034,0.007366442939,-9.537284349e-07,-0.03105035992,0.0183828706,0,123.04,132.55,R5
2020-03-04,0.001881855056,0.001598521708,-0.003317049973,-0.003734118136,0.006509749731,0.0157369184,0.01172412784,0.0003736222722,-0.002233890217,-0.009344795861,0.0532,0.0394,-0.0065,0.017,0.012,0.0349,0.0331,0.024,0.03,-0.077,-0.13,-0.02,-4.83,-13.38,-0.21,-3.46,0.04133635094,0.02876806333,0.009672669248,0.005773551603,0.006251599368,0.003486470385,0.02337768801,0.02340340838,0,144.92,197.2,R5
