date,fx_dxy,fx_bbdxy,fx_eurusd,fx_usdcnh,fx_audusd,fx_usdbrl,fx_usdclp,fx_usdcad,fx_usdnok,fx_usdzar,ust_10y,ust_5y,ust_2y,tips_10y,tips_5y,be_10y,be_5y,inflsw_5y,inflsw_10y,cny_10y,hy_oas,ig_oas,vix,move,ovx,gvz,spx,mxwo,mxef,csi300,shcomp,hscei,xle,bdiy,bdti,gpr,epu,regime
2018-10-01,0.001743423222,0.0007012534136,-0.002243120602,0.001714618264,0,-0.007585559427,-0.0003045298843,-0.007308950973,-0.0004293188003,0.005816941893,0.0224,0.0085,0.0001,0.026,0.003,-0.003,0.0047,0.0045,-0.005,0,-0.07,-0.01,-0.12,-1.8787,1.22,0.29,0.003634455587,0.001912081457,-0.001442002628,0,0,0,0.01376800087,0.009693129206,0.002525253867,120.77,166.69,R4
2018-10-02,0.002190719149,0.001679318203,-0.002594483856,-0.0003339746646,-0.004995847193,-0.01962547127,0.002889296414,0.0007021102601,0.002830103883,0.009376599383,-0.0205,-0.0102,-0.0081,-0.013,-0.006,-0.0078,-0.0031,-0.0089,-0.008,0,0.01,0,0.05,1.0698,-0.27,0.21,-0.0003967154747,-0.002090668014,-0.01259813748,0,0,-0.02418864943,0.001041260019,0.009600073729,0.01003772543,36.01,130.93,R4
2018-10-03,0.002666403349,0.004425269919,-0.006080102115,0.0005807538348,-0.01189573891,-0.009792499326,0.003758776156,0.0035031759,0.006633361721,0.02022179057,0.1182,0.0937,0.0612,0.087,0.06,0.0321,0.0302,0.023,0.024,0,-0.07,0,-0.44,4.8519,0.36,-0.03,0.0007112400153,4.579540901e-06,0.001672847566,0,0,0.002934907284,0.008033212415,0.002544530635,0.008701111453,94.42,107.49,R4
2018-10-04,-0.0001148747084,0.001132612218,0.003131526567,0.0009575070731,-0.003808453718,-0.007175495328,0.02143185041,0.004342438585,0.002500456483,0.01470908676,0.0057,0.0001,-0.004,0.011,0.013,-0.006,-0.0153,-0.0171,-0.005,0,0.13,0,2.61,4.8603,0.86,0.38,-0.008203069104,-0.008369673559,-0.02410391409,0,0,-0.02236261975,-0.004138115306,-0.01278789805,0.03526201197,69.01,119.36,R4
2018-10-05,-0.001327237295,-0.002350552203,0.0008681309687,-0.0001740240158,-0.003397511762,-0.00907494301,0.002927523752,0.001159958372,0.001272102957,-0.006741621314,0.0458,0.0243,0.017,0.034,0.024,0.012,0.0035,-0.007,-0.0075,0,0.04,0,0.6,0.1198,-0.06,0.05,-0.005543301253,-0.006490866807,-0.009566786371,0,0,-0.001643423168,-0.000129592432,-0.01165061722,0.018935477,78.22,66.64,R4
2018-10-08,0.001431669393,0.000604955613,-0.002780676105,0.003734858639,0.003680117388,-0.01577771129,0.006269705288,0.002007412657,0.002068253064,0.005361906932,0,0,0,0,0,0,0,0,0.0065,-0.006,0,0,0.87,0,0.02,0.84,-0.0003951473188,-0.003655425852,-0.005269866824,-0.04398184545,-0.03786752559,-0.01309830943,-0.0007779074682,-0.003913899321,0.005844551996,49.11,112.49,R4
2018-10-09,-0.0009716396922,-0.0005881463478,-8.702084155e-05,-0.0006070504761,0.003525848092,-0.0170798345,0.001041139775,-0.001466558867,-0.001003354673,-0.01940870978,-0.0265,-0.0136,0.0001,-0.025,-0.012,-0.0017,-0.0005,0.002,-0.0065,0.009,0.11,0.01,0.26,-1.7396,-0.96,-0.45,-0.001418964048,-0.002386719582,-0.00151797726,-0.0006717744063,0.001656269235,0.002626129901,0.008909607649,-0.01780462463,0.01961978687,95.88,31.39,R4
2018-10-10,-0.001673850665,0.0005041466165,0.002520534992,0.001112644524,-0.006780644711,0.01102853943,0.005043685996,0.009379633616,-0.003926373517,0.01392491439,-0.0434,-0.053,-0.043,-0.027,-0.031,-0.017,-0.0237,-0.0071,0.0025,-0.006,0.09,0.01,7.01,2.2531,0.91,0.48,-0.03341633399,-0.02335737935,-0.008405533259,-0.002158200856,0.001771299471,0.002117591799,-0.03186896315,-0.006675592214,0.01699757637,95.88,58.99,R4
2018-10-11,-0.005154190652,-0.004715282012,0.006316812421,-0.006621821065,0.009732780123,0.00652747296,-0.00761183504,-0.002758622439,-0.002504438783,-0.009081725963,-0.0131,0.0017,0.0063,0.017,0.047,-0.0294,-0.0429,-0.0719,-0.0335,-0.032,0.08,0.01,2.02,0.3697,0.48,1.06,-0.02078764746,-0.02135522514,-0.03196635684,-0.04918166571,-0.05364672532,-0.0341095719,-0.03442796987,0.0146279204,0.02551441787,95.88,68.38,R4
2018-10-12,0.002144682747,0.001155616042,-0.002850604444,0.005754931843,-0.001404691901,0,-0.001426334489,-0.0006140620396,-0.005027773115,-0.007869221479,0.0115,0.0105,0.0044,0.01,0.003,0.001,0.0073,0.0134,-0.0065,-0.005,-0.04,0.01,-3.67,-1.6956,-1.56,-0.81,0.01410632071,0.009001153658,0.02628914803,0.01481240266,0.009037951106,0.02026098641,0.002743485946,0.04137629631,0.00872415566,95.88,103.11,R4
2018-10-15,-0.001702754248,-0.001991528227,0.001642249386,0.0006791269867,0.0022465609,-0.0119997715,-0.003065407535,-0.002536999247,-0.002535662927,-0.01042018672,-0.0056,-0.0051,0.0022,-0.01,-0.011,0.0046,0.0042,0.001,0.003,0.014,-0.03,0,-0.01,-3.1278,0.86,0.37,-0.005922538842,-0.00404511848,-0.00862816354,-0.01406366972,-0.01500121561,-0.01513962733,-0.008391272843,0.003161558119,0.001085187301,95.88,85.8,R4
2018-10-16,-0.0001157243028,-0.0009042470647,-0.0004319094785,-0.001402109175,0.001541588141,-0.002975594298,-0.01210246052,-0.004397306989,-0.0007116302768,-0.0145047427,0.0076,0.0138,0.0105,0.007,0.009,0.0003,0.0059,0.005,-0.003,-0.013,-0.05,0,-3.68,-1.0664,0,-0.93,0.02126787004,0.01741347132,0.01328016328,-0.008183209801,-0.008512440275,0.005308066912,0.008254277158,-0.003795070969,0.02675386963,95.88,109.71,R4
2018-10-17,0.005529252426,0.004757134116,-0.006327215041,0.002470439073,-0.00449123562,-0.01003731917,0.002849451059,0.006627133756,0.007995054873,0.006068646214,0.0417,0.0344,0.023,0.036,0.032,0.0068,-0.0008,-0.0047,-0.012,0.002,0,0.01,-0.22,-1.1936,-0.46,-0.06,-0.0002527081608,-0.0008180429139,-0.0009652657516,0.005556981251,0.005984421761,0,-0.006322176088,-0.01532597048,0.01675431861,95.88,77.94,R4
2018-10-18,0.003394702307,0.004299023389,-0.004182283695,0.00131219422,-0.00140765789,0.009124101629,0.008780573159,0.004979899202,0.007919560642,0.01416852111,-0.0264,-0.0308,-0.0144,-0.003,-0.002,-0.0248,-0.0273,-0.0187,-0.004,-0.024,0.07,0.01,2.66,3.6487,0.4,0.09,-0.01449651506,-0.01204642418,-0.01310766179,-0.02397139434,-0.02979400585,-0.006055560919,-0.004975822291,0.007053572047,0.02562928595,95.88,100.13,R4
2018-10-19,-0.001951851486,-0.0005866675775,0.005311981838,-0.0007063521531,0.002813337064,-0.001775100652,0.005081723399,0.001450991129,-0.007091927383,-0.002522104383,0.0135,0.0191,0.0297,0.012,0.013,0.0025,0.0068,0.009,0.002,0.012,0,0,-0.17,-0.5917,-1.11,-0.47,-0.0003612351391,-0.001037118261,0.0005869118822,0.02931267231,0.02543217276,0.008391448793,-0.008907504964,0.007004167444,0.03578910785,95.88,70.3,R4
2018-10-22,0.003129468563,0.003055277749,-0.004351995728,0.0003748612336,-0.005352125452,-0.007511721668,0.003563863594,-0.0002289639392,0.004551890215,-0.006528737702,0.0057,0.0035,0.0044,0.009,0.01,-0.003,-0.0063,-0.0006,-0.004,0.027,0.01,0,-0.25,-0.1937,0.34,-0.08,-0.004308743989,-0.00432482488,0.01165630059,0.04225932531,0.04012225378,0.02592642145,-0.01110575834,0.001901743838,0.02602556528,95.88,89.49,R4
2018-10-23,-0.0005417400405,-0.001605996063,0.0006104207733,0.0001873779346,0.0007058657736,0.002005040366,0.001740644478,-0.001222027189,0.004193638351,-0.004402010055,-0.0302,-0.0378,-0.0292,-0.01,-0.007,-0.0208,-0.0304,-0.0344,-0.016,-0.018,0.13,0.03,1.07,3.1643,1.62,0.63,-0.005527097324,-0.009566220045,-0.02297106253,-0.02691331845,-0.02287887231,-0.02468284205,-0.02650015417,-0.001267427293,0.01417123385,95.88,52.04,R4
2018-11-01,-0.008789947186,-0.008354017965,0.008450754518,-0.008278371744,0.01862929427,-0.006089857413,0,-0.005410979936,-0.01014886437,-0.0259450535,-0.0132,-0.0186,-0.0224,0.02,0.012,-0.0332,-0.0308,-0.0351,-0.03,-0.014,0.01,0.01,-1.89,-1.587,1.42,0.52,0.0105024525,0.009328356974,0.0161052792,0.007332381588,0.001326161353,0.01378122943,0.008451381017,-0.01351371917,-0.004330885938,101.45,84.17,R4
2018-11-02,0.002748693509,0.000791103047,-0.001754694256,-0.002750595283,-0.001805681441,0,0,0.001832341328,0.001794258855,-0.00757318114,0.0818,0.0767,0.0589,0.05,0.042,0.032,0.0356,0.028,0.036,0.032,-0.09,-0.02,0.17,2.8745,0.67,-0.1,-0.00633669981,-0.002074735333,0.02569038125,0.03501675162,0.02659358533,0.03896598712,-0.002513121287,-0.008882873578,-0.007843177461,103.39,82.99,R4
2018-11-05,-0.002727920331,-0.001274400142,0.00166703263,0.00212875418,0.002499307049,0.007754063944,-0.02469081826,0,-0.000597728649,-0.01006517065,-0.0113,-0.005,0.0041,-0.017,-0.01,0.0064,0.0061,0.016,0.006,-0.016,0,-0.01,0.45,-1.519,0.47,-0.11,0.005584693817,0.001952234653,-0.00436378954,-0.008365567954,-0.004135233256,-0.01345586973,0.01658753629,-0.0201046633,-0.007905179507,114.68,90.47,R4
2018-11-06,0.0003946084082,-0.0009672954841,0.001751774119,0.001604429146,0.004979952193,0.009316547413,-0.0001765770543,0.001067317323,5.978894504e-05,-0.003155625783,0.0268,0.0274,0.0204,0.019,0.021,0.0071,0.0072,0.0062,0.008,-0.012,-0.04,-0.01,-0.05,-0.8895,1.47,0.08,0.006239826863,0.004873730418,-0.0001108507798,-0.006052902054,-0.002281782402,0.008284287867,0.004647793407,-0.02338044864,-0.01600034135,62.59,148.95,R4
2018-11-07,-0.003327893917,-0.0008596766309,-8.751586231e-05,-0.0008524841759,0.003993670529,-0.006771914543,-0.004735045909,-0.0009147736573,-0.001328156511,-0.014713129,0.0079,0.0241,0.0288,0.001,0.017,0.0091,0.008,0.0078,0,-0.019,-0.09,-0.02,-3.55,-5.8989,-1.1,-1.24,0.02098709902,0.01634821542,0.005677865107,-0.006570728321,-0.006796866884,0.0008310567496,0.01624182308,-0.06745795177,-0.0108109161,140.43,61.17,R4
