date,fx_dxy,fx_bbdxy,fx_eurusd,fx_usdcnh,fx_audusd,fx_usdbrl,fx_usdclp,fx_usdcad,fx_usdnok,fx_usdzar,ust_10y,ust_5y,ust_2y,tips_10y,tips_5y,be_10y,be_5y,inflsw_5y,inflsw_10y,cny_10y,hy_oas,ig_oas,vix,move,ovx,gvz,spx,mxwo,mxef,csi300,shcomp,hscei,xle,bdiy,bdti,gpr,epu,regime
2025-01-01,0,0,0.0001931434096,-0.0002453318807,-0.000161616162,0,0,0.0002780481041,-0.0003864971983,-0.002226089724,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0,0,0,0,1.078789383e-05,0.0009665428262,0,0,0,0,0,0,112.81,202.92,R9
2025-01-02,0.008325693743,0.003376849326,-0.008826011418,0.0005723474578,0.002582729442,-0.004250286236,0.01032921386,0.001041992384,0.001132716753,-0.0029402856,-0.01,-0.0124,-0.0021,-0.014,-0.025,0.0014,0.0142,-0.0002,-0.0064,-0.052,-0.05,0,0.58,-2.13,-0.48,0.45,-0.002226349793,-0.001403402942,-0.005140824911,-0.02953288076,-0.02697400627,-0.02772413483,0.01160644412,0.03159196587,-0.08319401807,198.48,188.9,R9
2025-01-03,-0.00404862561,-0.001408810245,0.004180242319,0.002449214075,0.002093567074,0.005544491612,0.01284920075,0.00305026233,-0.002689000452,-0.00122233417,0.0385,0.0423,0.0392,0.038,0.041,-0.0003,0.0018,0.0003,0.0017,-0.002,-0.08,0,-1.8,-3.32,0.44,-0.58,0.01251728727,0.009360056939,0.002061365988,-0.01190971438,-0.01579614898,0.009645095347,0.00930346112,0.0409386058,-0.01416788752,137.5,167.41,R9
2025-01-06,-0.006399388348,-0.006084436241,0.007923512321,-0.001672980403,0.004814645796,-0.01131608993,-0.006552231733,-0.007991981105,-0.006408863666,-0.007828374259,0.0325,0.0176,-0.0042,0.014,0.002,0.0197,0.012,0.0045,0.0142,-0.024,-0.04,0.01,-0.09,4.54,-0.67,0.27,0.005522822262,0.006839433912,0.005278577379,-0.001643660217,-0.001404410365,-0.00332989459,-0.004583484591,-0.02742488663,-0.01437150484,98.32,222.31,R9
2025-01-07,0.002629164933,0.001685333405,-0.004823936031,-0.0008171047711,-0.002564926062,-0.002242612191,-0.006973646558,0.002647900648,0.005502113598,0.006347830838,0.055,0.0354,0.0166,0.013,-0.005,0.0429,0.0401,0.0408,0.0458,0.014,0.01,0,1.78,4.89,1.78,-0.08,-0.01116600477,-0.007896848966,0.001093119018,0.007175103617,0.007060003997,-0.01209304144,0.009942370912,-0.02721256352,-0.01825978913,117.64,260.94,R9
2025-01-08,0.005036034758,0.003606250661,-0.002129926258,0.001864745295,-0.002249719734,0.001277432208,-0.002671373059,0.0004174493903,0.004280027099,0.01107481691,0.0042,-0.0035,-0.0083,-0.015,-0.023,0.0171,0.018,0.0275,0.0275,-0.002,0.06,-0.01,-0.12,-2.02,0.47,0.14,0.001559107735,-0.000361651546,-0.008629160042,-0.001816665035,0.0001622338239,-0.008412939318,0.00102290172,-0.04948005726,-0.01111808858,70.21,212.01,R9
2025-01-09,0.0008155075153,0.001341381824,-0.001746047587,0.0003263130731,-0.003222690511,-0.01206946689,0.005782290107,0.001320774583,-0.0006930523971,0.00139029512,0.0001,-0.0053,-0.0188,0.009,-0.001,-0.0092,-0.0029,0.0008,-0.0063,0.03,-0.02,0,0.37,-1.03,0,0,0,-1.60764381e-05,-0.00404256467,-0.002467930068,-0.005829348869,-0.001672200492,0,0.003100777678,-0.007481331652,123.14,230.71,R9
2025-01-10,0.004304737739,0.004673136499,-0.005451726898,0.000978300824,-0.00793976463,0.01174207571,0.004998896796,0.001943230537,0.007074583412,0.009380063728,0.0699,0.1176,0.1152,0.038,0.071,0.034,0.0501,0.0464,0.0348,0.014,-0.01,0,1.47,-3.16,2.35,0.95,-0.01553164435,-0.01455285617,-0.008824819346,-0.01261937102,-0.01343893508,-0.0116480817,0.0040811756,0.07837425299,0.02716216369,65.54,147.76,R9
2025-01-13,0.002786810907,0.0005759801295,9.761335358e-05,-0.00221613518,0.004868558789,-0.001753365846,-0.005415774389,-0.003055345756,-0.004576587083,-0.003396941828,0.0187,0.0233,0.0001,-0.001,-0.016,0.0213,0.0408,0.038,0.0203,0.002,0.04,0.01,-0.35,6.94,0.07,-0.5,0.00157417427,-0.0008975757898,-0.01716473225,-0.002674720139,-0.002454941203,-0.007923277461,0.02082475614,0.0420426233,0.04057835948,106.86,179.6,R9
2025-01-14,-0.006230947637,-0.004411665779,0.006130511099,-0.0004492638275,0.002909798367,-0.007077403342,-0.004188331539,-0.002088555479,-0.004571246011,-0.006648953659,0.0145,-0.0017,-0.0125,0.016,-0.001,-0.0025,0.001,-0.01,-0.0163,-0.011,-0.02,0,-0.48,-1.52,-0.47,-0.27,0.001145633404,0.002049643389,0.01332613786,0.02599360195,0.02505248807,0.02077282025,0.01069057407,-0.01196516806,0.02768342875,147.37,185.4,R9
2025-01-15,-0.001676108524,-0.002285610796,-0.001844929396,0.0006806240224,0.005152160809,-0.00681182351,0.003026112464,-0.0005576856192,-0.003497354124,-0.007172520643,-0.1393,-0.148,-0.103,-0.11,-0.121,-0.0303,-0.0249,-0.029,-0.028,-0.011,-0.08,-0.01,-2.59,-8.89,-0.58,0.23,0.01814713299,0.01669907781,0.002608058002,-0.006435990112,-0.004274242186,0.003463117864,0.0146909438,-0.01586594178,0.005672164952,147.09,110.72,R9
2025-01-16,-0.001219920627,0.001242496587,0.001165614508,-0.0002449712851,-0.002250804809,0.006894407395,0.006182951239,0.003758356317,0.002837581325,0.00254172985,-0.0406,-0.0515,-0.0338,-0.031,-0.043,-0.0093,-0.0126,-0.015,-0.007,0.012,0.02,0,0.48,-0.38,0.2,0.17,-0.002114871763,0.000638070965,0.01024287273,0.00114527796,0.002758718901,0.01235420054,0.007211699088,-0.03835561239,0.03118292744,92.82,134.68,R9
2025-01-17,0.003573002922,0.002624743312,-0.002721883667,-0.000735274127,-0.003224249126,0.004104074392,-0.00619289056,0.005680259108,0.007452056614,-0.004310925008,0.0145,0.0355,0.0526,0.007,0.031,0.0064,0.0054,0.0218,0.023,0.016,-0.08,0,-0.63,2.88,0.39,-0.42,0.009941425936,0.008236908855,0.003229145586,0.003142112107,0.001787321059,0.001414738998,0.007692345623,-0.03582472652,0,88.34,173.63,R9
2025-01-20,0,-0.01098601523,0.01382399123,-0.01076398331,0.01315386306,-0.007644779614,-0.004362947822,-0.0116025896,-0.01321494747,-0.01126919046,0,0,0,0,0,0.0012,0.0019,0,0,0.017,0,0,-0.16,0,0,0,0,0.002783422338,0.009653105247,0.004538074948,0.0007884433186,0.01769362943,0,-0.03086664798,0.005467482182,151.89,193.71,R9
2025-01-21,-0.01182117542,0.0006527490565,0.001151410605,0.0006193953523,-0.0001593752494,-0.001210684018,0.00177536676,0.0008382230164,-0.0005577516556,-0.001932941588,-0.0506,-0.0356,-0.0085,-0.02,0.013,-0.0289,-0.0491,-0.0478,-0.028,-0.01,-0.04,-0.01,-0.75,1.18,1.58,0.52,0.008729996752,0.007599640029,0.0005643941471,0.0007673936401,-0.0005410820941,0.01170204999,-0.00512165012,-0.03077165867,-0.01649295219,50.1,225.37,R9
2025-01-22,0.0009711926546,0.0009898293928,-0.001823679538,0.001924557946,0,-0.01398717689,-0.01250436191,0.003971992261,-0.00115190032,-0.0008326395152,0.0345,0.0392,0.0234,0.017,0.025,0.0161,0.0143,0.0107,0.011,-0.005,-0.02,0,0.04,-6.88,-0.42,-0.26,0.006119200577,0.005462774199,0.001137072854,-0.009332093876,-0.008983297887,-0.01982956431,-0.0183531007,-0.03844515191,-0.02242246406,157.46,121.77,R9
2025-01-23,-0.001110011492,-0.001558081036,0.0005762581796,0.0008648441417,0.001751732274,-0.003084367412,-0.003315177032,0.0002781447761,-0.0003813053992,0.0009353197394,0.0327,0.0161,-0.0085,-0.011,-0.037,0.043,0.0496,0.0373,0.036,0.001,0,-0.01,-0.08,-1.39,-0.5,-0.29,0.005299445098,0.004673561603,-0.0009243511713,0.001768244689,0.005133637644,-0.001801782187,0.004565721596,-0.08041605097,-0.02992167987,126.48,176.52,R9
2025-01-24,-0.005605843257,-0.005167452768,0.007842427341,-0.005973042807,0.004603548094,-0.001723293606,-0.005329285548,-0.002924385875,-0.007218962575,-0.005641389376,-0.0222,-0.025,-0.0235,0.022,-0.023,-0.0431,-0.0022,-0.0213,-0.013,0,0,0,-0.17,-1.76,-4.2,-0.1,-0.002859260783,0.0001581755363,0.007995031902,0.007626467575,0.006929760146,0.02043952292,-0.009699819934,-0.05744400573,-0.01293374878,148.64,189.16,R9
2025-01-27,-0.0009497914898,0.001296296478,-0.000476440049,0.001089918364,-0.003331485591,-0.001692391414,0.005481134307,0.002298451299,0.004323396272,0.01774295695,-0.0871,-0.0891,-0.0705,-0.069,-0.063,-0.0171,-0.0249,-0.0215,-0.0228,-0.034,0.07,0.01,3.05,8.3,6,0.38,-0.01468798488,-0.01132981529,-0.002277779783,-0.004125528404,-0.000622767763,0.009615609199,-0.01045861903,-0.02209316632,-0.00593473552,209.14,159.42,R9
2025-01-28,0.004879033131,0.003348694253,-0.005926792992,0.003166432977,-0.00637655596,-0.006474384313,0.006034996972,0.00173774068,0.003276871702,-0.00235189837,-0.002,-0.0079,-0.0001,-0.012,-0.036,0.0103,0.0256,0.0268,0.0113,0,0.01,0,-1.49,-2.22,-4.03,0.23,0.009175576255,0.005992503795,0.001460947487,0,0,-9.21100933e-05,-0.009563066319,-0.01990775766,0.003565066164,163.21,262.69,R9
2025-01-29,0.001241511097,0.0007144750641,-0.0008632680024,-0.00126537029,-0.003524515023,-0.0001193449668,-0.002044588849,0.001388021598,0.0009039108048,-0.007946378521,-0.0039,0.0035,0.0186,-0.002,0.003,-0.0021,0.0029,0.003,0.0048,0,-0.02,0,0.15,-2.1,1.07,-0.62,-0.00468985357,-0.002035305411,0.002915507419,0,0,0,0.002232143784,-0.02717558538,0.008269391483,105.26,342.27,R9
2025-01-30,-0.00188139835,0.0004760332699,-0.00288295414,0.003763895813,-0.003536981179,0.001737619899,-0.00769195635,0.004635884449,0.003722225783,0.003016203597,-0.0121,-0.0141,-0.0062,0.009,0.001,-0.021,-0.0174,-0.02,-0.0213,0,-0.02,0,-0.72,-0.19,-1.97,1.25,0.005261570722,0.006519209648,0.003144340497,0,0,0,0.005115100667,-0.01526747213,0.02095536518,120.68,293.51,R9
2025-01-31,0.005301469161,0.003800130222,-0.002794778478,0.003913685086,0.001448459254,-0.005324608116,-0.004072288651,0.003789579758,0.00106725008,0.004025359801,0.0224,0.0088,-0.0102,-0.018,-0.054,0.0418,0.0615,0.05,0.039,0,0.01,0,0.59,1.22,-1.09,-0.27,-0.005059581291,-0.004397886432,-0.002174390566,0,0,0,-0.028348355,0.02758795652,0.009174376276,109.84,495.78,R9
2025-02-03,0.005704836966,0.001596950089,-0.001738626923,-0.001448740806,0.001446364254,-0.006144781697,0.00833041847,-0.00780148249,-0.0002115954303,0.004126582721,0.0163,0.0335,0.0518,0.019,0.033,-0.0029,0.0021,0.004,0,0,0.05,0.02,2.19,2.39,5.34,0.99,-0.007637696973,-0.0104938531,-0.01813541529,0,0,0.0002681793079,0.006256063173,0.004073325388,0.005691535,146.05,327.16,R9
2025-02-04,-0.009495346751,-0.007056500203,0.003377892514,-0.003356558367,0.004326583145,-0.008576322582,-0.01721444733,-0.007304126244,-0.008731978365,-0.003799898218,-0.0445,-0.0423,-0.0352,-0.056,-0.069,0.0114,0.0255,0.022,0.0065,0,0,-0.01,-1.41,-3.87,-1.68,0.3,0.007198897488,0.007826467984,0.01773290877,0,0,0.03454222707,0.02076043814,0.0201214032,0.01911244237,141.46,393.35,R9
2025-02-05,-0.003535326756,-0.002216852056,0.002309692106,-0.0006040056741,0.004944583007,0.007921861025,0.0002778592506,-0.0009080432294,-0.001397450104,-0.006263046062,-0.0924,-0.0703,-0.0269,-0.074,-0.051,-0.0192,-0.018,-0.02,-0.024,-0.009,-0.03,0.01,-1.44,4.4,0.63,0.08,0.003901037729,0.005808477818,0.0026134011,-0.005780241417,-0.006516291584,-0.01017240969,0.002107949968,0.02362314576,0.002224695022,135.57,226.19,R9
2025-02-06,0.001021981991,-0.0002234972708,-0.001924372767,0.0008098333421,-0.0003182686214,-0.007227488883,-0.008971543674,-0.0001397721716,-0.001363727733,-0.006568248004,0.0161,0.0263,0.025,0.022,0.041,-0.0064,-0.0122,-0.015,0.0001,-0.017,-0.01,0.01,-0.27,-0.78,2,-0.92,0.003637700027,0.003988242838,0.005877980928,0.01250358334,0.01266788292,0.0162660846,-0.01856876618,0.02813484807,0.003327790093,162.32,372.45,R9
