date,fx_dxy,fx_bbdxy,fx_eurusd,fx_usdcnh,fx_audusd,fx_usdbrl,fx_usdclp,fx_usdcad,fx_usdnok,fx_usdzar,ust_10y,ust_5y,ust_2y,tips_10y,tips_5y,be_10y,be_5y,inflsw_5y,inflsw_10y,cny_10y,hy_oas,ig_oas,vix,move,ovx,gvz,spx,mxwo,mxef,csi300,shcomp,hscei,xle,bdiy,bdti,gpr,epu,regime
2016-02-12,0.003947744576,0.001518341442,-0.00593473552,-0.003236720395,0.0004219112643,0.002301669726,-0.01105917657,-0.006261941504,0.004801818063,0.004132641399,0.089,0.0787,0.0638,0.033,0,0.0545,0.0769,0.0675,0.041,0,-0.19,0.01,-2.74,-4.2289,1.18,-4.27,0.01932997547,0.01187690548,-0.002527594235,0,0,-0.02012164207,0.02600452559,0.003442344191,0.007352974305,106.14,74.63,R3
2016-02-15,0,0.004981992544,-0.008923850047,-0.001291473381,0.003789212309,-0.001100137628,-0.006452277121,-0.001155902455,0.002403889185,-0.009909027605,0,0,0,0,0,-0.0001,0,0.01,0,-0.01,0,0,0,0,0,0,0,0.0117109026,0.02172396119,-0.005779560966,-0.006278416061,0.04665627242,0,0.01365208917,-0.003669728889,81.19,67.33,R3
2016-02-16,0.009626230924,0.001793649333,-0.001076233288,0.002949492122,-0.003929829619,0.01753234498,0.01118676641,0.002166222235,0.0006493356134,0.00438448306,0.0242,0.0048,0.006,0.03,0.011,-0.0055,-0.0095,-0.003,-0.001,0,-0.14,-0.05,-1.29,-6.8917,-7.44,0.74,0.01638177664,0.01056923097,0.006226618941,0.03019406311,0.03237924697,0.02070274505,0.009900179863,0.02013490841,-0.008615437906,128.85,48.57,R3
2016-02-17,-0.0008468712745,-0.004702932482,-0.001436781856,0.0008739583969,0.01035263863,-0.01948556842,-0.01237088228,-0.0139456066,-0.009726060188,-0.02046154631,0.0467,0.0487,0.0222,0.017,0.028,0.0303,0.022,0.008,0.019,-0.01,-0.24,-0.01,-1.8,-2.038,-2.06,-0.31,0.01634611532,0.01591282362,0.005970655287,0.008615938264,0.0107881449,-0.01248112661,0.03225233289,0.01973748284,-0.002475248789,134.09,108.64,R3
2016-02-18,0.001703340507,0.000417299099,-0.001888914436,-0.0003218958158,-0.003904620775,0.009951571733,0.002466514414,0.003941898673,0.00559094302,-0.004072956124,-0.0794,-0.0667,-0.0486,-0.039,-0.04,-0.0408,-0.0309,-0.03,-0.042,0.01,-0.05,-0.03,-0.67,1.336,-1.98,1.84,-0.004676637085,-0.0005246402934,0.01411610328,-0.003145324989,-0.001551421188,0.02954009176,-0.01256561036,0.01935544295,-0.001239925763,118.96,117.33,R3
2016-02-19,-0.003626955012,-0.002531014453,0.002068625102,0.0002452633528,-0.001258301459,-0.00186305371,-0.00303767374,0.00290993949,-0.003941925916,-0.0008958131076,0.0053,0.0274,0.0485,-0.013,-0.012,0.0186,0.0442,0.021,0.014,-0.01,0.04,0.01,-1.11,3.9767,-5.03,-1.49,-2.607147234e-05,-0.003465645586,-0.007073629903,-0.0006912038852,-0.001003684571,-0.006622036307,-0.002285715281,0.006369448285,-0.00872279674,161.59,85.85,R3
2016-02-22,0.008031840434,0.002187369026,-0.009025332022,0.0005822594897,0.010991415,-0.01907736263,-0.0125330413,-0.004368090813,0.005198207488,-0.01329744235,0.0069,0.0064,0.0082,-0.037,-0.042,0.0431,0.049,0.045,0.027,0.02,-0.12,-0.04,-1.15,-4.9534,0.38,-1.57,0.01435074638,0.0128223862,0.01132593964,0.02180799047,0.02320882664,0.01332215119,0.02520338496,0.003169574761,-0.01386285591,104.66,55.88,R3
2016-02-23,0.001046905566,0.001398390035,-0.0009070295406,0.0008268386145,-0.003465247074,0.003213362244,0.007119416709,0.00632752393,0.0007204862432,0.002550267254,-0.0293,-0.0343,-0.0163,-0.045,-0.047,0.0171,0.0127,0.007,0.01,0,0.01,-0.01,1.6,-1.17,2.19,0.38,-0.01253258774,-0.01117892573,-0.006237555193,-0.009506807015,-0.008179095579,-0.006192068462,-0.03475421809,0.006309169193,-0.01148704399,150.36,57.33,R3
2016-02-24,-0.0002359712536,-0.0001798002587,-0.000635410542,0.0002142540143,-0.0008334491384,-0.0002273789533,-0.0005745888257,-0.006619409513,0.006726547658,0.02348546101,0.0259,0.0195,0.0202,-0.018,-0.032,0.0426,0.0472,0.049,0.052,0,0.08,0.01,-0.26,1.1156,1.06,0.55,0.004429944898,-0.003908452359,-0.01111205056,0.006514071472,0.008766861694,-0.01341910056,0.01007876978,0.01250016276,-0.0155242445,115.61,62.26,R3
2016-02-25,-0.001756143099,-0.0007849614873,0.0004539058677,3.060396934e-05,0.005543251445,-0.0003032523841,-0.005706314027,-0.0126323654,-0.004313217485,0.0004872013584,-0.0327,-0.046,-0.0275,-0.06,-0.066,0.0277,0.0323,0.024,0.027,0.01,-0.1,-0.02,-1.61,-0.6504,-2.35,-0.88,0.01128441705,0.01243949356,-0.001603391924,-0.06332257875,-0.06621336345,-0.02382115506,0.0008792755337,0.009273636785,-0.0210811496,57.19,57.5,R3
2016-02-26,0.008811170675,0.006928848354,-0.007653098578,0.001681777576,-0.01531850035,0.01110954974,-0.0003902551885,-0.001257257127,0.006468626723,0.03555818256,0.0466,0.0696,0.067,0.02,0.035,0.0271,0.0341,0.0315,0.019,0.01,-0.26,-0.03,0.7,-1.8984,-3.78,-1.69,-0.001871915413,0.00036675171,0.006330636514,0.009981708231,0.009427395633,0.02041533877,0.005958657658,0.006134988568,-0.01475546557,88.87,41.87,R3
2016-02-29,0.0006416818395,-0.001146057404,-0.005594548457,0.0009008803278,0.002102755383,0.003891734985,0.006039092171,0.001996082428,0.0009206832119,-0.018502747,-0.0276,-0.0275,-0.0197,-0.033,-0.049,0.0049,0.024,0.0255,0.015,-0.01,-0.16,-0.01,0.74,0.8432,0.05,0.92,-0.008154095918,-0.004707195857,0.0004188198798,-0.02422571482,-0.02904998227,-0.01479089874,-0.01142267055,0.006097579868,-0.01360565206,59.73,65.74,R3
