date,F1,F2,F3,F4,F5,F6
2013-10-21,-0.021867307,-0.008749982,0.008211147,-0.0007534904,0.010207952,-0.032555185
2013-10-22,0.047665626,0.08938266,0.188652,0.276195,-0.033046138,-0.061435234
2013-10-23,-0.120162964,-0.27726084,-0.39695895,-0.7284786,0.07923851,0.07362786
2013-10-24,0.012391264,0.00550963,-0.021364495,-0.0007883782,0.018727787,-0.0074760267
2013-10-25,-0.0029361136,-0.0061526154,-0.022368507,-0.017685315,-0.0018775734,-0.0011887556
2013-10-28,0.0036831945,0.066126004,0.030759063,0.13347147,0.027410166,-0.02481305
2013-10-29,-0.03416808,-0.037226047,-0.05158777,-0.12397619,0.01139979,0.018554177
2013-10-30,0.05089322,0.12032416,0.2340672,0.35159114,-0.04675942,-0.030619765
2013-10-31,-0.13890989,-0.24633484,-0.40175393,-0.67506504,0.088054866,0.101936676
2013-11-01,-0.118958205,-0.24990243,-0.34794983,-0.6106222,0.06437709,0.06758437
2013-11-04,-0.0869485,-0.15281914,-0.24015689,-0.39182,0.04595851,0.025711453
2013-11-05,-0.057812184,-0.08804063,-0.13738528,-0.22193435,0.02762334,0.028975455
2013-11-06,0.022519417,0.018995399,-0.019866807,0.03371108,0.004854172,-0.011663281
2013-11-07,-0.051396023,-0.121631995,-0.19274567,-0.2995009,0.033318296,0.060599707
2013-11-08,0.0010479686,0.036253642,0.010659347,0.05237327,-0.018653931,0.025267633
2013-11-11,-0.010217531,0.0462393,0.056404974,0.076655515,-0.023163727,-0.008995553
2013-11-12,-0.056095406,-0.099799365,-0.17062978,-0.25704548,0.015105473,0.05153774
2013-11-13,-0.035446245,-0.021931672,-0.08185661,-0.13925265,0.03605452,0.00726225
2013-11-14,0.015620139,0.06454985,0.09127882,0.14064799,-0.0138212135,-0.042486455
2013-11-15,-0.031506844,-0.028341377,-0.070001535,-0.04663712,0.0113818515,-0.0046789935
2013-11-18,-0.101793915,-0.1770449,-0.30843213,-0.45815507,0.052137844,0.081291534
2013-11-19,0.022233736,-0.0017392195,0.028550921,-0.0057271984,-0.015575934,-0.011426072
2013-11-20,-0.044290736,-0.011054142,-0.042479087,-0.062300738,0.00018505582,0.04614804
2013-11-21,0.07802839,0.188318,0.2792743,0.4227485,-0.060897198,0.0029498027
2013-11-22,0.031121835,0.04909605,0.0806838,0.14107135,-0.041551605,-0.026428036
2013-11-25,-0.031653035,-0.029985985,-0.059095398,-0.07059703,-0.007184483,-0.0018529763
2013-11-26,-0.021467779,-0.037177186,-0.09073373,-0.09036866,0.009033056,0.019045457
2013-11-27,-0.078754984,-0.12813848,-0.18356247,-0.34542927,0.03061516,0.048528317
2013-11-29,0.09446988,0.12701616,0.17980774,0.35716295,-0.046762686,-0.043512467
2013-12-02,-0.100169115,-0.11528974,-0.23441017,-0.3974809,0.06190929,0.08581984
2013-12-03,0.031130781,0.04550958,0.021779265,0.046207823,-0.020102032,0.00095117313
2013-12-04,0.13791497,0.2018433,0.35826644,0.5735312,-0.07131799,-0.091557905
2013-12-06,-0.031477343,-0.04955085,-0.10252541,-0.17895633,0.012082529,0.04276688
2013-12-09,0.04718906,0.030351933,0.06725559,0.11021169,-0.029658593,-0.029120313
2013-12-10,0.085770994,0.12193786,0.19303802,0.3990577,-0.037018064,-0.09176764
2013-12-11,0.015587874,0.07974217,0.14180388,0.20478582,-0.04030216,-0.029993502
2013-12-12,-0.12914932,-0.23377217,-0.40308863,-0.5903883,0.11506234,0.098612085
2013-12-13,-0.018744128,-0.00045657883,-0.023545448,0.03136948,0.013079095,-0.010885812
2013-12-16,0.08996326,0.16796759,0.20020105,0.4650069,0.027863206,-0.10101829
2013-12-18,-0.033918865,-0.076420955,-0.14856705,-0.2518992,0.044440854,0.040720064
2013-12-19,-0.033427756,-0.03452126,-0.114017285,-0.19834368,0.022035971,0.07923482
2013-12-20,0.12545776,0.22088388,0.3652783,0.60486084,-0.064038284,-0.09483002
2013-12-23,-0.06111196,-0.09579592,-0.15866683,-0.26167697,0.04358649,0.01969896
2013-12-24,0.055341247,0.07457621,0.12682994,0.21863215,-0.04501091,-0.027273629
2013-12-27,0.14317925,0.23739602,0.36053067,0.6689471,-0.05618915,-0.06377482
2013-12-30,-0.109074265,-0.18223673,-0.33403376,-0.5160488,0.0841503,0.044291187
2013-12-31,-0.070204005,-0.123925395,-0.17055015,-0.33895788,0.02760916,0.053198837
2014-01-02,-0.05651143,-0.12343365,-0.13293901,-0.22336861,0.046967898,-0.05305305
2014-01-03,-0.066530734,-0.13610621,-0.1734651,-0.34727752,0.0074371137,0.036561225
2014-01-06,0.0104747405,-0.008520937,0.0034293293,0.016064184,-0.0362852,-0.003829433
2014-01-07,-0.01380037,-0.015237053,-0.043734267,-0.059837606,0.0012451734,0.012473695
2014-01-08,-0.08585421,-0.14293303,-0.24093023,-0.34929428,0.054914486,0.061463777
2014-01-09,-0.07987846,-0.15050127,-0.23320355,-0.38750377,0.050624385,0.022639398
2014-01-10,0.10832657,0.26354143,0.41982847,0.6520189,-0.08062251,-0.10308808
2014-01-13,0.04107579,0.06838595,0.11667402,0.23940612,-0.022602115,-0.047742046
2014-01-14,0.008790345,-0.012348569,-0.03389926,-0.04105068,-0.0026290272,0.017447835
2014-01-15,0.021659402,0.06984735,0.0787402,0.1617435,0.0059224884,-0.010546286
2014-01-16,0.019262845,0.027872363,0.07940903,0.07204092,-0.035467833,-0.0034258803
2014-01-17,0.04971322,0.07088645,0.07982176,0.19583625,-0.0021397362,-0.03639954
2014-01-21,-0.036440033,-0.05997566,-0.09998984,-0.17853236,0.010231073,0.02587499
2014-01-22,0.02593586,0.040624835,0.030794077,0.060096696,-0.018737512,0.005478573
2014-01-23,-0.0123979105,-0.025295138,-0.03570774,-0.08135093,0.004934356,-0.013724794
2014-01-24,-0.065417625,-0.06252255,-0.12100916,-0.1841806,0.0058243847,0.040928043
2014-01-27,-0.10718439,-0.20003831,-0.29965183,-0.5237642,0.08101737,0.041061167
2014-01-28,0.002790753,0.023050519,0.011353447,0.020868346,-0.017283406,0.04023505
2014-01-29,-0.033825144,0.0043550734,-0.07335198,0.012424855,0.009976255,-0.012204797
2014-02-10,0.21268813,0.2799795,0.4582415,0.6159863,-0.1513387,-0.06501652
2014-02-11,0.033532534,0.0655943,0.08741689,0.16408339,-0.035166487,-0.017934209
2014-02-12,0.07180868,0.13396914,0.21848069,0.3751877,-0.048843086,-0.026889984
2014-02-13,0.037890375,0.04789181,0.10363896,0.11100284,-0.038069665,0.003986445
2014-02-14,0.07123826,0.13864526,0.24013455,0.40229642,-0.03833651,-0.09646158
2014-02-18,0.21987265,0.3804733,0.566893,0.98405975,-0.05334789,-0.07922197
2014-02-19,0.09824278,0.08839724,0.209604,0.3297771,-0.0336194,0.00440849
2014-02-20,-0.03885118,-0.032870494,-0.04882647,-0.12559272,0.019034553,0.025868436
2014-02-21,-0.0041951593,-0.0007489499,-0.008012548,0.02382656,-0.012004076,0.0013253888
2014-02-24,0.060755327,0.08416799,0.124720715,0.27151522,-0.030590748,-0.057441235
2014-02-25,-0.027329076,-0.05187544,-0.049853135,-0.12787676,0.023225354,-0.0003152604
2014-02-26,-0.03373846,-0.026294133,-0.081838846,-0.12745714,0.014119265,0.037577935
2014-02-27,-0.034380518,-0.037622113,-0.11826454,-0.079414405,0.048214044,-0.016551565
2014-02-28,0.020930901,0.08196431,0.09382964,0.08895336,-0.0091154445,-0.0033209254
2014-03-03,0.19078262,0.26949772,0.39283058,0.68737215,-0.14435016,-0.078367256
2014-03-04,0.043819718,0.06946938,0.19537869,0.16232489,-0.05010343,-0.0055962102
