date,F1,F2,F3,F4,F5,F6
2017-08-08,0.58898175,1.3997544,-0.047265954,0.031800646,1.3733326,-0.33927828
2017-08-09,0.1874591,0.07544361,0.50969166,0.7531917,0.12968194,-0.67613816
2017-08-10,-0.5046613,-1.4561551,-0.26946595,-0.014802444,1.9969399,-0.24738696
2017-08-11,-0.26001114,-0.6280844,0.154574,0.49953768,-0.3808793,-0.18079638
2017-08-14,-0.23050588,-0.6374643,-0.2984897,-1.1657307,0.3346968,-0.3381443
2017-08-15,0.45920476,0.32290128,-0.7210476,-1.1974764,0.7129901,0.368723
2017-08-16,0.94242626,1.3988392,-0.198804,-0.3799867,1.9736458,-0.32872286
2017-08-17,0.01658873,-0.647773,0.2595427,0.57099843,-0.44688687,0.026291616
2017-08-18,0.17281616,1.0494498,-0.18288167,0.82352495,-0.09747191,0.87713003
2017-08-21,0.5443988,0.24461977,0.036424223,-0.7307831,0.7940793,-0.8428221
2017-08-22,-0.16922228,-0.23084676,-0.32398382,0.27009282,-0.51409256,0.6702794
2017-08-23,0.04843226,0.41112638,-0.0018913867,0.90097135,0.08813849,0.419747
2017-08-24,0.76075923,0.8774557,0.030924443,-0.11193271,-0.36298698,-0.015965968
2017-08-25,-0.37996766,-1.3799444,0.26512492,0.32318386,-0.23262781,-0.06887098
2017-08-29,0.5494243,-0.029239621,0.043686435,1.1767619,1.8239895,-0.21132094
2017-08-30,-0.3950142,-0.27073234,-0.30257633,0.34742936,-0.010912655,0.6243726
2017-08-31,0.6642685,1.5144567,0.33990234,1.8122674,-1.0426545,0.9244797
2017-09-01,0.30481836,0.31374073,0.456154,-0.62327254,0.8209532,-1.6095617
2017-09-05,0.2841639,0.20007159,0.3279629,0.60182357,-0.9910009,-0.6299319
2017-09-06,-0.063330404,0.2876863,0.13434339,0.39842886,-0.76883215,0.21125202
2017-09-07,0.18200327,-0.75096834,0.07967053,0.68362856,1.1146406,-0.19887501
2017-09-08,-0.79513186,-1.7318261,0.029507544,-0.14122944,-0.8432517,-0.44515127
2017-09-11,0.057630546,0.80762714,-0.5038141,-0.750599,-0.021435255,0.5367268
2017-09-12,-0.600206,-0.56670946,-0.112180226,-0.07253708,0.19366373,0.58512247
2017-09-13,-0.77135926,-1.0324308,0.25598732,0.8200194,-1.2513281,0.34366286
2017-09-14,-0.17272079,-0.005041608,-0.0623214,-0.1454109,-1.032201,0.123972826
2017-09-15,0.51195323,0.8008859,-0.04603811,-0.3334881,-1.540284,-0.08142591
2017-09-18,-0.2360546,0.777084,-0.86228037,-1.014434,0.6354138,0.58031607
2017-09-19,-0.34004682,0.01181933,-0.3971986,-0.29057792,0.20304964,0.10411569
2017-09-20,0.65419245,0.7616403,0.2919068,1.0433525,0.07203656,0.32250383
2017-09-21,-0.8967971,-0.38308787,-0.75683475,-0.8357541,-0.5331765,0.97866434
2017-09-22,-0.39597812,-0.7336582,0.06716585,0.22600196,-1.1627101,0.3284172
2017-09-25,-0.12693854,0.61158305,-0.14435545,1.1311086,1.0398206,0.33114716
2017-09-26,-0.86668974,-0.5078967,-0.86291,-1.1819324,0.38398638,0.32918927
2017-09-27,-0.42859986,0.22346865,-0.28856102,-0.7213892,-0.69474864,0.09361801
2017-09-28,0.44331706,0.3721441,-0.082619295,-0.099949636,1.2156013,-0.38386425
2017-09-29,0.027192678,-0.07021486,-0.47872636,-0.83816934,-0.5918579,0.16259214
2017-10-09,1.2473749,0.7879408,0.37960342,-0.48803183,1.7427217,-1.4006472
2017-10-10,0.5824176,-0.057525847,0.5202966,1.5882374,0.38760245,-0.060218424
2017-10-11,-0.22166498,-0.39767224,-0.31673974,0.06722756,-0.9221273,0.6471958
2017-10-12,1.0744785,0.92280346,0.27077395,-0.58501905,-0.333506,-0.9511672
2017-10-13,0.45142782,0.4181929,0.43744674,1.1716903,-0.87465477,0.0589429
2017-10-16,-0.6532117,0.37396792,-0.17624058,0.3960533,0.90561694,0.27231097
2017-10-17,-1.03852,-0.67404175,-0.6312807,-0.4943635,-0.9716199,0.8890833
2017-10-18,-0.49408585,-0.059471082,-0.45082685,-0.07168217,0.52627784,0.26869258
2017-10-19,0.65518975,0.21153337,0.39518902,-0.21819763,0.055668835,-0.9737903
2017-10-20,-0.76573265,-0.36745515,-0.46974018,0.27331877,0.13965578,0.8849734
2017-10-23,0.28527445,1.010226,0.32378617,0.10185632,-0.608886,-0.5115654
2017-10-24,0.17692026,0.53071535,-0.21734738,0.58452344,0.36630836,0.70305336
2017-10-25,-0.15582415,0.24031974,-0.26741344,0.13105735,0.6594592,0.12841941
2017-10-26,-0.5981581,-0.010728934,-0.39670533,0.27111077,0.18336718,0.8011212
2017-10-27,-0.31734774,-0.7954213,0.041531708,0.7519835,-0.90321094,0.6704074
