date,F1,F2,F3,F4,F5,F6
2023-03-29,0.041462313,-0.091041826,0.06415452,-0.42925894,0.109042674,-0.06386804
2023-03-30,0.04113915,-0.11652114,0.11636736,0.14173077,0.06648836,-0.14827886
2023-03-31,0.04375611,0.1843708,0.24827702,0.79209197,-0.09674642,0.034560453
2023-04-03,-0.082393855,0.33579892,-0.08803141,0.68276477,-0.010778594,0.1044751
2023-04-04,0.09519373,-0.30768406,0.2088898,-0.39007595,0.2120366,-0.3325514
2023-04-06,-0.048021667,-0.005681546,-0.19849505,0.032373145,0.0113799535,0.0873759
2023-04-11,-0.021392602,0.09128411,0.076006226,0.18160643,-0.104043,0.05208639
2023-04-12,0.080530785,0.0075125173,0.19560766,0.62072927,0.11309967,-0.12504737
2023-04-13,0.14894567,-0.2493954,0.29568142,0.51332206,0.2678496,-0.3730592
2023-04-14,-0.012500919,0.19991104,0.019020313,-0.21174496,-0.20515291,0.15417786
2023-04-17,-0.00018042239,0.007730245,0.11219847,-0.11830169,-0.036945477,-0.029858371
2023-04-18,0.03526991,0.030233206,0.24335545,0.88145846,0.21423766,-0.19356209
2023-04-19,-0.086618364,-0.14376268,-0.14896001,-1.0137119,0.18808168,-0.06869747
2023-04-20,0.014837459,-0.32038763,-0.14465368,-1.2629589,0.14364772,-0.1108937
2023-04-21,-0.072547086,0.022731336,-0.27745935,-0.5457175,0.007821471,0.11850866
2023-04-24,-0.1336636,0.038086243,-0.18556455,-0.097538106,0.055297334,0.0588274
2023-04-25,-0.0801689,-0.2841617,-0.34712982,-1.574986,0.03559596,-0.02262195
2023-04-26,0.044193678,-0.15351616,-0.096965574,-0.6900904,0.13894586,-0.16139716
2023-04-27,-0.0006651258,-0.124087036,-0.19452395,-0.14339268,-0.01677051,0.04287777
2023-04-28,0.055792317,0.22175029,0.20570074,0.8570452,-0.17931081,0.10126107
2023-05-04,-0.014537685,-0.5609603,0.19522084,-1.7750413,0.22218655,-0.5111612
2023-05-05,0.08480913,0.3583203,0.2790679,1.4983976,-0.2974307,0.20599484
2023-05-09,0.12785523,-0.08031738,-0.09031093,0.6491684,-0.13549049,0.13669223
2023-05-10,-0.08215711,-0.10345445,-0.30886483,-0.71224606,-0.12111305,0.07268453
2023-05-11,-0.15584183,-0.23636194,-0.5880749,-1.6276335,-0.13183546,0.12550658
2023-05-12,-0.048973944,-0.047358103,-0.12277326,-0.50455207,-0.022596031,0.042835437
2023-05-15,-0.0181384,0.029947035,-0.27113092,0.53701764,0.073115155,0.18059649
2023-05-16,-0.105386026,-0.07463453,-0.54235405,-0.9997251,-0.093177184,0.19703782
2023-05-17,0.11852746,0.12161041,-0.065159485,0.91366476,0.051149387,0.14405864
2023-05-18,-0.2078888,-0.06982918,-0.50334054,-0.7545534,-0.13905728,0.29118976
2023-05-19,0.092304856,-0.15602309,0.035494525,0.2553647,0.10576179,-0.10868213
2023-05-22,-0.0127817,0.15359649,0.0526066,0.045838963,-0.18222429,0.14060573
2023-05-23,-0.103829145,-0.0048155785,-0.28202632,-0.59403896,-0.20239869,0.1718442
2023-05-24,-0.24048704,0.13072176,-0.40041164,-0.3725797,-0.07787187,0.26852784
2023-05-25,0.0013336485,-0.045593757,0.016025754,-0.85647804,0.019338574,-0.011961258
2023-05-26,0.11894276,0.14187244,0.34640932,1.0698485,-0.016161807,-0.10804789
2023-05-30,-0.07889357,-0.5860993,-0.40767846,-1.653901,0.13804482,-0.16855048
2023-05-31,-0.09416054,-0.04121008,-0.01631177,-0.66459835,-0.013749146,-0.13405065
2023-06-01,0.10440026,0.11452043,0.4360518,1.4329969,-0.015788421,-0.12774289
2023-06-02,-0.05706098,0.32870203,0.013227686,0.7302983,-0.23122127,0.20524478
2023-06-05,0.037708327,-0.046082288,-0.06601558,0.20073986,0.017134266,0.021250945
2023-06-06,0.018355241,0.012662672,0.14043052,0.3001534,-0.031908043,-0.076237485
2023-06-07,-0.026223158,0.16571923,-0.27250278,0.29731548,-0.017795116,0.18433453
2023-06-08,0.06463021,0.01265091,0.34801674,0.6416422,-0.0052094636,-0.08487402
2023-06-09,0.00055101124,-0.007652167,0.011129075,-0.027557941,0.021910783,-0.0067195436
2023-06-12,-0.10010043,-0.20457171,-0.22789189,-1.3874294,-0.047001913,-0.025930185
2023-06-13,0.040967695,0.26918685,0.046272054,0.8418608,-0.156548,0.21973646
2023-06-14,0.107153386,-0.093841136,0.15851179,0.3312922,0.14100592,-0.14907615
2023-06-15,0.003747353,0.3836693,0.29043275,1.4859698,-0.277523,0.14985554
2023-06-16,-0.0012810022,0.2156155,0.2768017,1.0137908,-0.23561667,0.06432387
2023-06-20,-0.17983618,-0.053287536,-0.408809,-1.5144913,-0.08639333,0.13198239
2023-06-21,0.0019787876,0.1462014,0.0019868985,0.22712323,-0.24322678,0.10638626
2023-06-26,-0.11064449,-0.25348675,-0.4276547,-1.7813613,-0.047499157,0.06522434
2023-06-27,-0.0020428796,-0.08976951,-0.15718566,-0.15042397,0.2285052,-0.05561352
2023-06-28,-0.14320402,-0.061472878,-0.61600137,-0.65831745,0.10194889,0.16085236
2023-06-29,-0.09245223,0.043577984,-0.1982699,-0.04291222,-0.041775852,0.07966899
2023-06-30,0.14919628,0.13257085,0.26677972,1.0839555,-0.025192767,0.0022093684
2023-07-03,-0.08219173,0.12872702,0.108899966,0.010327752,0.11800476,-0.08129298
2023-07-05,0.056693953,0.23128001,0.17488356,0.9577562,-0.18002038,0.12719035
2023-07-06,-0.076471016,-0.0341562,-0.21657649,-0.70881647,-0.09277167,0.07314722
2023-07-07,-0.009477378,-0.04996368,0.022664988,0.65156,0.15594338,-0.01619123
2023-07-10,0.027956558,0.01021816,0.19364433,0.25164047,-0.047912214,-0.060391318
2023-07-11,-0.039127868,0.12175142,-0.02361408,0.5909706,-0.071784526,0.05858878
2023-07-12,0.20943932,-0.10130725,0.28922018,1.0298839,0.28735882,-0.2253965
2023-07-13,0.068184875,0.2280231,0.53072566,1.1337625,0.05563002,-0.16646811
2023-07-14,-0.037847623,-0.15792221,-0.05802803,-0.29066476,0.06402777,-0.06887204
2023-07-17,0.08115241,-0.4172218,-0.50201154,-1.0710499,0.057928056,0.02451168
2023-07-18,0.046863403,0.09841162,0.32780063,0.6062586,-0.114453964,-0.124702685
2023-07-19,-0.061325416,0.1579897,0.21077959,0.43923786,-0.22083718,0.011006151
2023-07-20,-0.056902878,0.16162203,-0.07710467,0.32395062,-0.14063615,0.196081
2023-07-21,-0.0420914,0.13401063,-0.08493184,0.5075117,-0.032329127,0.1119962
2023-07-24,0.04232869,0.3639517,0.4933686,1.2512071,-0.25323918,0.027892856
2023-07-25,0.071845606,0.046457037,0.19496293,0.63369876,0.09281643,-0.13181116
2023-07-26,-0.08075213,-0.10438295,-0.38851738,-0.19444573,0.1470538,0.0023831578
2023-07-27,-0.12977386,0.16613135,-0.4031843,-0.4189776,-0.070501,0.27271828
2023-07-28,0.035390966,-0.06351586,-0.04604145,0.26720962,0.18332833,-0.06851172
2023-07-31,0.07629943,-0.1380766,-0.058591474,0.47035992,0.31844205,-0.13256806
2023-08-01,-0.1506569,0.050310083,-0.37490076,-0.34752345,-0.121246435,0.19407065
2023-08-02,-0.15734448,-0.25168216,-0.41727373,-1.5461366,0.035174143,0.03624582
2023-08-03,-0.058024466,0.13600177,-0.17441367,0.31573635,-0.02182965,0.14704707
2023-08-04,-0.027224235,0.023818936,-0.027800739,0.17477876,0.030018073,-0.04293501
2023-08-07,-0.02399777,-0.023182627,-0.2106655,-0.55571234,-0.08450318,0.085673556
2023-08-08,-0.16837992,0.17146197,-0.31302732,-0.37995806,-0.13408458,0.20297636
2023-08-09,-0.0529033,0.20943615,-0.15021656,0.6417971,-0.07957529,0.20061703
2023-08-10,0.03542996,-0.13845067,0.06169189,-0.23654465,0.05891767,-0.13641746
2023-08-11,-0.097100794,-0.06977294,-0.31877658,-0.56766856,-0.015682463,0.079420984
2023-08-14,-0.0681103,-0.06324838,-0.1427616,-0.9380406,0.029928379,-0.012536766
2023-08-15,0.011387047,-0.25795296,-0.049745377,-1.3747602,0.10388546,-0.06315901
2023-08-16,-0.015070261,0.024013748,0.06188319,-0.19617458,-0.040147237,-0.0022229566
2023-08-17,-0.020177716,0.12060219,0.07297735,0.40561476,0.00054300943,0.0027322306
2023-08-18,0.022127083,0.11783836,0.20431492,0.6144633,0.0023725934,-0.08904625
2023-08-21,0.017221918,-0.1831225,-0.060513813,-0.1190022,0.14271884,-0.11402643
2023-08-22,0.083526544,-0.10754677,-0.013830881,0.10441221,0.0894476,-0.069422595
2023-08-23,0.1592551,-0.059420206,0.50232685,0.8880454,0.064430825,-0.27385724
2023-08-24,-0.01795472,-0.026810734,-0.14932704,0.01202931,-0.0025556548,0.032824796
2023-08-25,-0.0070319804,0.21658722,0.032098174,0.84059435,-0.13438314,0.14869407
2023-08-29,0.055598054,-0.080478154,0.22041334,0.39536688,0.3806,-0.28964952
2023-08-30,-0.0109923985,-0.10840894,-0.040692747,-0.35571748,0.06464488,-0.14263192
2023-08-31,-0.07556829,0.041809652,-0.13025147,-0.17193933,-0.08135661,0.11076923
2023-09-01,-0.0005588441,0.11328247,0.1796711,0.58415854,-0.024884606,-0.06895733
2023-09-05,-0.1672947,0.22579712,-0.26834846,-0.065025784,-0.19416086,0.2588413
2023-09-06,-0.040773034,0.034069877,-0.1272751,-0.59672403,-0.106284775,0.11742685
2023-09-07,-0.043949813,-0.07247463,-0.25820386,-0.39829513,0.011504474,0.090924546
2023-09-08,-0.14012986,0.06809101,-0.2993569,-0.049063183,-0.0789842,0.13773124
2023-09-11,0.08954518,0.087761715,0.21913777,1.0928804,0.08301933,-0.10022013
2023-09-12,-0.05985561,0.0025635876,-0.20969072,-0.2178892,-0.028054263,0.08691158
2023-09-13,0.015338915,0.14661098,0.16506267,0.18271716,-0.033620954,0.041031573
2023-09-14,-0.0008982616,0.06293865,-0.028884215,0.60442513,0.03287797,0.008728496
2023-09-15,0.054967247,-0.14807317,0.26791713,-0.26757273,-0.010740733,-0.22178249
2023-09-18,0.014047438,-0.14837274,-0.101464994,-0.2648594,0.11736791,-0.08001001
2023-09-19,-0.07676896,-0.01005623,-0.0032061874,0.31553268,0.012941595,-0.02684625
2023-09-20,0.063985564,-0.1036096,0.11992342,-0.23684967,0.15153149,-0.20998566
2023-09-21,-0.1586268,-0.016715545,-0.52608633,-0.9498418,-0.0362228,0.17621312
2023-09-22,0.0970791,-0.024407921,0.23967011,0.051672913,0.05068778,-0.12789683
2023-09-25,-0.09484414,0.003252773,-0.24010713,-0.7915515,-0.06353916,0.037576195
2023-09-26,-0.10047276,0.101869024,-0.22491825,-0.2672949,-0.09235299,0.1270787
2023-09-27,-0.1848259,0.30876505,-0.2890064,0.19533135,-0.17565738,0.337316
2023-10-09,0.01741435,-0.587886,-0.27062598,-2.4510942,0.03148328,-0.1499057
2023-10-10,-0.062797904,-0.14284459,-0.27032036,-0.36136943,0.052909136,-0.0013105377
2023-10-11,-0.038423542,-0.25243565,-0.041900624,-0.6353335,0.14272144,-0.17244616
2023-10-12,-0.08526243,0.15300688,0.05220506,0.142782,-0.13443908,0.059270527
