,dim1,dim2,dim3,dim4,dim5
china,0.4496474223734021,-0.12847095632583921,-0.0844770663844827,0.7905476047339784,-0.0387518609766865
fx,-0.7477286491332268,0.5727071669317015,0.02565947298682561,0.18667713598634675,-0.03850890938931668
rates,-0.04501261522952321,0.6274940910933403,-0.01225881316896231,-0.015470502280036602,-0.14014057632275834
infl,0.6917964051243,0.5470043881399169,0.09849760487383293,-0.036066786364506324,-0.2977472672286625
credit,-0.5280538727277689,-0.3075254885297719,0.45837895199503587,0.03730130215585379,-0.3856683967417857
vol,-0.47113475157193535,-0.2893032774156891,0.3342151282179574,-0.11320022726052362,-0.2850199273921378
equity,0.7858220966152795,0.2222206275519304,-0.10801254809472671,-0.06258622615042028,0.4214238132540102
freight,-0.0009059848549483614,0.15136723005317984,0.008581235448227167,0.2626499697571121,0.41818882969214977
uncert,0.04973566270380032,0.027016454545371053,0.7609771810738757,0.1733165137752483,0.38050286573594844
