linear_null_min,linear_null_mean,kcca_null_min,kcca_null_mean
0.06593611203891639,0.10205822733355037,0.20709718211963604,0.2205343782163597
0.08707354259100093,0.12306965060864505,0.21333530312421017,0.23203688455334498
0.08610461812759217,0.12112370661677382,0.19913633487957033,0.2169540865080563
0.07524759381462601,0.11347011855826517,0.2033229515079576,0.22508113528930548
0.0763387195094547,0.11688782522798899,0.2031305339876724,0.22370115386729453
0.08545618107769272,0.10810548858588379,0.21086562527313585,0.22929686918129058
0.08784834682887624,0.10770861266431848,0.19960192438889376,0.21741783025467853
0.08442993895694058,0.11664591542420626,0.20525457542845013,0.22175117047582588
0.07204911676865737,0.11016861491896453,0.21595390321727703,0.22928916202126293
0.08402377486412181,0.1267642365659772,0.208131690332086,0.23369301587670127
0.08768413370832098,0.12691029203785725,0.2089063667259973,0.23177229135127622
0.07622319387528238,0.11760809807976616,0.21129097860071672,0.2281649984780795
0.10594781810697924,0.1339499194690445,0.2019024129076549,0.22168744872307194
0.1004840792630391,0.12596577677788842,0.2101799782075612,0.2306438850942568
0.10152222885205374,0.13433476371659384,0.20768507080772014,0.22337254204060045
0.08228437904242905,0.12378369190961716,0.2049736759197779,0.22359081000089062
0.09653753787885469,0.11944008049119674,0.21508570114933154,0.23205935425150806
0.07871368856999669,0.12638092644304602,0.20892787573678281,0.22585232419210804
0.08169894792082597,0.13220721901993102,0.20858335659100932,0.22184175506726325
0.09059554166742162,0.12528249317933765,0.2073668204668348,0.22832907456642831
0.07873399874679375,0.1201253159578406,0.20332341892830763,0.2231213335204239
0.0801550098723913,0.12018108362679514,0.20526931945867866,0.22495211294382286
0.09001167602858268,0.12150256889437974,0.20768238135324754,0.23128590283346573
0.08597210738043155,0.10875095981814856,0.20970862453751402,0.22116246623150265
0.07446943255128657,0.11850635576580545,0.20775478269080133,0.22652198525099548
0.0876437083247304,0.11982052914884553,0.20972245123562394,0.22525227555557797
0.09545352891392654,0.12395076047068088,0.2064176058940914,0.2267792986951526
0.08650476982301315,0.11675863327066831,0.20704659560560892,0.22852490397948041
0.09938639893396752,0.11780438478148658,0.20956353825628507,0.2246258757290343
0.07687823766397012,0.11629132421300889,0.20610171061054294,0.22220200194354928
0.07112011001452369,0.11909350051225982,0.2056466658133595,0.225072151363391
0.09098404551802874,0.12354467254658938,0.2087949194546367,0.21969382611807364
0.08561772324549613,0.12435382844889031,0.2118756558266396,0.22487778157044785
0.07624127190694563,0.10756721034989206,0.20594998350592464,0.22251044104761783
0.07659801864319737,0.11560463856351763,0.19868238571152613,0.2165873121766086
0.06904784515761124,0.1153647818054599,0.2042809449913496,0.22063125313631216
0.0808603207899,0.11661182067554085,0.20404561882850905,0.2214297736567572
0.07415175908294,0.11730435449197892,0.2074357103739388,0.22613087103384907
0.0732059452225305,0.11438129073367331,0.21177995506236197,0.223833350347928
0.07550393978875533,0.1097324933301947,0.20596478970020185,0.2226648274407383
0.10415796822626144,0.13042685617923527,0.21248491810836112,0.23414393243698717
0.08013534028034798,0.13118952875392495,0.20926922055849917,0.22847586748417936
0.08201403597076919,0.1167863423411473,0.20881410629113956,0.22570333704392934
0.08201717543719546,0.12233004659898761,0.20721804801181412,0.22265937787219628
0.08950946230522397,0.1295228485404045,0.20277001449333915,0.2181885385268736
0.07953195064901998,0.10720881541882973,0.2065143870248679,0.22394428746312353
0.09105346089815683,0.1205816193140667,0.20647515763353247,0.22136979751881808
0.09997857072116266,0.12864410294909004,0.20620906327287258,0.22019674652581028
0.08487671907953107,0.11428125082897271,0.2070430934752202,0.230523504398857
0.06811496888822387,0.11029948215271693,0.19995996131016336,0.21765420476431957
0.08299889569806856,0.10860250620514114,0.20971431200441057,0.22682339804251228
0.09208492124698837,0.1267924370645121,0.2170303737395021,0.22894526999308237
0.08996779753063743,0.12273001916080806,0.21017188374871618,0.22707508696422715
0.08001928792471422,0.1227028797743723,0.208207230794362,0.2278674480117504
0.0949023583815279,0.12264777427217588,0.21653345617755948,0.22813565096310534
0.08715434687958112,0.1074643026291899,0.20409236153176857,0.22427532281957402
0.07784886683498936,0.11375888717107127,0.2124066087644852,0.22296764134378866
0.08755650052022207,0.12434957004522454,0.20451314519763963,0.22288625559508174
0.08335324784145187,0.11233412084479562,0.2045663297703594,0.22238008306138496
0.09582870995119307,0.11785988261419336,0.2019463026559744,0.22246579092589086
0.09136316850657981,0.11628288159205365,0.21722611742663267,0.2348678395710396
0.09456609416289671,0.12071592084647484,0.20686109456863014,0.22665196686326486
0.09317420744638,0.11996944205948705,0.214589491215784,0.23071605391198902
0.08025946626594595,0.14279808636096317,0.21864004895190964,0.2586085059613388
0.07648825612742129,0.11214238894471325,0.19960049476050912,0.22269579947205428
0.08543733288648798,0.12501972106116474,0.20044102851258527,0.22124374433437882
0.08664710530527275,0.12249803495245223,0.20667663244905995,0.2186975005362808
0.0808603207899,0.11661182067554085,0.20404561882850905,0.2214297736567572
0.08784254237183597,0.11951420815435757,0.2060092312409992,0.2262212884401237
0.09881723869890803,0.12076840156662638,0.20744546030278826,0.22694119845344396
0.07463352416410265,0.12827502923428424,0.20392441866696523,0.22279872128262065
0.08273942200302908,0.118469673096014,0.2069586172482307,0.22316867040774319
0.08410542593229717,0.12700366928669368,0.20695569315596557,0.22152119226334194
0.08500134607565338,0.1137384878263642,0.21597155225593667,0.22495240529260752
0.08134216082027167,0.1234477270676178,0.2058636406892399,0.22951991025239446
0.07336180321059346,0.10134239055292704,0.20311740275007276,0.21701817454109779
0.0722878754170027,0.11879800409461372,0.20746757647068026,0.2231694585623539
0.07415175908294,0.11730435449197892,0.2074357103739388,0.22613087103384907
0.08000116864711146,0.12160830140048995,0.20044892457268365,0.22028240018730144
0.0784803876425554,0.1134447152591952,0.20956188261719938,0.21949177874741874
0.07198234518938898,0.11799415862195237,0.20781944942373887,0.22052448483707526
0.0846944932791426,0.12212635720167223,0.2044971575672414,0.22342987634976774
0.0781570472582706,0.10772368891192556,0.19664199875328844,0.21452751810980075
0.09120213904625635,0.12011788397873695,0.20933670210821706,0.22772565393575106
0.08031154520850355,0.10774462463194048,0.2063892124102208,0.22464103202802238
0.08457186597092438,0.11546178156342028,0.2021031805347422,0.22112109457140852
0.09665817853151068,0.124389511448773,0.2124770230941618,0.2247682353184572
0.10634730729748532,0.1436476673793406,0.21192868344975202,0.23357284519068103
0.10359375229428612,0.131527589532293,0.21203882843591068,0.22382310471456815
0.08056495688392255,0.11951026310027191,0.20168150985560374,0.22378960661540473
0.06995805662208912,0.12467727098854142,0.2053450711433753,0.2280793010440366
0.0770993878246662,0.12145313470674261,0.21432464765591128,0.22908404566943746
0.1003211837669058,0.13019480727984772,0.2173547540722339,0.23134564529678311
0.07894821827354301,0.11490432157538197,0.20637602124498902,0.21954032653634764
0.09566970005214848,0.1179498280668119,0.20271368324190092,0.21880280330923965
0.07791345118824597,0.1087714876477452,0.20054858328479833,0.22001236060681104
0.09923866093374607,0.14005899864806795,0.22418125271652192,0.253085038048565
0.08052326504617612,0.111703037572395,0.20627222780417576,0.22521440020497474
0.09538485730118837,0.12239841540065836,0.20557306357987618,0.21842033385129161
0.07578287617338707,0.11409110453281701,0.21374500023498025,0.2457537017157633
0.08967415608795772,0.1283931187979743,0.20838323716220775,0.22737433439574897
0.10545938069356459,0.13048237025016302,0.21174655507269452,0.23011466214283546
0.0745353404258451,0.10802095102198768,0.20490276916744993,0.22561352139929705
0.09363091660051631,0.12398083271399032,0.21199758473367336,0.22813035621275718
0.10000416342792472,0.12897175005412037,0.2093642625343571,0.2274140186274197
0.1048901498067044,0.12847784558065506,0.21615477008078976,0.22969327722029081
0.0783190457420129,0.11666646398207103,0.20784999725899878,0.2332318169708813
0.09481301363712259,0.11259392029714599,0.20345313043778543,0.219557499052046
0.09167496369654235,0.11938280426143763,0.20908759596648424,0.22364716901874848
0.08298562937291665,0.11832014488699179,0.20883597048442773,0.226483840258777
0.08222028697246223,0.11289833424057498,0.1980469441145421,0.21695083276412777
0.09224592083610589,0.1147146387428903,0.2089886360657457,0.2185900222300015
0.08938989461760335,0.11634792883659648,0.20275690841782465,0.22157828782018146
0.08709985611813974,0.12072467447696704,0.20588577939545313,0.2235965039678177
0.07210405346526061,0.11901417532836248,0.20883648935910284,0.22657852190538136
0.08414419238555866,0.11121354732731818,0.2079992694992022,0.2239627132860132
0.09526705668627465,0.11207857223077777,0.2032921980954827,0.2181476548688941
0.08012771948386568,0.12135049629888353,0.21152324562391178,0.2264432233858673
0.08764005037477078,0.12370794986754599,0.2002448617216729,0.21847438747141093
0.07653049156286124,0.11200629784323665,0.20550107318895214,0.2191587859582323
0.09461393983903348,0.12088667182730847,0.20473656813009752,0.22089770796093267
0.08026320525446198,0.1118853249444007,0.2098471607272632,0.23078203414356233
0.08031154520850355,0.10774462463194048,0.2063892124102208,0.22464103202802238
0.08675940135088737,0.11423330103210114,0.21135084543218022,0.22252792105352195
0.09568423517761793,0.12069936227486384,0.21519089295858662,0.23035794037093554
0.08130771922334198,0.12137906715055449,0.21119705991230925,0.232421688195184
0.08619085400356982,0.1288863811301683,0.21273481294076707,0.24349791580166227
0.08805547572743526,0.11798558470888547,0.2029839806456688,0.22017845537417421
0.09475970701917176,0.11582772465424711,0.20882190848971058,0.22570717536208584
0.09107899262333582,0.12743908591191838,0.20527930500936908,0.22130087159277673
0.10881817908285783,0.14637580723259333,0.22358056729688536,0.240821456808622
0.0840149625752767,0.12184842402649329,0.2067291426610262,0.22418305019389098
0.0818259801308822,0.12254068265732232,0.2113682354376483,0.2284190893608559
0.08741835589704268,0.12161210653783854,0.20150299824413323,0.22077591986253328
0.08388527164232701,0.11759687993073023,0.20967637255577992,0.22431355687964277
0.07759587449447103,0.12416868691987926,0.20355739166878184,0.22309132450783978
0.08927202250688447,0.12311215820382611,0.21713248856137143,0.23629968533121262
0.09540032999108007,0.12585884896782493,0.2015505398110044,0.2272213861822714
0.08900445499897174,0.12054008624816279,0.20977906894413575,0.225811878104635
0.09483860789541189,0.1357500661292203,0.21324411340040883,0.23329461008385066
0.092668508520978,0.1133884670594758,0.20393674556041283,0.22459589035314828
0.09127959849355984,0.11529258763209552,,
0.09754151776464093,0.1326353960135443,,
0.09187010418284995,0.11859335545269656,,
0.09292650280503714,0.11427484397844803,,
0.07734902567388295,0.11146949817729923,,
0.08376988740982905,0.12063143042568025,,
0.08493871466416225,0.10587234277209782,,
0.07926579413662782,0.1164044538330055,,
0.07451248318753867,0.11991803356294102,,
0.08554246023657176,0.11480729535319115,,
0.10883728397463249,0.1325296090772155,,
0.0921793150798285,0.12332069584728567,,
0.05733407184539821,0.10000044428560959,,
0.07729961113550522,0.10972561100780989,,
0.08388527164232701,0.11759687993073023,,
0.0753693893311402,0.11468633080756838,,
0.09308885014601631,0.1251283178850544,,
0.08394203433855921,0.10923615312203001,,
0.08717683269030625,0.11750764153804863,,
0.0899599554013848,0.11711484586281269,,
0.0776842051595059,0.12396581865477976,,
0.07415058920468921,0.11496962690680954,,
0.07979097920462483,0.11334922608741363,,
0.08327147276506491,0.1273347059799416,,
0.08031154520850355,0.10774462463194048,,
0.08437490193018565,0.11699113862965405,,
0.10594781810697924,0.1339499194690445,,
0.07578287617338707,0.11409110453281701,,
0.08661235626739437,0.10840086828393251,,
0.0745353404258451,0.10802095102198768,,
0.09268110025069293,0.11913804995984312,,
0.07955096044011695,0.11528564330023912,,
0.08156282698512922,0.10721568817697047,,
0.09612134684832957,0.11921063000326164,,
0.08574970595674003,0.11622026083805874,,
0.09943005340608803,0.12091472985231559,,
0.0930232873735607,0.12406529491245959,,
0.08741410492398417,0.1303304847551149,,
0.07411189570160459,0.11251024268538075,,
0.09710497136563602,0.12176105758403785,,
0.07897021722549773,0.10541276826863707,,
0.07932173783679049,0.11791012118543312,,
0.0787148983488071,0.11557827040395516,,
0.08124833270464527,0.11400342378797615,,
0.0862255766111287,0.12053901785746846,,
0.08399157133379619,0.11382189736811066,,
0.0937864287224844,0.12144538676003065,,
0.08171572175676836,0.11441495196243526,,
0.09134276327805477,0.11317986974540346,,
0.0828495852091206,0.11405069398991685,,
0.0842369617455561,0.1183816841404133,,
0.08623853079559649,0.11110902615951623,,
0.07685596604989095,0.11319618855882237,,
0.09422390042273497,0.1177810972693523,,
0.07484770779935696,0.11456504639102964,,
0.08090441894278011,0.11868007098292162,,
0.07350622929689303,0.10900421188562,,
0.08678445120518964,0.12367410141717647,,
0.10534490707591851,0.12619793433905255,,
0.09922600795938862,0.11840193036865372,,
0.08376988740982905,0.12063143042568025,,
0.08133559886372152,0.11429647413220682,,
0.08939018442674358,0.11523123930839949,,
0.07196176963985472,0.10047151479873351,,
0.09120213904625635,0.12011788397873695,,
0.098958460155268,0.12468052731022575,,
0.0899874043058686,0.130267983714855,,
0.08494477296493717,0.11470399497671668,,
0.1123474818519088,0.14471485619021923,,
0.09922600795938862,0.11840193036865372,,
0.06998210046187203,0.11563625445180051,,
0.07496160271397287,0.12275488951716731,,
0.11158735307643641,0.1452333207922982,,
0.07668579213881947,0.1190818766904,,
0.0784254826807668,0.10833965151337895,,
0.08385283596271023,0.11260983038943688,,
0.07384328559761776,0.12227114772587663,,
0.09671257627896152,0.11927584268438465,,
0.09875702304576912,0.12422242002866779,,
0.0888819779288606,0.1252886211634554,,
0.08917599690749355,0.11231544178299231,,
0.0827915621041575,0.10871426292187543,,
0.08294031673002372,0.10637455542807746,,
0.08398927229474015,0.12444010829064633,,
0.0809294593334041,0.12379949474088622,,
0.0848184153962383,0.12703153550291515,,
0.09953247840021882,0.1184538303983359,,
0.09363983684127614,0.12464786292105438,,
0.0923426242475182,0.1228903522885428,,
0.06961198278998695,0.11897704068347932,,
0.08256766707647951,0.11693409943143782,,
0.08697254514822991,0.11828637085403196,,
0.08809202331650855,0.10590940507424185,,
0.09708236420719879,0.12567589151156716,,
0.0848093482394279,0.1313889869951818,,
0.08513603366804848,0.11508285072046495,,
0.07017115026081135,0.11680089433160243,,
0.09459679570085334,0.12954568176384584,,
0.08001928792471422,0.1227028797743723,,
0.07637741461325852,0.11225397490244074,,
0.08954727947459827,0.12057579696572067,,
0.11075628064612293,0.13657080139968952,,
0.09515025603511745,0.1259889224808083,,
0.09649343476164642,0.11839013076647109,,
0.09357768030532236,0.1157161438928845,,
0.09073812942817662,0.11766741402465389,,
0.0828495852091206,0.11405069398991685,,
0.07745101967314665,0.1077664708376328,,
0.10452885276916239,0.13339737485757794,,
0.08687154438941837,0.10536193558411315,,
0.07595732507811602,0.11741263489671236,,
0.08324309234664234,0.11822780026908224,,
0.07833424091246088,0.10659805821132262,,
0.1000587171947684,0.12307597182683616,,
0.09167496369654235,0.11938280426143763,,
0.0798170337271945,0.11688362635457043,,
0.09881957593683434,0.12130255796934368,,
0.07973734964820474,0.11849212566102844,,
0.0889996186337378,0.12469847122550057,,
0.09190063679385235,0.11737876081893632,,
0.08208653311975589,0.12109140196388957,,
0.07889614548149526,0.12305003178332083,,
0.08791337898975164,0.11678316488688523,,
0.10034600946090258,0.12233423537637811,,
0.07669035032173531,0.11742272917009133,,
0.07827113920120396,0.11742302316051459,,
0.09387369202876858,0.13633855589356353,,
0.06776480929243324,0.10894244129420776,,
0.09277844263455111,0.1192370199307222,,
0.08775100000625359,0.12265427832414566,,
0.09631463058801562,0.13880838320339234,,
0.07730460030843064,0.11975533332775527,,
0.08747290837862522,0.13686954840840426,,
0.0911769670951062,0.12267931502663668,,
0.07179335215983733,0.1166992131515091,,
0.08300559513697478,0.10850749950340526,,
0.08796176569517608,0.11560222041226238,,
0.09829171661913706,0.11439141164061598,,
0.07099383172512576,0.10847209602903843,,
0.08648857530086883,0.11853267907844944,,
0.08745629476462695,0.11670010255167214,,
0.07932173783679049,0.11791012118543312,,
0.10043766443368396,0.12519564964269214,,
0.09923866093374607,0.14005899864806795,,
0.07916572665445612,0.1136288961325052,,
0.09018365147382029,0.12697573617105323,,
0.0820501141532763,0.12362264530329052,,
0.08782748585167383,0.12849284751166284,,
0.0805072853107573,0.12181433351577105,,
0.10917414465493609,0.13424714278798425,,
0.06638132684278299,0.09416143751113155,,
0.08193506201110427,0.1115689429945567,,
0.08687154438941837,0.10536193558411315,,
0.10138012772634121,0.1266022542044604,,
0.0862576772412486,0.12481463281936216,,
0.08755927882173924,0.11712342448132218,,
0.08090418381834331,0.11120673410484934,,
0.07875409426711492,0.11145056638771926,,
0.0905698329566515,0.12571105089802095,,
0.08832465216790468,0.11609164948711395,,
0.08222100418217439,0.11274681325802036,,
0.07999945987410806,0.10321715071386453,,
0.08025946626594595,0.14279808636096317,,
0.07502740511897661,0.1182982027476887,,
0.0793167565356957,0.11047439085434038,,
0.0937864287224844,0.12144538676003065,,
0.09827190435334829,0.11715338872103007,,
0.08671010226912572,0.12080807168995752,,
0.09137935181510924,0.1166296866363424,,
0.09857844158667134,0.1240679721637116,,
0.09057148672260612,0.11873769335525339,,
0.09326861036829122,0.13546676705531244,,
0.07750101481873811,0.11910477445635403,,
0.10450155455325123,0.12175316054331056,,
0.07539129468184368,0.10642702101815205,,
0.08839507187901892,0.11539380259270768,,
0.08793088604053778,0.11122934090849487,,
0.08686564130258706,0.11135031153012531,,
0.07132910048296884,0.11536402676084709,,
0.08790319346937668,0.1132844172187962,,
0.08711234929825991,0.10736280728011116,,
0.08673101805298922,0.117522287536452,,
0.08051903747340644,0.12220808344735504,,
0.09156323829311172,0.13686604794049012,,
0.07984047450063754,0.12221822043782302,,
0.07899356981039268,0.11875185905978233,,
0.07501074206426615,0.10923592547760808,,
0.08907770626395381,0.11949955954039666,,
0.08768413370832098,0.12691029203785725,,
0.06715055471529713,0.10726035760217023,,
0.09780856486039533,0.11616248258255943,,
0.09001167602858268,0.12150256889437974,,
0.08291105585529514,0.12651150978228737,,
0.098068279301661,0.13006710562149698,,
0.08940419995232038,0.11099246073102556,,
0.08138843740460197,0.109037268196812,,
0.08800096837183538,0.11843344233426215,,
0.09482325265501289,0.13187045983514414,,
0.0783190457420129,0.11666646398207103,,
0.06579918523010363,0.11128903865970655,,
0.08399157133379619,0.11382189736811066,,
0.09177479980208167,0.11561588218339051,,
0.07407826561065946,0.12109469273870321,,
0.10457746589526888,0.1217085181293861,,
0.0741838582244968,0.1158323083869067,,
0.0801550098723913,0.12018108362679514,,
0.09079236329371818,0.11884010339482365,,
0.08908336241728879,0.12171543499901397,,
0.0766796055590415,0.11073516697988513,,
0.08793088604053778,0.11122934090849487,,
0.10457903761961697,0.12538009977976317,,
0.08057216894589875,0.1142523106264485,,
0.07210835002884713,0.11145852753432184,,
0.08628829194756064,0.12026089750212673,,
0.10259918817024634,0.12511937160898695,,
0.10273089570124831,0.14169802129740972,,
0.07624434899306932,0.11918309037422121,,
0.06995805662208912,0.12467727098854142,,
0.07525817320965474,0.1125781923480196,,
0.08623480405572921,0.11801522262496478,,
0.09326281386361515,0.12604633585258657,,
0.07553346987769541,0.12678256839579646,,
0.07804576670766751,0.11549953852356669,,
0.09192290157318646,0.1254714329397289,,
0.0842653813507338,0.11131368845510395,,
0.09330147089217028,0.12433756802215493,,
0.08057590756843534,0.12139242984285041,,
0.08078944406080148,0.11751210945774548,,
0.09568214581494122,0.11561142507085691,,
0.07489195673267998,0.11645728884156883,,
0.07707552752721451,0.1215529594727105,,
0.09114034097227439,0.12698490492530312,,
0.08031691275234211,0.1263868770864896,,
0.0862255766111287,0.12053901785746846,,
0.07329227742829686,0.10906445107193896,,
0.10080918613112282,0.13723118409493862,,
0.10091910572445145,0.13186142468297915,,
0.07743282892227,0.10889125792660567,,
0.08784834682887624,0.10770861266431848,,
0.10402570536110763,0.1331264661050739,,
0.078712989202152,0.11225768488794849,,
0.0904715944753219,0.1254273552988974,,
0.09933164960531533,0.11595646173262693,,
0.08860470630184908,0.11815798604897725,,
0.08398927229474015,0.12444010829064633,,
0.094472707769116,0.12462107648881834,,
0.09610714570786952,0.11246111096182776,,
0.08404257913373542,0.13382898448977604,,
0.08493647260062206,0.10994019108863298,,
0.06737709338330189,0.10985341723038093,,
0.0801550098723913,0.12018108362679514,,
0.08979459999363565,0.12501393530149357,,
0.0863373087887664,0.1246031642980561,,
0.08429848743754954,0.12426397206863038,,
0.09790434844564543,0.11254082576946571,,
0.0759644676308215,0.11365734719965717,,
0.08960100518674867,0.11895221711930704,,
0.08807480649045842,0.11640506154110497,,
0.07375008899154019,0.12283554603435731,,
0.08604323251750075,0.11888803201553108,,
0.08360030600187965,0.11243275398355272,,
0.07210405346526061,0.11901417532836248,,
0.09192613499934028,0.11982970869380634,,
0.09970028356179475,0.1332337851306631,,
0.08191737632474501,0.11596838031297421,,
0.09438319402994491,0.1290334516210793,,
0.06623464466043724,0.11656138129343027,,
0.07017115026081135,0.11680089433160243,,
0.07326586506509027,0.11096763661328701,,
0.08209409271201948,0.10848281420804884,,
0.09094279546757739,0.11070619315754653,,
0.08712082896066253,0.11098527401631797,,
0.08945776931711563,0.11808834992445383,,
0.09546588589183604,0.12210716700443185,,
0.07105291408807153,0.11614890917057803,,
0.07766159321485577,0.11396747631214925,,
0.10359375229428612,0.131527589532293,,
0.07828236882942435,0.11483169026165356,,
0.09170163800717013,0.12776864027101104,,
0.11345012448125728,0.15221599833521376,,
0.09499084897174857,0.1301033636740529,,
0.06661285782769971,0.1210865266323959,,
0.08158994274340288,0.10881661177057426,,
0.0937743193484127,0.12216806012498045,,
0.06749570943610683,0.12047483019666327,,
0.07403042144712065,0.11630873944738258,,
0.09321934466857386,0.12117702327102164,,
0.09596764633265412,0.12374672386750443,,
0.0776056156304076,0.12081963700586491,,
0.0810531488444375,0.11314699877624504,,
0.08020585031144122,0.1176378768035364,,
0.07355001204373185,0.10990912565786615,,
0.07493965218900603,0.11810114862532801,,
0.09143420439452958,0.12643672947870221,,
0.10152222885205374,0.13433476371659384,,
0.07586072678964711,0.110628666706355,,
0.08250788342001239,0.11422498157889391,,
0.09250505330859148,0.13102659337663675,,
0.08266262963444904,0.1094120959237868,,
0.10545938069356459,0.13048237025016302,,
0.06808419056799703,0.1132595729621764,,
0.08004018535433571,0.11669676490632237,,
0.08601492751877614,0.12259515530127438,,
0.07401093532844949,0.12591714985836122,,
0.08696170467226719,0.1232554704699244,,
0.08465860581563303,0.13544313624186768,,
0.09887493469422791,0.12168059389876817,,
0.10000646356084522,0.12616035931865494,,
0.08650283555001956,0.11151642814186033,,
0.10152222885205374,0.13433476371659384,,
0.0917407347479429,0.1273525322508025,,
0.10201032570115624,0.1256211497468258,,
0.06534133583359862,0.1226689601118944,,
0.08041649648044331,0.11257841628241731,,
0.08818907967951516,0.11445378123231813,,
0.08369018830538544,0.11245999124830926,,
0.07668579213881947,0.1190818766904,,
0.08505707360209092,0.11915931199970634,,
0.08559601258704795,0.11052185673725867,,
0.0878223607367136,0.12229924470379332,,
0.08628829194756064,0.12026089750212673,,
0.09125377065418384,0.12030328895489348,,
0.09184956063984595,0.12129840909455111,,
0.07462263135037552,0.11597966411026994,,
0.07777596379888549,0.11043153289897208,,
0.07784886683498936,0.11375888717107127,,
0.09857844158667134,0.1240679721637116,,
0.09780238286292332,0.12183753162318471,,
0.0930317372867812,0.1292034407330023,,
0.09198284735618531,0.12071761982102816,,
0.1043886773206748,0.12589142842478046,,
0.07202856680039907,0.11287827896767036,,
0.08138775471794603,0.12894685919594812,,
0.07783132447486979,0.1136047735344837,,
0.08905338032690883,0.10954832600310342,,
0.08004618365685896,0.11272742890270993,,
0.078712989202152,0.11225768488794849,,
0.08777397065945909,0.11947639973720581,,
