date,F1,F2,F3,F4,F5
2013-10-21,-0.25548288,-0.06529718,-0.22666794,-0.3997829,0.04524206
2013-10-22,-0.95463914,0.06415289,-0.5038924,-0.70262396,-0.3690456
2013-10-23,0.45899338,-0.49337927,0.12673274,0.12046304,1.1617675
2013-10-24,-0.69097406,0.2012265,-0.34292138,-0.232259,-0.013883669
2013-10-25,-0.20810325,0.25808656,0.007316388,0.09693933,-0.015298547
2013-10-28,-0.47349393,0.7520496,0.044881128,0.4621788,-0.21155572
2013-10-29,0.29701266,-0.178556,0.07710363,0.034051728,0.1914259
2013-10-30,-0.4666939,0.053032186,-0.29860714,-0.21667556,-0.59440315
2013-10-31,0.84035707,0.2751609,0.5651532,0.85143054,1.0819201
2013-11-01,-0.106992416,-0.14637947,-0.15611325,-0.2987112,1.0144469
2013-11-04,0.058635566,0.04775506,0.045527846,0.21879612,0.64576876
2013-11-05,-0.032039262,0.16488394,0.03388604,0.09515059,0.37280187
2013-11-06,-0.29205072,0.1553421,-0.08844364,0.090870224,-0.1312245
2013-11-07,0.21992914,-0.12364988,0.007666724,-0.06395823,0.510919
2013-11-08,0.8618073,0.047030684,0.4427534,0.5316315,-0.08621618
2013-11-11,0.4273636,-0.047072023,0.25973883,0.3695378,-0.14896557
2013-11-12,0.42030814,-0.06907864,0.21768653,0.20515582,0.41464767
2013-11-13,0.38554063,0.10529884,0.26403138,0.557026,0.18130392
2013-11-14,-0.4881848,0.2626465,-0.29835162,-0.0017403683,-0.33197457
2013-11-15,-0.45405042,0.61045814,-0.07238534,0.10873477,0.084796116
2013-11-18,0.35791865,0.28530708,0.3244232,0.6206251,0.7647034
2013-11-19,-0.09294197,-0.13634251,-0.18092057,-0.41385105,-0.030236734
2013-11-20,0.5782635,0.18982759,0.42267144,0.6935405,0.09548879
2013-11-21,0.78878164,-0.10654644,0.42317763,0.4293092,-0.75089276
2013-11-22,0.13915662,-0.14369085,0.04270049,0.065401845,-0.21197279
2013-11-25,0.1729124,-0.1248591,0.023660392,-0.09726876,0.15801103
2013-11-26,-0.05103561,0.23637162,0.098159224,0.2804752,0.13325968
2013-11-27,0.27256843,0.062123362,0.16575195,0.4639222,0.5608515
2013-11-29,-0.43043607,-0.1551533,-0.33661044,-0.6172794,-0.5680355
2013-12-02,0.8231622,0.30146328,0.60747045,0.91516495,0.5999555
2013-12-03,0.38186547,-0.0045455513,0.13975357,0.29239488,-0.15262839
2013-12-04,-0.9001536,-0.17166944,-0.61130303,-0.89081347,-0.9015704
2013-12-06,0.4092684,0.17727385,0.28741613,0.40140805,0.22640216
2013-12-09,-0.26643217,-0.31615505,-0.31059176,-0.722146,-0.15564194
2013-12-10,-0.88731456,0.18610853,-0.5359514,-0.5686121,-0.65500045
2013-12-11,0.092835866,-0.15389107,0.02234344,-0.1883216,-0.32875636
2013-12-12,0.61806786,0.6160313,0.5064654,0.83120245,0.9674748
2013-12-13,-0.65572953,0.423956,-0.27706364,-0.19201177,-0.030654676
2013-12-16,-0.1754409,-0.19802946,-0.054438826,-0.16163705,-0.83739233
2013-12-18,0.015704393,0.40823168,-0.013302886,0.3185094,0.43310753
2013-12-19,1.2009071,0.08327591,0.7814211,0.8570653,0.2933569
2013-12-20,-0.23519775,0.00391526,-0.1862482,-0.39945483,-0.98083174
2013-12-23,0.02068594,0.27865714,0.031318713,0.18336995,0.44855306
2013-12-24,-0.27815545,0.12108291,-0.14606999,-0.17357528,-0.35925516
2013-12-27,-0.8503517,0.30705592,-0.44763938,-0.5086197,-1.0419908
2013-12-30,0.23785551,0.18112208,0.19329976,0.3708039,0.8977437
2013-12-31,0.13399322,-0.006909313,0.1540256,0.22680865,0.5604352
2014-01-02,-1.1132011,0.07938343,-0.6824352,-0.91862446,0.40188566
2014-01-03,-0.010960665,-0.39584482,-0.19879179,-0.32322025,0.59356034
