date,F1,F2,F3,F4,F5
2013-10-21,-0.025003873,0.01581748,-0.03584219,0.008583451,0.016139006
2013-10-22,-0.057782926,-0.020870065,-0.035829253,0.0013634176,-0.324836
2013-10-23,-0.01562496,-0.007733866,-0.015919516,0.024779787,0.8920217
2013-10-24,-0.046300042,-0.027365526,-0.02602516,-0.0013200907,-0.013792572
2013-10-25,-0.0115968175,-0.0008827925,0.006835945,-0.0078075333,-0.0032377695
2013-10-28,-0.03338281,0.0177447,0.034108367,-0.003229192,-0.13845591
2013-10-29,0.0014538724,0.008817428,-0.011365298,0.012498053,0.1375799
2013-10-30,-0.0220397,-0.018893067,-0.027833179,0.023770733,-0.44398847
2013-10-31,0.018441694,0.05951626,0.03472384,0.012462415,0.8718216
2013-11-01,-0.013429845,0.0015854801,0.0042575686,0.011191357,0.7806412
2013-11-04,-0.023650963,-0.0051766983,0.0012707232,0.031030508,0.48109505
2013-11-05,-0.008502817,0.013019369,-0.0021230786,0.009306366,0.2864926
2013-11-06,-0.010419432,-0.024202228,0.004460969,-0.010774934,-0.06719263
2013-11-07,0.007596475,0.005315744,-0.03930473,0.012056705,0.37345666
2013-11-08,0.029939966,0.05717757,-0.018022817,-0.0009995039,-0.082318515
2013-11-11,0.0033755905,0.015626272,0.012487378,0.018228391,-0.11890673
2013-11-12,0.01273456,0.0067088604,0.0055380515,0.021866217,0.31027603
2013-11-13,-0.008745895,0.003786958,0.001019038,0.011654972,0.16395962
2013-11-14,-0.032153424,-0.018597934,-0.023001762,0.009845111,-0.2500728
2013-11-15,-0.01653669,0.028062232,0.01139098,-0.008160237,0.08748554
2013-11-18,-0.014354433,0.021694895,0.010817995,0.021848164,0.5951374
2013-11-19,0.0069490047,-0.0043564476,0.0046981494,-0.0157477,-0.039738763
2013-11-20,0.012180227,0.031504214,0.00857547,0.025610099,0.07646085
2013-11-21,0.0345401,0.027469605,0.014851306,0.0014818187,-0.5842988
2013-11-22,-0.00033548177,-0.002913482,-0.021370655,0.0045376257,-0.16110156
2013-11-25,0.0061263135,0.024489626,-0.024020495,0.0066614947,0.10100607
2013-11-26,-0.009648179,0.0033078082,0.012353409,0.003409613,0.120293014
2013-11-27,-0.010813719,0.0057294616,0.0008249622,0.048835356,0.42672968
2013-11-29,0.013365699,-2.033259e-05,-0.025771657,-0.03789588,-0.4453698
2013-12-02,0.0041338713,0.06289,0.0378996,0.019325202,0.5165334
2013-12-03,0.012436612,0.008452385,0.00414395,-0.005710382,-0.10896438
2013-12-04,-0.01917131,-0.040279955,-0.021112619,-0.029685393,-0.735445
2013-12-06,0.014340688,0.029722592,0.0005993931,-0.015735976,0.20425679
2013-12-09,0.005327769,-0.008661022,-0.041466516,-0.026493503,-0.16750146
2013-12-10,-0.029650627,-0.020232167,-0.042206477,-0.013456671,-0.49443188
2013-12-11,0.008277876,0.018548254,-0.012372448,-0.00093468104,-0.26329562
2013-12-12,0.021131663,0.07372305,0.026453825,-0.010081875,0.7967078
2013-12-13,-0.036448684,0.0027312413,-0.043087833,0.0007480053,-0.00757576
2013-12-16,-0.012520269,0.044199903,0.08172086,-0.004587818,-0.6812437
2013-12-18,0.016848754,0.016140878,-0.037431706,-0.009671237,0.30687153
2013-12-19,0.06315961,0.091958635,0.05586382,-0.013276975,0.28084138
2013-12-20,0.0060426835,0.009021805,-0.025697883,-0.019735979,-0.77826196
2013-12-23,0.0017853476,0.038257256,-0.018021919,0.008711278,0.34770113
2013-12-24,0.01551426,-0.013656351,-0.0043673688,-0.004235733,-0.2781169
2013-12-27,-0.008499764,-0.016014026,0.0006768234,-0.022355037,-0.81335914
2013-12-30,-0.019325852,0.020542495,-0.017843079,0.002598857,0.7061644
2013-12-31,-0.002456737,-0.0042271507,0.0528709,0.033711378,0.43066245
2014-01-02,-0.05687688,-0.017333912,-0.056536254,0.018229896,0.32379293
2014-01-03,-0.023434155,-0.023719717,-0.04744334,0.039239053,0.42898688
2014-01-06,0.01985187,0.008732105,-0.03155121,0.003939166,-0.015861245
2014-01-07,0.0031706495,0.009647269,0.023301885,-0.01144642,0.0151716955
2014-01-08,-0.026324432,0.019533996,-0.025995133,0.031953458,0.48755014
2014-01-09,-0.022816256,-0.024758877,-0.0019636604,0.02355337,0.4529387
2014-01-10,-0.0076251663,0.002270301,-0.042258754,-0.0054252073,-0.8688502
2014-01-13,-0.031242585,-0.010742982,-0.037565593,-0.023141226,-0.27791128
2014-01-14,-0.0046469597,-0.011416202,-0.0016329121,-0.0196919,-0.04413985
2014-01-15,-0.005968228,0.022654694,0.035026237,-0.017412428,-0.18972054
2014-01-16,0.009044223,0.010115433,-0.0037203687,0.0028754033,-0.097954206
2014-01-17,-0.01684925,-0.01899705,-0.016368642,-0.01472985,-0.23473422
2014-01-21,0.023558075,0.0365054,0.057549685,-0.006096541,0.21663968
2014-01-22,-0.010121607,0.00079224183,-0.011486555,-0.0026354133,-0.13222465
2014-01-23,-0.010528241,-0.05422573,0.01120372,0.029900799,0.06182407
2014-01-24,-0.0142682,-0.022917816,0.0010060288,0.03903213,0.22094072
2014-01-27,-0.012249157,0.020861238,-0.014952953,0.028783016,0.6743819
2014-01-28,0.019902682,0.029816374,0.038048275,-0.00013467492,-0.038236547
2014-01-29,-0.018975813,-0.01265723,0.01236995,0.004093116,0.00920666
2014-02-10,0.079471834,0.056273825,-0.0034379025,-0.08659638,-0.64715785
2014-02-11,-0.0061396346,-0.02521686,-0.01082803,0.011306892,-0.22254339
2014-02-12,-0.0126047265,0.0080480585,0.0136170145,-0.018863255,-0.46857214
2014-02-13,-0.008976191,-0.04385899,-0.016746638,0.019046068,-0.20391484
2014-02-14,-0.023882935,-0.019040199,-0.053747468,-0.0051115435,-0.53382534
2014-02-18,0.00992818,0.033245232,0.0038112984,-0.022293765,-1.1942111
2014-02-19,0.0320309,0.032102026,0.0014257008,0.01794307,-0.35776198
2014-02-20,-0.0029324372,-0.0034170684,0.0070540067,0.024181861,0.13906679
2014-02-21,-0.024565758,-0.01067922,0.0104010245,-0.0015247578,-0.022917496
2014-02-24,-0.0002920791,0.023960771,0.002345552,-0.027707135,-0.29437596
2014-02-25,-0.004227349,-0.0050119595,-0.01813045,0.022078784,0.15664196
2014-02-26,-0.0038316713,0.045295093,0.045502093,-0.023690129,0.16160038
2014-02-27,-0.025515677,0.030493472,0.0003006589,-0.02577276,0.14201464
2014-02-28,0.018344382,0.015083102,-0.04864686,0.000120206976,-0.17142588
2014-03-03,0.019265117,0.004528888,0.02704547,-0.057174724,-0.84537935
2014-03-04,0.021519855,0.004928604,0.001755341,0.0022520227,-0.2927838
2014-03-05,-0.0039858236,0.019546015,-0.013606057,0.0105679985,0.11563033
2014-03-06,0.0018019933,-0.019970879,0.004491763,0.0040120445,-0.5126334
2014-03-07,0.028941534,0.009496161,0.024382425,0.008468276,0.41029117
2014-03-10,-0.043368135,0.012406053,-0.0031772666,0.005741985,0.5109088
2014-03-11,-0.013139366,0.0056524263,-0.023334157,0.03923719,0.37949482
2014-03-12,-0.040270325,-0.04246196,-0.018127257,0.025994975,0.0032161735
2014-03-13,-0.017155858,0.005032744,-0.022541313,0.0036247072,0.32316563
2014-03-14,-0.036892276,-0.00046598946,-0.004269013,-0.015473946,0.037798963
2014-03-17,-0.006571949,0.012675941,-0.01640823,-0.00528141,0.5033866
2014-03-18,0.037311353,0.01816239,-0.017387912,-0.05519316,-0.39412576
2014-03-19,0.02906527,0.015989278,-0.002333958,-0.020334478,0.0405483
2014-03-20,-0.028881077,0.017470034,0.0007043076,0.024075799,0.8257221
2014-03-21,-0.025028862,0.013121414,0.022098636,-0.010423996,-0.017890936
2014-03-24,0.023383675,0.03396961,-0.017624293,0.022168107,0.085372165
2014-03-25,0.032726377,0.01797931,0.009686715,-0.03233994,-0.36769745
2014-03-26,-0.0046505523,0.013748534,0.00029492623,0.03277449,0.39550656
2014-03-27,0.036455948,0.022025498,0.036738016,-0.0050536473,-0.35167253
2014-03-28,-0.0074762753,0.028851448,-0.0035787837,-0.006284481,-0.19217753
2014-03-31,-0.0015532607,0.021425348,-0.039158102,-0.005430248,-0.033778597
2014-04-01,-0.0135823265,-0.024254585,-0.02803252,0.021691455,0.23668858
2014-04-02,-0.06692365,-0.010473316,-0.027876355,-0.0065705776,0.19376607
2014-04-03,0.023787979,0.015599638,0.015217212,0.004242765,-0.4066916
2014-04-04,0.008231907,0.02002023,-0.013108417,-0.008317655,-0.3734591
2014-04-08,0.010128517,0.011405,-0.030522585,0.0064715045,-0.5352285
