date,F1,F2,F3,F4,F5
2013-10-21,-0.28122142,0.23468797,-0.5154038,-0.68913287,0.30820453
2013-10-22,-1.6160904,0.67798185,-1.2152597,-1.2547774,0.0006320885
2013-10-23,0.9085439,-1.7478741,1.0484772,0.2300768,1.217468
2013-10-24,-1.6746211,0.26178563,-0.5923567,0.009684733,0.20779818
2013-10-25,-0.599741,0.66560155,0.052405287,0.40208775,0.016673818
2013-10-28,-1.2148554,1.4729918,0.22505301,1.2526952,-0.21998028
2013-10-29,0.7735416,-0.2461617,0.16875808,0.19828965,0.12397832
2013-10-30,-0.9714184,0.13633703,-0.8749786,-0.17854437,-0.6835437
2013-10-31,1.8098205,0.31810054,1.5337483,1.5651687,0.8856296
2013-11-01,0.0998668,-0.22208025,0.12458454,-0.5231957,1.6066313
2013-11-04,0.29051027,-0.09299873,0.52424484,0.620836,0.7688639
2013-11-05,0.046673805,0.39104348,0.28533113,0.3166289,0.49292424
2013-11-06,-0.61464804,0.29727814,-0.23516957,0.48745477,-0.18387878
2013-11-07,0.7978538,-0.17583507,0.2813473,-0.20001425,0.661398
2013-11-08,1.778665,0.16749057,0.8708607,0.8249825,-0.47571307
2013-11-11,0.721374,-0.16181372,0.5444671,0.7899811,-0.5238017
2013-11-12,1.370744,-0.06997305,0.50517404,0.3908719,0.39432505
2013-11-13,0.8541322,0.2325897,0.6589246,1.2810831,-0.054150026
2013-11-14,-0.5271253,0.51264226,-0.7832288,0.12598512,-0.16115265
2013-11-15,-0.71757835,1.4277877,-0.1818409,0.3926553,0.29225883
2013-11-18,0.89272255,0.49001962,1.1511173,1.0800356,0.7891382
2013-11-19,-0.11434083,0.25831833,-0.5822185,-0.7426434,0.19960235
2013-11-20,1.03594,0.1787695,1.0157819,1.3254925,-0.28229332
2013-11-21,1.5487674,0.009824596,0.32516623,0.54142237,-1.371936
2013-11-22,0.1958986,-0.17084524,0.0047131395,0.23212548,-0.43203217
2013-11-25,0.7883016,-0.06322848,0.14219247,-0.31316096,0.221815
2013-11-26,0.02923942,0.45422506,0.35910818,0.72991663,0.07078452
2013-11-27,0.4239043,-0.26139718,0.83685684,1.1300751,0.4379496
2013-11-29,-0.5641255,0.118971534,-1.1570891,-1.18674,-0.4698773
2013-12-02,1.3083638,0.30503634,1.5808617,1.9734387,0.18323696
2013-12-03,0.8481457,0.13502581,0.11790352,0.6786418,-0.4225145
2013-12-04,-1.7532735,0.42303476,-1.8484861,-1.5482527,-0.70174456
2013-12-06,0.92370826,0.6432569,0.6335517,0.73848283,0.11475559
2013-12-09,-0.42426723,-0.3057984,-0.8482973,-1.364903,0.0889799
2013-12-10,-1.4427156,0.8975434,-1.6620345,-1.2078803,-0.3258524
2013-12-11,0.30330807,0.017176915,-0.17721404,-0.43683136,-0.47465047
2013-12-12,1.135232,1.1648601,1.273697,1.7180789,0.8711743
2013-12-13,-0.66479665,1.3770186,-0.71760845,-0.41752377,0.36640924
2013-12-16,-1.1390039,-1.1503931,-0.5167511,0.26954803,-1.1718324
2013-12-18,0.29320523,1.2641027,0.3388244,0.6099561,0.60309047
2013-12-19,2.2655935,-0.2040625,1.8310121,1.2919728,-0.2006251
2013-12-20,-0.0972391,0.6263221,-1.0167434,-0.9594716,-1.045813
2013-12-23,0.17314155,0.62220174,0.29942173,0.5519971,0.58559597
2013-12-24,-0.11748972,0.95937705,-0.56945896,-0.3587706,-0.22212057
2013-12-27,-1.4968467,1.2420158,-1.6435812,-0.9996689,-0.86961645
2013-12-30,0.60328877,0.2739232,0.8921372,0.8831875,1.0338712
2013-12-31,0.5703032,0.064623,0.7437565,0.4990255,0.56357205
2014-01-02,-2.118114,0.09043569,-1.1732757,-1.2799525,1.0056874
2014-01-03,0.6392895,-1.0795448,-0.0031380004,-0.6533072,0.81381166
2014-01-06,1.2577462,0.44074023,-0.07189667,-0.42944866,0.08578358
2014-01-07,0.63426715,0.55313146,0.3332211,0.90425783,-0.1773421
2014-01-08,0.20762807,0.8166488,0.25692767,0.7618524,0.9133984
2014-01-09,0.18420275,-0.14393456,0.05406004,0.16184233,0.86656064
2014-01-10,-0.75025594,-0.0545283,-1.3429078,-1.6976407,-1.1127831
2014-01-13,-1.487866,-0.39624503,-0.44394684,-0.3514636,-0.41328657
2014-01-14,0.2792228,-0.70144945,0.119154096,0.35028696,-0.25581744
2014-01-15,-0.46326113,1.4506162,0.19487622,0.95332104,-0.46946928
2014-01-16,0.81335056,-0.08769033,0.081838794,-0.7973462,-0.14810528
2014-01-17,-1.181531,0.9791067,-0.9276329,-0.097276755,-0.15298961
2014-01-21,0.67060745,0.93236333,0.6349051,0.8188489,0.10072422
2014-01-22,-0.22612162,-0.3157628,0.22234961,1.2282933,-0.52705544
2014-01-23,-0.24903148,-1.2504213,0.081805766,0.17028145,-0.032559194
2014-01-24,-0.27124792,-0.8050335,1.3130912,1.6066121,-0.014202211
2014-01-27,0.24479863,0.19607243,0.07391678,0.07538874,1.3571457
2014-01-28,0.96988744,0.08543415,0.9211252,0.8453316,-0.47418758
2014-01-29,-1.4455765,0.1941472,0.4615108,1.4396464,-0.08008487
2014-02-10,2.6971018,-0.16942883,-0.5837448,-1.9491692,-1.6665139
2014-02-11,-0.41602126,-0.3445233,-0.2983314,0.30229804,-0.55841804
2014-02-12,-0.7028125,1.1144332,-0.8828343,-1.0698775,-0.44730923
