date,F1,F2,F3,F4,F5
2013-10-21,-0.27504745,0.15742491,-0.5053963,-0.62236863,0.23566039
2013-10-22,-1.5843045,0.52603704,-1.0953411,-1.0546237,-0.1329921
2013-10-23,0.7549033,-1.5415878,0.7789517,0.19341072,1.2394167
2013-10-24,-1.5051252,0.19219339,-0.5879999,0.061994642,0.14220151
2013-10-25,-0.5344269,0.5086859,0.03740951,0.37316167,-0.0069554592
2013-10-28,-1.0155871,1.2913755,0.20802589,1.1619518,-0.22495706
2013-10-29,0.6261762,-0.28051323,0.119447514,0.12547581,0.15507339
2013-10-30,-0.8777372,0.081377484,-0.8015859,-0.10836927,-0.66887194
2013-10-31,1.5895754,0.24473083,1.3513451,1.3217919,0.9450739
2013-11-01,0.07857856,-0.19030654,-0.07623295,-0.45987785,1.4556844
2013-11-04,0.26171672,-0.04234987,0.3203425,0.5222103,0.7605497
2013-11-05,0.00798544,0.30134743,0.19205153,0.26501566,0.46321872
2013-11-06,-0.49095768,0.27662757,-0.27773073,0.43604007,-0.16618694
2013-11-07,0.59508234,-0.23438524,0.16839483,-0.20887458,0.6403813
2013-11-08,1.5344146,0.011777453,0.8645623,0.67738646,-0.3589706
2013-11-11,0.6378255,-0.19790547,0.48562008,0.63858825,-0.40095684
2013-11-12,1.1290379,-0.12093358,0.3839534,0.2940471,0.42254823
2013-11-13,0.7809773,0.20206395,0.54711235,1.0918097,0.02099389
2013-11-14,-0.47738868,0.45613256,-0.8249075,0.17518876,-0.19301483
2013-11-15,-0.62057924,1.2378187,-0.20996436,0.36051586,0.22391957
2013-11-18,0.7864457,0.4217753,0.96764743,0.9108919,0.8180156
2013-11-19,-0.08871628,0.1474534,-0.535309,-0.64981383,0.12390538
2013-11-20,0.86236674,0.07894269,0.9170751,1.1357825,-0.16287225
2013-11-21,1.3175673,-0.11582324,0.414429,0.41761017,-1.1895539
2013-11-22,0.15506001,-0.2502613,0.024160238,0.18256839,-0.3715424
2013-11-25,0.62807876,-0.12233977,0.058014892,-0.30384615,0.22288726
2013-11-26,0.018475981,0.39113685,0.25304145,0.61680585,0.10855582
2013-11-27,0.33674622,-0.24432628,0.6567272,0.9580272,0.49134704
2013-11-29,-0.5462447,0.040347163,-1.0679784,-1.0239394,-0.49918726
2013-12-02,1.1659658,0.19005203,1.4451652,1.7007418,0.28946602
2013-12-03,0.7868224,0.097139865,0.08066597,0.5645402,-0.33631235
2013-12-04,-1.5508959,0.33702382,-1.663203,-1.3331282,-0.7621479
2013-12-06,0.8150262,0.47424814,0.5934663,0.6145769,0.14098366
2013-12-09,-0.41976857,-0.37140766,-0.7859693,-1.1908864,0.016001564
2013-12-10,-1.2764509,0.7969485,-1.5432847,-1.0398732,-0.41787165
2013-12-11,0.19055115,-0.11638792,-0.12337897,-0.39720497,-0.44543648
2013-12-12,0.9704704,0.9895543,1.1372142,1.4930806,0.89421153
2013-12-13,-0.6837838,1.162326,-0.6785922,-0.3488295,0.24872307
2013-12-16,-0.896738,-0.98171604,-0.63831306,0.1992562,-1.1221422
2013-12-18,0.13072862,1.0116667,0.33503723,0.5685691,0.54310143
2013-12-19,2.0137415,-0.32820463,1.7706054,1.1211507,-0.06356896
2013-12-20,-0.12708127,0.4716968,-0.8533053,-0.8339107,-1.0447155
2013-12-23,0.06171158,0.49365202,0.232316,0.47807395,0.53914475
2013-12-24,-0.15535317,0.74397427,-0.5018411,-0.29465756,-0.26956427
2013-12-27,-1.3011876,1.0794289,-1.4601853,-0.8617685,-0.91954327
2013-12-30,0.5001475,0.23200807,0.7257829,0.7607032,1.0036348
2013-12-31,0.45550635,0.03963711,0.5653119,0.40320486,0.58794904
2014-01-02,-2.0006366,0.123909816,-1.2277671,-1.0754578,0.83783066
2014-01-03,0.3886297,-0.94045955,-0.19425303,-0.6092877,0.7898878
2014-01-06,0.98079884,0.2747568,-0.09486068,-0.43198347,0.07807389
2014-01-07,0.64740175,0.46401685,0.26599696,0.739297,-0.11881756
2014-01-08,0.08103025,0.70913255,0.14454992,0.6929584,0.8492866
2014-01-09,0.15458788,-0.07343494,-0.11452813,0.11185321,0.8253168
2014-01-10,-0.6848481,-0.14382136,-1.1359552,-1.4457252,-1.1335156
2014-01-13,-1.2541969,-0.42823577,-0.35597876,-0.334959,-0.4179794
2014-01-14,0.29773343,-0.632236,0.051828295,0.2621742,-0.16146891
2014-01-15,-0.4217648,1.2109495,0.23739667,0.8519455,-0.44798955
2014-01-16,0.57646334,-0.18577287,0.048419505,-0.7168498,-0.12755992
2014-01-17,-1.0015554,0.84774673,-0.85651124,-0.053498466,-0.21301825
2014-01-21,0.563236,0.7625381,0.5667333,0.68362844,0.13246252
2014-01-22,-0.15932825,-0.2634849,0.15393409,1.1184247,-0.43765724
2014-01-23,-0.24214624,-1.0215936,-0.09133034,0.13507487,0.036847405
2014-01-24,-0.28282842,-0.7755247,1.1069413,1.4104189,0.06854387
2014-01-27,0.16616414,0.17307514,-0.04421426,0.021783547,1.2482821
2014-01-28,0.8343446,0.0014869634,0.8553819,0.70056885,-0.34573534
