date,F1,F2,F3,F4,F5
2013-10-21,-0.2822087,0.096100606,-0.43660352,-0.58593374,0.1573974
2013-10-22,-1.5049725,0.4205255,-0.9282139,-0.9201869,-0.26610467
2013-10-23,0.6612718,-1.2820272,0.5281854,0.16158569,1.2498295
2013-10-24,-1.2851101,0.20930101,-0.5506174,0.040706385,0.07765031
2013-10-25,-0.45227355,0.42374942,0.043152094,0.31326723,-0.006900894
2013-10-28,-0.82316387,1.1683385,0.19641271,1.0363955,-0.19222385
2013-10-29,0.51326114,-0.27243975,0.11836091,0.052842233,0.18005663
2013-10-30,-0.7806324,0.075357355,-0.6652193,-0.08443758,-0.66340905
2013-10-31,1.3626966,0.22305141,1.1668061,1.1191474,1.0147517
2013-11-01,0.019704485,-0.16010654,-0.21507053,-0.4364971,1.2946342
2013-11-04,0.19896536,0.003405493,0.19076055,0.42940673,0.7424088
2013-11-05,-0.023963535,0.256164,0.13451771,0.19881512,0.44300625
2013-11-06,-0.42308718,0.26044723,-0.23970325,0.37252915,-0.15701444
2013-11-07,0.42646518,-0.2535699,0.08725382,-0.22186476,0.61695415
2013-11-08,1.3322536,-0.06864579,0.8441375,0.5838947,-0.23188978
2013-11-11,0.5860757,-0.19086768,0.4604222,0.52522963,-0.2833668
2013-11-12,0.8813144,-0.15241556,0.31926492,0.21970916,0.44291663
2013-11-13,0.67209774,0.18674818,0.4979028,0.9293291,0.09979988
2013-11-14,-0.50766194,0.40848255,-0.7575498,0.1988068,-0.2587634
2013-11-15,-0.58808523,1.0773836,-0.19041751,0.31028238,0.1656916
2013-11-18,0.66667694,0.37899566,0.7955037,0.7877835,0.84455615
2013-11-19,-0.08087405,0.062043864,-0.44638443,-0.59636605,0.05175852
2013-11-20,0.75531715,0.056139797,0.8251192,0.9879234,-0.0330557
2013-11-21,1.1568713,-0.1846018,0.5304772,0.3521507,-1.0105306
2013-11-22,0.13258316,-0.26414534,0.06729488,0.14290869,-0.30285528
2013-11-25,0.45370927,-0.17710488,0.024337182,-0.2788804,0.21247356
2013-11-26,-0.021662118,0.34398028,0.20206779,0.5187035,0.14229096
2013-11-27,0.29730827,-0.17195317,0.50483066,0.8063387,0.552131
2013-11-29,-0.5551575,-0.048474804,-0.8929052,-0.8977639,-0.5453813
2013-12-02,1.0839807,0.17251946,1.2817258,1.4556334,0.41543567
2013-12-03,0.68715465,0.050773416,0.10929669,0.4772271,-0.25897977
2013-12-04,-1.3852717,0.22184429,-1.378711,-1.1784594,-0.8617195
2013-12-06,0.69099486,0.35423487,0.5719247,0.50871426,0.17995924
2013-12-09,-0.40766743,-0.39654672,-0.67152953,-1.0615946,-0.06107803
2013-12-10,-1.1998231,0.6562293,-1.3162099,-0.8968752,-0.5464464
2013-12-11,0.119764775,-0.18391226,-0.04237597,-0.36067235,-0.40900922
2013-12-12,0.8435819,0.87892413,0.98837274,1.250925,0.93404096
2013-12-13,-0.75086504,0.9531058,-0.58508223,-0.31674755,0.124681085
2013-12-16,-0.649753,-0.76965594,-0.6323273,0.08861831,-1.0294001
2013-12-18,0.018893609,0.8146914,0.29162052,0.50091773,0.50452787
2013-12-19,1.8087478,-0.34394354,1.6314871,1.0210546,0.09154823
2013-12-20,-0.18566562,0.31412888,-0.6220113,-0.70401186,-1.055116
2013-12-23,0.00011137635,0.42188966,0.18932684,0.39118174,0.51000446
2013-12-24,-0.22603562,0.53681195,-0.37478867,-0.25308615,-0.31953126
2013-12-27,-1.1995298,0.89661723,-1.1800416,-0.7436012,-1.004623
2013-12-30,0.3994488,0.23356658,0.5718564,0.6298583,0.98766965
2013-12-31,0.34115013,0.025169116,0.4331768,0.3278672,0.60684294
2014-01-02,-1.8151358,0.1852013,-1.2015272,-0.98155475,0.63059354
2014-01-03,0.1819646,-0.8252931,-0.3073787,-0.5541148,0.7322893
2014-01-06,0.68801445,0.11329082,-0.073676646,-0.41156122,0.057126507
2014-01-07,0.5793131,0.3790715,0.27011475,0.5871394,-0.06286168
2014-01-08,-0.042518757,0.63486403,0.064292446,0.5934259,0.79245436
2014-01-09,0.077566974,-0.039419495,-0.19429563,0.052237123,0.7588827
2014-01-10,-0.59770435,-0.21407285,-0.8797372,-1.2421125,-1.1683307
2014-01-13,-0.99142325,-0.36561882,-0.30239776,-0.35261372,-0.4075011
2014-01-14,0.33244842,-0.53022623,0.03922728,0.17633455,-0.07656969
2014-01-15,-0.3600865,1.0445999,0.30777174,0.7152827,-0.40291786
2014-01-16,0.36241972,-0.25957873,0.047943085,-0.60801065,-0.11500916
2014-01-17,-0.89578295,0.7307652,-0.7130173,-0.04930027,-0.2773848
2014-01-21,0.4447322,0.62742573,0.5422194,0.56470627,0.17441632
2014-01-22,-0.051807616,-0.15171616,0.14591591,0.997773,-0.3415008
2014-01-23,-0.21194902,-0.81962013,-0.18422754,0.113533385,0.07815293
2014-01-24,-0.1665021,-0.60699475,0.8882305,1.2446265,0.1837797
2014-01-27,0.083252035,0.16228862,-0.11395156,-0.056199025,1.1376169
2014-01-28,0.7302752,-0.027013037,0.7946538,0.6143765,-0.2159152
2014-01-29,-1.069309,0.25426435,0.19482961,1.237906,-0.050518744
2014-02-10,1.7214016,-0.4597504,-0.35357252,-1.8367181,-1.8202324
2014-02-11,-0.39298064,-0.27992857,-0.26970953,0.23493908,-0.41456428
2014-02-12,-0.70769197,0.71106213,-0.59370977,-0.834527,-0.55068487
2014-02-13,-0.2676658,-1.0969151,-0.06629497,0.31294405,-0.37645453
2014-02-14,-1.0797735,0.24614628,-1.160568,-0.6875285,-0.67159235
