date,F1,F2,F3,F4,F5,F6,F7,F8
2017-03-10,-0.058244787,0.38157365,0.061136223,0.685007,-0.101869896,0.5423001,-0.39346287,-0.32693598
2017-03-13,-0.08081326,1.1981934,-0.15898466,0.99745685,0.039055564,0.08560555,-0.5255201,0.062388256
2017-03-14,0.4732434,-0.10503089,0.19031432,-0.44085553,0.15264206,0.43719348,-0.111919224,-0.5226507
2017-03-15,0.07024099,-0.85122585,-0.78893304,-0.08806665,-0.37376192,-0.05254992,0.03391911,1.1156067
2017-03-16,0.68782485,0.3243031,0.5595133,-0.7764663,1.0887212,0.48963392,-0.6375548,0.8393873
2017-03-17,0.11395865,0.15701856,-0.11598314,0.32757413,0.27322546,0.14336511,-0.15695356,0.57093126
2017-03-20,-0.16643025,0.70838225,0.09297919,-0.053478725,0.18942954,-0.19083317,0.1217965,-0.3022151
2017-03-21,-0.10784138,0.6557402,0.34336862,-0.5597408,0.042833187,0.18804011,-0.40497088,-0.42857105
2017-03-22,0.07003807,0.30032447,-0.29039502,0.1059374,0.14527903,0.07217299,-0.03771324,-0.12924105
2017-03-23,-0.03482798,0.4374689,0.081759505,0.36806706,0.12334741,-0.046217345,-0.03511098,-0.33825746
2017-03-24,0.4133647,0.3742931,-0.014828108,0.010091488,0.82085055,-0.05694534,0.19803457,-0.6806834
2017-03-27,0.22678104,0.37780333,0.47760168,-0.68536025,0.65239793,-0.17627035,0.124407604,-0.3832081
2017-03-28,0.11898077,0.06153622,-0.54156244,0.8622569,0.20491563,-0.35889432,-0.01701343,0.83616024
2017-03-29,0.32718343,0.033706505,-1.0780435,0.60415953,0.1490208,-0.5416546,0.20291068,0.11847293
2017-03-30,-0.06469003,0.48305148,-0.4429316,0.52862316,0.21198337,-0.5906232,0.46872696,-0.28090495
2017-03-31,-0.15544112,-0.47017932,0.30384713,-0.71886396,-0.035486113,-0.41949055,0.36580974,-0.47750783
2017-04-05,-0.072620444,0.6575796,-0.20111215,-0.07872291,0.60411584,-1.4064398,1.0292541,-0.014859974
2017-04-06,0.0012384593,0.06444587,0.06706748,0.10056252,0.30059826,-0.38706857,0.35182583,-0.5127987
2017-04-07,0.07197317,-0.4713174,-0.07939909,-0.084210746,0.18017893,-0.029527519,0.25147453,0.15208054
2017-04-10,-0.48872665,-0.90911317,-0.31295103,-0.47336033,-0.89992285,-0.62093407,0.57081664,-0.50904554
2017-04-11,0.74441516,0.16294643,0.41766462,-1.0650425,0.9295547,0.37081844,-0.3605504,0.09449463
2017-04-12,-0.26592058,-0.25069135,0.047532443,-0.26142046,-0.41123226,0.16395813,-0.085769854,-0.17544484
2017-04-13,0.21223886,0.42420447,-0.03646947,0.084317185,0.38239285,0.1735104,-0.4196606,0.80704325
2017-04-18,-0.36102584,0.31535694,0.4149305,0.25251684,-0.6337053,0.1790725,-0.45059255,-1.0925832
2017-04-19,-0.8376086,0.5950711,0.3640673,0.8815868,-0.9724419,0.4370085,-0.8662548,-0.018423941
2017-04-20,0.5107416,0.87612516,-0.6591472,0.93729365,0.6341531,0.13778114,-0.4018734,-0.1301017
2017-04-21,0.043430112,-0.29355964,0.5490538,-1.0163199,-0.32519066,0.5871469,-0.1906814,-0.7504838
2017-04-24,-0.2623097,-0.16347712,-0.10114175,0.17755754,-0.62406844,0.2360531,-0.13568462,-0.14664954
2017-04-25,-0.32044312,-0.5555238,-0.31471404,0.49112958,-0.57455105,-0.0615908,0.055237193,0.38106757
2017-04-26,-0.023903714,0.5197071,-0.6882135,0.82295185,-0.44377345,-0.21091463,-0.13292597,-0.59479135
2017-04-27,-0.376767,-0.020222494,0.2979188,-0.21783863,-1.120806,0.56698483,-0.8119397,-0.08871351
