date,F1,F2,F3,F4,F5,F6,F7,F8
2013-10-21,0.07974073,0.34253088,0.22924234,-0.28827307,0.1934273,0.32735813,-0.46448934,0.19176652
2013-10-22,0.4740631,1.0903901,0.27662474,-0.015983278,0.83891344,0.57717335,-1.0919852,0.71336734
2013-10-23,-0.73171645,-0.42820767,0.6035277,-1.059326,-1.126954,0.345559,0.02028195,-1.1318258
2013-10-24,0.24391915,1.0003942,0.04463306,0.13457768,0.5345024,0.09296452,-0.6272309,0.13272275
2013-10-25,0.048698,0.35287482,-0.32767376,0.75767255,0.1214207,-0.065260865,-0.08032755,-0.14692198
2013-10-28,0.7472705,0.7407269,-0.49656627,0.76774716,1.0372174,-0.60556954,0.3242637,-0.41211012
2013-10-29,-0.24322464,-0.102700666,-0.13340606,-0.25642207,-0.5205255,-0.043030918,0.13146147,-0.18252678
2013-10-30,0.03002796,0.78943574,0.036431525,-0.0062193894,0.5093315,-0.19174363,-0.209183,0.97059274
2013-10-31,-0.6347389,-0.48113912,-0.54506534,0.5099422,-1.3993315,0.071854904,0.60822153,-1.6271533
2013-11-01,-0.36289144,0.41733685,0.8224613,-0.5561674,-0.42137605,0.7677099,-0.2962377,-0.9017531
2013-11-04,0.084075615,-0.032566648,0.26835474,-0.6916763,0.04133673,-0.0054939515,0.27955186,-1.0376338
2013-11-05,-0.2029891,0.2992964,-0.055878438,0.35518894,-0.28792113,0.13090812,-0.027754314,-0.4673303
2013-11-06,0.45517465,0.34946394,-0.03419718,-0.5024345,0.6662558,-0.34843475,0.25635,-0.19915663
2013-11-07,-0.6866498,0.02246757,0.3634326,0.04635864,-0.78061926,0.4527736,-0.17696649,-0.207901
2013-11-08,-0.5377285,-0.95218354,-0.7451602,0.4024962,-0.98708785,-0.37592408,0.74310344,-0.124991804
2013-11-11,-0.06847488,-0.58305705,-0.3382285,-0.26467207,-0.24198914,-0.48442948,0.5006698,-0.12888308
2013-11-12,-0.6149994,-0.26525134,0.10401217,0.08765225,-0.9232094,0.27013958,0.2039395,-0.3958445
2013-11-13,0.07819611,-0.3642081,-0.42154133,-0.27331647,-0.005043907,-0.54331964,0.76989186,-0.8397839
2013-11-14,0.26359156,0.6807897,0.51810503,-0.4190999,1.1447653,-0.54094267,0.39245662,0.15840027
2013-11-15,0.09891965,0.74334615,-0.114631236,1.164757,0.31317192,-0.02275633,-0.26121807,-0.17058446
2013-11-18,-0.35801196,-0.16870497,-0.012678809,0.356589,-0.65566117,0.021942155,0.567141,-1.2613649
2013-11-19,0.08830055,0.071074925,0.1486788,0.031299945,0.23225212,0.39840057,-0.32045266,0.13114887
2013-11-20,-0.5520447,-0.4818021,-0.52524954,0.58948255,-0.8597774,-0.42003936,0.648346,-0.3473125
2013-11-21,-0.41646042,-1.0828636,-0.74502635,0.22310576,-0.58412105,-0.59378755,0.8506542,0.6097303
2013-11-22,0.042044662,-0.023330508,-0.45241266,0.11093512,-0.24221623,-0.22067574,0.13455538,0.3047838
2013-11-25,-0.2836681,-0.14220728,0.27953917,-0.2070452,-0.43317723,0.19567004,-0.14650978,0.071886264
2013-11-26,0.12552696,0.07005544,-0.15056717,0.12999457,0.058002964,-0.1507615,0.20243567,-0.39154333
2013-11-27,-0.33980733,-0.15145129,-0.07196949,0.07389497,-0.5781104,-0.16249362,0.29839325,-0.85108966
2013-11-29,0.22899896,0.3838712,0.1655972,-0.19799626,0.36271888,0.46136984,-0.579652,1.2017738
2013-12-02,-0.7740366,-0.20903102,-0.7131979,0.8035593,-1.2563859,-0.5640468,0.78029525,-1.0881981
2013-12-03,0.09922582,-0.4615335,-0.12947585,-0.443111,0.1522479,-0.49911246,0.7160948,-0.21989833
2013-12-04,0.5082627,0.7973248,0.37465006,-0.48925358,1.1440696,0.32123968,-0.81908846,1.3422256
2013-12-06,-0.5381633,0.012576574,-0.57379514,0.7034086,-0.7464097,-0.30362612,0.5168643,-0.52942306
2013-12-09,-0.18712707,0.3874894,0.23045453,-0.07839011,-0.17524596,0.70935255,-0.838332,0.90457344
2013-12-10,0.6218429,0.66128474,0.4931712,-0.2523305,1.3667743,0.36672485,-0.5673493,0.9077009
2013-12-11,-0.2599156,0.022097727,-0.20490998,0.37575516,-0.3389112,0.04460898,-0.2671618,0.6798014
2013-12-12,-0.8565495,0.3366695,-0.59277695,1.3358282,-1.3763154,-0.1802862,0.42282385,-1.4826916
2013-12-13,0.123229474,0.8972081,0.19457313,0.5958859,0.44950974,0.32055026,-0.5087088,0.24898936
2013-12-16,-0.3927206,-0.19401632,0.5443592,1.4066702,-0.15756072,-0.5704177,-0.57600373,1.1194581
2013-12-18,0.122601084,0.5893044,-0.5304383,-0.24904376,0.23347364,-0.22189242,0.40575746,-0.9394
2013-12-19,-0.7361711,-1.1939955,-1.1890465,0.7248649,-1.6886003,-0.27114475,0.8643184,-0.66717696
2013-12-20,0.49281275,-0.2827314,-0.17722687,0.3070863,0.68972385,0.18196599,-0.19289583,1.1776443
2013-12-23,-0.10995442,0.48765156,-0.2727217,0.21235849,-0.26924843,0.0025228749,0.16212599,-0.6703449
2013-12-24,0.59458125,0.31094256,-0.26831523,-0.013854141,0.54001254,0.037055694,-0.03977094,0.33435938
2013-12-27,0.670076,0.6976038,0.05969649,0.54305243,1.4941247,0.12769294,-0.35046002,1.2976427
2013-12-30,-0.39650884,0.023674611,-0.18765645,0.24641657,-0.5856601,0.19336255,0.25580448,-1.3358305
2013-12-31,0.32498896,-0.1141833,0.0697675,-0.67466426,0.019780701,-0.10798074,0.32604745,-1.0240625
2014-01-02,0.25878552,1.5492648,0.79385793,-0.47882304,0.71964276,0.89933807,-1.4164339,0.11602916
2014-01-03,-0.1124952,-0.013343124,0.91145295,-1.456238,-0.18142614,0.60411906,-0.47031623,-0.19668265
2014-01-06,0.06822667,-0.50598854,0.022230659,-0.35668388,-0.11271465,0.5500567,-0.014605497,0.053961158
2014-01-07,-0.14888576,-0.2040254,-0.37122732,0.66527486,-0.2811225,-0.40470162,0.43448895,-0.34410435
2014-01-08,-0.18257454,0.7335244,0.034970883,0.12573384,-0.099199675,0.027827367,0.23400748,-0.85041356
2014-01-09,0.32057363,0.20283145,0.48241058,-1.0810834,0.3022535,0.119553685,0.05703706,-0.87446785
2014-01-10,0.037322763,0.12736842,0.01988952,-0.3937408,0.51855457,0.17080969,-0.7205944,1.7469716
2014-01-13,-0.022008065,0.38296148,-0.38190535,0.6823921,-0.36213085,0.3806377,-0.99853253,0.93049365
2014-01-14,-0.48910648,-0.346846,-0.060588505,0.613315,-0.71310174,-0.1166732,-0.03663079,0.14005616
2014-01-15,0.21951853,0.45710185,-0.96406263,1.1358287,0.15206194,-0.55490804,0.088041976,-0.0387838
2014-01-16,-0.07865423,-0.452275,0.06110205,-0.2514239,-0.19116199,0.4019815,-0.22348034,0.33040583
2014-01-17,0.57675946,0.8012707,-0.038015526,-0.011646417,1.0732709,-0.13382095,-0.09894234,0.19245584
2014-01-21,-0.16813537,-0.029369365,-0.65290964,0.9787767,-0.62080723,-0.22136775,0.19504681,-0.5537461
2014-01-22,0.06186556,0.02597405,-0.6687495,-0.07325855,-0.04609476,-0.63682514,0.5582574,-0.1400099
2014-01-23,0.22384235,-0.22962417,0.59827614,-1.3955327,0.45237613,-0.0818668,0.022716224,-0.1340906
2014-01-24,-0.6145069,-0.06168167,-0.34217283,0.2864396,-0.74966973,-0.6217382,0.44019693,-0.50015455
2014-01-27,-0.17499448,0.3447054,0.65999854,-0.61336595,-0.06155742,0.3629023,-0.15806898,-1.0806718
2014-01-28,-0.47071907,-0.60902745,-0.46152544,0.5375475,-0.64051276,-0.38848943,0.6839427,-0.14133792
2014-01-29,-0.00045119683,0.89592224,-0.39095297,0.5648722,0.076051965,-0.6618107,0.15328352,-0.30559993
2014-02-10,0.22597031,-1.8241544,0.86658484,-0.81363755,0.055857133,0.90843016,-0.27539495,1.7843618
2014-02-11,0.014255033,0.14216387,-0.15413009,-0.22450878,0.052181087,-0.14469062,-0.14759636,0.48890764
2014-02-12,0.20463564,0.38158166,0.12359981,0.8756908,0.6064547,0.31242323,-0.5262638,1.0075799
2014-02-13,-0.32919335,-0.12325962,-0.20516136,-0.3693073,-0.40522113,-0.14359087,0.024870755,0.5412495
2014-02-14,0.7223146,0.43588474,0.5007717,-0.82338566,1.4226111,0.044975545,-0.36479226,0.7019618
2014-02-18,-0.31264934,-0.88717234,-0.21183285,0.67873913,-0.41594952,0.20676827,-0.70526075,2.2377894
2014-02-19,-0.9035414,-0.63177025,0.29626024,0.4599298,-0.5639655,0.16349053,0.20816043,0.93805736
2014-02-20,-0.1794455,-0.34884158,-0.27833366,-0.023178402,-0.40253803,-0.23902665,0.23955946,-0.4144814
2014-02-21,-0.03394493,0.28164318,0.31942913,0.0061797732,-0.050009046,0.48400217,-0.5776145,0.45700902
2014-02-24,0.745174,-0.9086671,0.83556753,-0.67874324,0.8811422,0.83384985,-0.21521172,0.420416
