date,F1,F2,F3,F4,F5,F6,F7,F8
2013-10-21,0.013416156,-0.0041496423,0.019193953,-0.012593089,0.0018583155,0.030180791,-0.012803568,-0.008639885
2013-10-22,0.031102514,0.19661099,-0.06499955,0.12319373,0.10531693,-0.14840314,0.04388677,-0.027177792
2013-10-23,-0.06832625,-0.4726881,0.18809752,-0.2508508,-0.27695918,0.52853906,-0.17006922,0.004351149
2013-10-24,0.011914757,-0.00021677007,0.004418162,-0.010513248,0.027520567,0.028836507,-0.011432681,-0.001785574
2013-10-25,-0.021941895,-0.016653696,-0.009911363,0.014838074,0.017330825,0.021911548,0.008714014,-0.016131755
2013-10-28,-0.015966555,0.055644725,-0.023755036,0.059099723,0.07852643,-0.083112665,0.028576065,-0.047892235
2013-10-29,-0.012205818,-0.062393554,0.027639823,-0.03581705,-0.06384832,0.100178905,-0.022884049,-0.006844132
2013-10-30,0.066213004,0.24443062,-0.07556111,0.12613706,0.12297249,-0.23528808,0.07403019,-0.00043139321
2013-10-31,-0.084802136,-0.4613317,0.17712286,-0.20481987,-0.2595488,0.5326909,-0.16582541,-0.04456459
2013-11-01,-0.05659833,-0.40018466,0.16875091,-0.16597056,-0.26376885,0.50690585,-0.13455138,-0.007070439
2013-11-04,-0.0453577,-0.2640044,0.10729866,-0.13303407,-0.13433202,0.2790358,-0.087440915,-0.016294917
2013-11-05,-0.019079776,-0.15606001,0.06269277,-0.050417095,-0.08422577,0.203184,-0.05469296,-0.011585828
2013-11-06,0.0034408744,0.017078038,-0.007173371,-0.02564153,0.013009059,-0.028135596,0.03625364,6.4582373e-06
2013-11-07,-0.014697327,-0.21053253,0.07470217,-0.11456624,-0.11535708,0.24222353,-0.05983557,0.018648019
2013-11-08,0.014681084,0.0140237585,-0.035405476,-0.026169756,0.042614687,-0.09578237,0.023842823,0.0032544043
2013-11-11,0.0060993433,0.041299306,-0.012887396,0.015390846,0.019097662,-0.0772008,0.018544508,-0.011658191
2013-11-12,-0.005278604,-0.1816574,0.056606438,-0.015641475,-0.1095324,0.21535908,-0.060878742,-0.0028759285
2013-11-13,-0.04855899,-0.10674035,0.0042113652,-0.037833113,-0.0420238,0.038869433,-0.018832209,-0.039523672
2013-11-14,0.037898555,0.107740164,-0.011181839,0.066183776,0.07541898,-0.09595746,0.020101227,0.0007115243
