date,F1,F2,F3,F4,F5,F6,F7,F8
2013-10-21,0.07062151,0.123208374,0.060660094,0.025842145,0.07422508,0.07170783,-0.0674097,-0.010150653
2013-10-22,0.19121307,0.527239,0.015259004,0.24997517,0.33645862,-0.115413316,-0.07178365,-0.046305455
2013-10-23,-0.09729663,-0.52426845,0.19650868,-0.30413267,-0.50351715,0.84685415,-0.172345,-0.0032188357
2013-10-24,0.096276745,0.27701497,0.07192338,0.09980994,0.15839468,0.13123016,-0.08510672,-0.061009523
2013-10-25,-0.02759107,0.06991927,-0.013098312,0.097558565,0.03611644,0.057728082,0.006253928,-0.090331644
2013-10-28,-0.047674082,0.26210874,0.03350185,0.1801917,0.15672855,-0.08388365,0.028854359,-0.26530796
2013-10-29,-0.04785904,-0.09176183,-0.0010764997,-0.07570569,-0.14109476,0.11968709,0.008274512,-0.011889063
2013-10-30,0.092977606,0.36711332,-0.059809428,0.15537974,0.26566622,-0.37987068,0.060418583,0.055809937
2013-10-31,-0.2362523,-0.5236399,0.09992618,-0.19700636,-0.5649427,0.83491653,-0.064159155,-0.17068549
2013-11-01,0.031203015,-0.22019091,0.23687342,-0.058130678,-0.30483896,0.8965615,-0.17146108,-0.08232361
2013-11-04,-0.0468215,-0.19645841,0.15889682,-0.12983233,-0.2125074,0.5000742,-0.1010802,-0.09213803
2013-11-05,-0.022007294,-0.06621758,0.07331915,0.012142199,-0.117509186,0.34222785,-0.056443132,-0.07467614
2013-11-06,0.029658828,0.13244902,0.032497346,-0.017555498,0.082363844,-0.014336576,0.030687468,-0.054251127
2013-11-07,-0.003469584,-0.21948215,0.08572285,-0.1072298,-0.18360665,0.41002688,-0.060138088,0.05636985
2013-11-08,-0.16765073,-0.28455392,-0.14700335,-0.1723283,-0.14232202,-0.27050456,0.13586155,0.06514335
2013-11-11,-0.085616924,-0.12363927,-0.073147565,-0.09647168,-0.066824235,-0.20832767,0.07620411,0.014676487
2013-11-12,-0.053928968,-0.25100586,0.018574046,-0.010825358,-0.22841898,0.31328264,-0.0136754,0.02330041
2013-11-13,-0.1474656,-0.1597775,-0.025497641,-0.09749261,-0.16246286,0.051203966,0.04700495,-0.13410415
2013-11-14,0.09974677,0.28544965,0.06480132,0.09648226,0.22452559,-0.10466267,-0.007958785,0.0087544
2013-11-15,0.051436804,0.1201321,0.049214445,0.18900737,0.065830976,0.1908168,-0.07074033,-0.07254529
2013-11-18,-0.12817779,-0.32196492,0.12718283,-0.09746258,-0.32563245,0.62061536,-0.0317162,-0.15450746
2013-11-19,0.06802227,0.066566974,-0.0040183454,0.06789863,0.08303909,0.039102245,-0.016963083,-0.026675522
2013-11-20,-0.16071883,-0.2500441,-0.10596064,-0.05406608,-0.20841457,-0.023190249,0.08806632,0.012075432
2013-11-21,-0.13958962,-0.10386918,-0.3061105,-0.056849036,0.017315676,-0.7418131,0.26730293,0.15364487
2013-11-22,-0.030805057,0.07824838,-0.05886414,-0.022195833,0.064243264,-0.25144783,0.06786598,0.014356681
2013-11-25,0.03197036,-0.11513635,0.04398907,-0.07727362,-0.0556677,0.06672412,-0.02939206,0.0686749
2013-11-26,-0.016266216,-0.033638354,0.044126425,-0.021168888,-0.042540256,0.12965457,-0.0036714044,-0.05354724
2013-11-27,-0.0938089,-0.24610057,0.09169164,-0.09556199,-0.25800082,0.41453665,-0.065745726,-0.069090754
2013-11-29,0.19480115,0.3149763,-0.0962172,0.11360565,0.30576032,-0.37797272,0.053054977,0.17696482
2013-12-02,-0.2607635,-0.37152195,-0.026411071,-0.12078927,-0.4295444,0.38046867,0.021004647,-0.1258166
2013-12-03,-0.029158028,-0.11014457,-0.030306412,-0.1189281,-0.0055679306,-0.16933906,0.08359431,0.011239331
2013-12-04,0.2500897,0.62020165,-0.060317215,0.18511052,0.5357697,-0.5858135,0.06607044,0.08512443
2013-12-06,-0.13227664,-0.14804976,-0.045782153,-0.029141428,-0.20050892,0.1619253,0.054086972,-0.10434456
2013-12-09,0.12527202,0.16713905,-0.02629058,0.051768716,0.16072004,-0.089717105,-0.015709693,0.11522691
2013-12-10,0.25368065,0.460189,-0.031109577,0.2492442,0.46373665,-0.31944108,-0.007471116,0.118320495
2013-12-11,-0.004221831,0.065860234,-0.107128605,0.07512814,0.07291859,-0.31666267,0.05998052,0.047718327
2013-12-12,-0.19203678,-0.3439784,0.09758156,-0.05090047,-0.47131392,0.84031534,-0.097024605,-0.18979692
2013-12-13,0.12251869,0.24973632,0.05770434,0.20035213,0.17059354,0.14404115,-0.06506177,-0.0072152726
2013-12-16,-0.02164262,0.074410096,-0.14863837,0.07413628,0.2917371,-0.72664857,0.05134968,0.350505
2013-12-18,-0.014265343,-0.0039265477,0.07548829,-0.063454196,-0.13773863,0.42557046,-0.053266257,-0.21836667
2013-12-19,-0.32092738,-0.5517232,-0.24749056,-0.20932814,-0.45937273,0.021724632,0.15975343,0.03481457
2013-12-20,0.1184592,0.31820637,-0.23428431,0.19701494,0.42109427,-0.7856997,0.1353596,0.15861402
2013-12-23,-0.027693734,-0.060438704,0.071338475,0.0012634513,-0.16014941,0.44179365,-0.068748675,-0.08450714
2013-12-24,0.101262175,0.25962245,-0.046730977,0.098822415,0.20645377,-0.2044852,0.05375267,0.0049915332
2013-12-27,0.20068255,0.57571673,-0.12172759,0.2899897,0.5889826,-0.6726096,0.1111185,0.101118654
2013-12-30,-0.13739704,-0.29604203,0.13403992,-0.08946951,-0.34326237,0.68873477,-0.098285,-0.20439954
2013-12-31,-0.025254248,-0.13136734,0.137304,-0.09335121,-0.22228462,0.4365139,-0.07742169,-0.14915892
2014-01-02,0.26498407,0.40220547,0.2011872,0.21781936,0.1702384,0.59918755,-0.30402523,-0.014114994
2014-01-03,0.13921529,-0.1787341,0.16044903,-0.124682724,-0.1712042,0.50882757,-0.17423303,0.14057705
2014-01-06,0.0654098,-0.098055534,-0.051699936,-0.00025148742,0.0056612226,0.01514461,0.0113785155,0.10102978
2014-01-07,-0.0956165,-0.088701,-0.015742883,-0.020215936,-0.057195935,-0.026401771,0.050185144,-0.07004815
2014-01-08,-0.017113673,-0.05275858,0.1563807,0.013128852,-0.17292355,0.6011596,-0.099286884,-0.12149857
2014-01-09,0.033147052,-0.10373609,0.18118241,-0.10615034,-0.16599335,0.53691703,-0.11802499,-0.07936864
2014-01-10,0.16060534,0.40275055,-0.19988306,0.12851653,0.45294854,-0.87715596,0.090975374,0.19605736
2014-01-13,0.031738374,0.20124882,-0.10950444,0.1267221,0.184079,-0.2933377,0.0045351195,0.09272962
2014-01-14,-0.07664931,-0.16527845,-0.040340725,-0.09707927,-0.07253991,-0.083127625,0.038682092,0.07738635
2014-01-15,-0.101193234,0.22228087,-0.106534,0.15748969,0.06412371,-0.21545695,0.08052081,-0.18409047
2014-01-16,0.023671826,-0.050692182,-0.08179667,0.006424351,-0.0045048874,-0.1586922,0.022026857,0.059648197
2014-01-17,0.119268015,0.3560332,0.022489244,0.11711461,0.28206652,-0.11482187,0.0018236014,-0.051703867
2014-01-21,-0.0858113,-0.10253594,-0.05393642,0.08211387,-0.17822024,0.18284863,-0.0087421695,-0.07842483
2014-01-22,-0.08043471,-0.0059594037,-0.05222809,-0.111728564,-0.032826502,-0.17605291,0.069967486,-0.016960042
2014-01-23,0.061603498,-0.08035856,0.07051594,-0.13967581,-0.016133862,0.07328233,-0.03996093,0.0881201
2014-01-24,-0.16687903,-0.21904388,-8.565309e-05,-0.114168346,-0.21873032,0.13247985,0.025848154,-0.040278453
2014-01-27,0.017237099,-0.18135479,0.2479107,-0.11321173,-0.21332406,0.79077053,-0.19294044,-0.07586678
2014-01-28,-0.14776762,-0.21229452,-0.14122725,-0.052842177,-0.1431182,-0.14795724,0.12889504,0.035178237
