date,F1,F2,F3,F4,F5,F6,F7,F8
2013-10-21,0.17635238,0.14092307,0.17132448,-0.064171605,0.20603906,0.1999847,-0.22014275,0.108492464
2013-10-22,0.512645,0.6345141,0.26060668,0.16260043,0.93092114,0.22004671,-0.42039755,0.23793396
2013-10-23,-0.25215814,-0.5747014,0.26380184,-0.4467661,-1.1460108,0.69042546,-0.21641608,-0.23414966
2013-10-24,0.23116188,0.48777947,0.15686783,0.104698576,0.47008768,0.2504602,-0.27778697,-0.13515046
2013-10-25,-0.04786819,0.2062065,-0.0890859,0.25867322,0.096463405,0.0011001506,0.041943718,-0.29701966
2013-10-28,-0.12131846,0.65971094,-0.10302707,0.36504132,0.4141376,-0.30339378,0.27239376,-0.9302699
2013-10-29,-0.10554285,-0.1376405,-0.049031816,-0.13207883,-0.35917145,0.006616436,0.059191838,-0.07772392
2013-10-30,0.2049225,0.42548147,0.012448588,0.12577395,0.6245496,-0.23507982,-0.056000974,0.33951813
2013-10-31,-0.56630236,-0.37973797,-0.21534337,-0.00072400883,-1.2935619,0.29642475,0.306593,-0.8756801
2013-11-01,0.025974935,-0.12032546,0.45462957,-0.15345277,-0.56425446,0.92620605,-0.30865303,-0.36378437
2013-11-04,-0.12460652,-0.086482815,0.19409554,-0.1947099,-0.44817808,0.35046175,-0.044653483,-0.48022988
2013-11-05,-0.089079015,0.049987383,0.061760005,0.09102599,-0.25982592,0.2560738,-0.027693424,-0.3220502
2013-11-06,0.06697865,0.25822586,0.038589,-0.08226623,0.23958798,-0.08274488,0.054302815,-0.25887218
2013-11-07,-0.07644862,-0.25336888,0.17878383,-0.1158202,-0.46074226,0.4426083,-0.14427377,0.07756876
2013-11-08,-0.44309688,-0.46021792,-0.43678218,-0.054979764,-0.58985674,-0.5183414,0.44141167,0.02671166
2013-11-11,-0.2211061,-0.21103598,-0.2147208,-0.12533067,-0.2727436,-0.39910358,0.255183,-0.040134463
2013-11-12,-0.1796285,-0.3339448,0.012884319,0.011430843,-0.60507673,0.23548368,0.016398529,-0.030445946
2013-11-13,-0.28013104,-0.11125868,-0.21901733,-0.071117,-0.3612939,-0.24683587,0.3145279,-0.55358285
2013-11-14,0.13297892,0.4779069,0.18487068,0.041659348,0.5326212,-0.08795689,-0.043073688,-0.0699056
2013-11-15,0.033256203,0.40083498,0.07250892,0.4136222,0.24278562,0.16192971,-0.07577357,-0.36462936
2013-11-18,-0.36187544,-0.17458706,0.0042380835,0.05309428,-0.79661876,0.29034626,0.20758048,-0.71170205
2013-11-19,0.16945158,0.0358429,0.06367648,0.041979954,0.23329602,0.16680957,-0.12965508,0.046989348
2013-11-20,-0.41440144,-0.2710454,-0.31130356,0.112714306,-0.5986132,-0.30656648,0.35089156,-0.17053623
2013-11-21,-0.34151927,-0.40764135,-0.54487026,0.004896782,-0.1861857,-0.8674518,0.52684987,0.44054934
2013-11-22,-0.02004217,0.038094725,-0.19413999,-0.0005179146,0.0061350884,-0.3139138,0.12864539,0.09451341
2013-11-25,0.023888083,-0.18368809,0.1255536,-0.14778501,-0.18912356,0.102656014,-0.09640356,0.20100006
2013-11-26,-0.072959915,0.07406638,0.008114318,0.034443244,-0.11041748,-5.8962005e-06,0.08026758,-0.28515604
2013-11-27,-0.25656143,-0.14567986,0.007662099,-0.024580946,-0.64503276,0.17986026,0.079979256,-0.42730328
2013-11-29,0.43471178,0.19406806,0.0799448,0.0039869654,0.7159176,-0.04104777,-0.22512187,0.7274738
2013-12-02,-0.6143134,-0.20927624,-0.38169613,0.12526761,-1.0093709,-0.16800988,0.43325943,-0.71809644
2013-12-03,-0.11983197,-0.16397539,-0.118577674,-0.18132554,-0.10057409,-0.31215215,0.25796905,-0.113978885
2013-12-04,0.593249,0.5523087,0.20681666,-0.032553192,1.262019,-0.14196445,-0.29817048,0.6398196
2013-12-06,-0.3174118,-0.09068874,-0.2649919,0.13999738,-0.49082056,-0.1101945,0.296211,-0.4521021
2013-12-09,0.31748912,0.053508837,0.12233643,-0.024018928,0.35714498,0.2295091,-0.31831288,0.5768054
2013-12-10,0.5135851,0.49508014,0.23204032,0.14613669,1.138076,0.078555524,-0.33135578,0.518234
2013-12-11,0.035859805,-0.035546284,-0.14042193,0.11660306,0.119594544,-0.2511661,0.004738812,0.34139732
2013-12-12,-0.5569534,-0.02474944,-0.20760578,0.30095538,-1.0303746,0.30242923,0.25126204,-0.99656254
2013-12-13,0.22518066,0.42725834,0.19367477,0.28411618,0.4581026,0.3074812,-0.2469633,0.027117979
