date,F1,F2,F3,F4,F5,F6,F7,F8,F9
2016-12-28,1.4959862,0.71770936,0.7171099,1.072166,0.2268262,0.4195681,-0.6453189,1.9776552,-0.64084554
2016-12-29,0.07171753,0.46433935,0.08105822,-0.42515048,0.62829363,-0.29496664,-0.18298417,0.5932109,0.35307235
2016-12-30,-0.15901808,-0.033069883,-0.40688792,-0.08749335,-0.4583096,0.48858938,-0.5696552,-0.53397626,-0.3792894
2017-01-03,-0.40296656,-0.5232185,-1.171384,-2.6562188,1.7215899,-0.60521764,0.28748068,-0.45760682,0.34804463
2017-01-04,1.280894,0.110922016,-0.032030467,-1.4599515,0.20317039,0.8001261,-2.358114,-0.36087736,-1.5838243
2017-01-05,0.27104893,0.7249075,0.36122346,-1.0125245,1.3033941,-0.35813558,-0.21666017,-0.13687004,0.02615397
2017-01-06,-0.5039411,0.06033721,-0.2982601,0.5160554,0.0025545782,0.6905329,0.8953612,-0.75924766,0.12583114
2017-01-09,-0.15017329,-0.2883206,0.67821145,-1.9764878,0.997382,-1.6521398,-1.0094467,0.011765819,0.23092426
2017-01-10,0.22198577,-1.3945152,1.3198847,-0.37122738,-0.6476602,-0.51495683,-1.5982606,-0.592123,-0.66448814
2017-01-11,0.4290603,0.8094446,-0.4072297,1.1921331,0.0735216,1.2761946,0.32215792,0.1443099,-0.2540315
2017-01-12,1.0300114,0.3257897,-0.120025694,-0.74451095,0.0023164991,0.7072709,-1.4811604,0.33403352,-0.9352377
2017-01-13,0.099238485,-0.22951871,-0.010795246,-0.48233917,0.20021239,0.06911617,-0.5608913,-0.74268335,-0.22746962
2017-01-17,0.013269359,1.7285564,-0.26532933,-0.51709986,0.46135828,-1.0270001,-0.46998304,1.8862478,0.49695855
2017-01-18,-0.56011623,-0.69648594,0.4189536,-1.2444595,0.24665037,-0.8833943,-0.55863535,-0.8036169,0.0054219738
2017-01-19,-0.66055936,0.24732603,0.57483304,1.432951,-1.5818467,0.053341597,-0.10814541,0.2186289,-0.036258776
2017-01-20,0.4495344,0.9832705,-1.072367,-0.2006973,0.96987283,1.4698411,0.22256896,-0.6730684,-0.24495633
2017-01-23,0.13364589,0.0034438272,0.6019646,-0.6137079,0.48302212,-0.122516885,-0.3451032,-0.6588055,-0.38046625
2017-01-24,0.6304855,-0.6312821,0.6072351,0.19530459,0.5627795,0.8746616,0.11298807,-1.1507599,-0.5534667
2017-01-25,-0.9637425,0.30893302,0.26751012,0.81007516,-1.7475274,-0.59692526,-0.16383824,0.8287671,0.21466184
2017-02-06,0.32456943,-0.94493955,-0.9957806,-1.6455274,2.0037894,0.4133971,0.80905074,-1.3482591,-0.082559176
2017-02-07,-0.38548476,0.42351758,0.45443624,-0.27527234,-0.12933381,-1.1230457,-0.50133127,0.73960406,0.30012247
2017-02-08,0.77059585,0.21757235,-0.51841974,-0.3689665,0.3235836,0.8426764,-0.9979051,-0.4381749,-0.79353505
2017-02-09,-0.0065461076,0.75592136,0.2109641,0.48231745,-0.49565306,0.2811072,-0.36748216,0.5077837,-0.18763627
2017-02-10,0.99949414,0.12820728,-0.14107156,-0.8728875,0.77263796,1.1874939,-1.0011041,-1.3423322,-0.8382119
2017-02-13,-1.0824506,0.03215629,-0.016839255,-0.7031459,-0.5644008,-0.40893087,-0.0077064466,-0.6853424,0.22153558
2017-02-14,0.08547697,0.0509139,0.26347443,0.6275567,0.0944653,0.31599092,0.10617355,0.25306737,-0.013547589
2017-02-15,-0.042783998,0.72790843,-0.2707231,-1.0727886,0.7936319,-0.18792655,-0.27133718,0.045175042,0.20807058
2017-02-16,-0.4202777,-0.18151262,0.7433403,0.4500109,0.87110615,-0.1580105,1.2898096,-0.7780995,0.6404688
2017-02-17,-0.41061836,-0.17274316,1.0494173,1.1950768,-0.5556667,-0.19751225,0.564125,0.13461421,0.46958482
2017-02-21,0.05492165,-1.4606951,-1.0225809,-0.4751385,0.012479555,1.3104737,-0.23220989,-1.2577101,-0.27766544
2017-02-22,-0.6087855,0.7737342,-0.00240777,0.069104314,-0.106082395,-0.63279694,0.00021884334,0.31734374,0.3312527
2017-02-23,-0.14455883,1.2804661,0.29582125,1.2358912,0.98181766,-0.11082119,1.5799732,0.57400453,0.84358734
2017-02-24,0.3372086,-0.88677126,1.4501911,-0.5504075,0.55701536,-0.21535026,-0.58807206,-1.3507485,-0.4835351
2017-02-27,0.16469425,-0.48453358,1.686379,1.330683,-0.25052175,0.19367772,0.14415686,-0.6640918,-0.16052546
2017-02-28,0.44250482,-0.8365272,-0.9004254,-0.96115357,-1.021551,0.113833524,-2.173394,1.1310507,-0.9086544
2017-03-01,0.35522446,0.8333542,-2.0562077,-1.1212287,0.0595005,1.2389504,-0.8674435,0.109529085,-0.67405283
2017-03-02,-2.1984968,-0.33994347,-1.1946973,0.52618617,-1.9571222,-0.8139339,1.0583636,0.36901644,1.0866171
2017-03-03,-0.047838498,0.84940726,-0.72957015,0.017674347,-0.04679598,0.7174072,-0.050034475,-0.03510145,-0.32229978
2017-03-06,-0.5488275,1.0058137,-0.28930604,0.66708666,-0.44022462,0.00089849054,0.39600006,0.5044206,0.25085297
2017-03-07,-1.3324082,0.71209985,-0.37083754,0.9128315,-0.5878159,-0.28446525,1.2120593,0.048214182,0.9240897
2017-03-08,-1.4037117,-1.0061878,0.54936594,-0.024213443,-1.0903338,-1.6911147,-0.0014721894,0.12304389,0.6455957
2017-03-09,-1.3205364,0.05813915,0.7228549,0.7754766,-0.6658083,-1.2129312,0.89895284,0.04398569,0.90454006
2017-03-10,-0.52462804,-1.052607,0.60643053,0.010241541,-0.65416485,-0.2711253,-0.23209274,-0.7484851,-0.10656328
2017-03-13,0.12340808,-0.4837603,1.892638,0.7384334,0.013999911,-0.17987186,0.05597265,-1.1267774,-0.18375714
2017-03-14,-0.65496886,-1.0972699,-1.3266506,-0.8078219,-0.16697796,0.2433606,0.094521135,-0.72178495,0.11272846
2017-03-15,0.72004616,1.5531102,-1.3176141,-0.54829943,0.39148802,0.9350118,-1.1388377,0.28055957,-0.72191286
2017-03-16,0.8031464,-0.23825195,0.6421075,-1.262175,1.7780223,-0.23050529,-0.5726429,-0.6148635,-0.12892845
2017-03-17,0.38211477,0.36409217,0.528674,-0.117912345,0.5510857,0.16488154,-0.41417816,-0.4174303,-0.30555144
2017-03-20,-0.05762671,0.28229463,0.99966615,0.8451566,0.07276315,-0.3724244,0.24332787,0.45899275,0.25178063
2017-03-21,-0.43467572,0.31099898,0.8503035,0.36834756,0.3544478,-1.0602556,0.3396955,0.43141663,0.60527915
2017-03-22,-0.0015481454,-0.21099412,0.44065872,0.6683149,-0.027314039,-0.2371661,0.009519122,0.16713049,0.04543798
2017-03-23,-0.26907477,-0.4693624,0.39700833,0.19804952,-0.31765622,0.24479893,0.1778941,-0.42581537,-0.065320924
2017-03-24,-0.335745,0.27785063,0.07865107,0.34649557,0.9829035,0.4014807,1.2595457,-1.1183746,0.45888203
2017-03-27,-0.23067562,0.65024394,0.16884142,0.077617995,0.81042033,-0.028777588,0.75021076,0.07164433,0.5684362
2017-03-28,0.7254346,0.40489578,0.6805924,0.42051935,0.25928363,0.909619,-0.5529157,-0.66306794,-0.6506957
2017-03-29,0.3922282,0.13975577,0.03487283,1.0933646,-0.14284055,1.180702,-0.050540194,-0.57760096,-0.2769768
2017-03-30,-0.08950792,0.5319237,0.25233814,0.88406664,-0.0025357336,0.8062884,0.5773611,-0.7859675,-0.14024147
2017-03-31,-0.66637236,1.1811608,-0.46638066,0.16780978,-0.13991667,0.11134687,0.35991275,0.5432852,0.40056482
2017-04-05,0.74959296,1.2205657,1.0045187,1.3597053,0.5454261,0.36928055,0.47998306,0.7820747,0.2951133
2017-04-06,-0.044888467,0.12020023,0.5464474,1.008409,-0.27841097,0.2229744,0.4885855,0.3655694,0.12645791
2017-04-07,0.25734532,0.39604935,-0.3495953,0.25262678,0.17449027,0.45750004,-0.16048959,0.6454183,-0.017500568
2017-04-10,-0.7259813,2.1695988,-0.7487427,0.6523292,-0.48885173,-0.15158473,0.3627981,1.038321,0.3474594
2017-04-11,0.21297266,0.14824277,0.024014812,-0.83778095,1.4988967,-0.032488715,0.29342884,-0.24754132,0.34415627
2017-04-12,-0.3802592,1.3600949,0.23132966,0.3652663,0.4012829,-1.1270818,0.26696324,0.80153036,0.5054635
2017-04-13,0.5281083,0.055971738,0.75035536,-0.39041373,0.5663028,0.07305233,-0.6925925,-0.47561726,-0.44948256
2017-04-18,-0.9481224,-0.07769293,0.79555726,0.7067573,-1.3555801,-0.8941035,-0.01690143,0.54111546,0.27186945
2017-04-19,-0.49783993,-0.3093352,1.3734863,-0.20050912,-0.38040677,-0.97320586,-0.60184646,-0.30264357,-0.13778721
2017-04-20,-0.024498306,-1.2258973,0.08139434,0.043776747,0.35465804,0.6994342,0.10585626,-1.9527411,-0.5585011
2017-04-21,-0.876603,-0.7085504,-1.0479015,-0.7985809,-0.37207085,-0.53837574,-0.0014844644,0.3708715,0.5663997
2017-04-24,-0.7444905,-0.09089748,-0.5746098,-0.42558277,-0.89095926,0.03592878,-0.47850212,-0.5136425,-0.1255322
2017-04-25,-0.19711934,0.8782875,-0.1788921,0.023758193,-0.69899076,0.4516448,-0.75262386,-0.12176696,-0.40976197
2017-04-26,-0.4659658,-0.15659155,0.8288759,1.2665899,-0.89841163,0.062026475,0.21665728,-0.57547,-0.036560114
2017-04-27,-0.42093262,-0.102298,0.89725053,0.16723576,-0.91704404,-1.3619313,-0.69399077,1.0998323,0.22582027
2017-04-28,0.45173404,-1.102616,-0.43202993,-0.40897495,-0.4663028,0.572571,-1.0079253,0.147448,-0.7364685
2017-05-02,-0.83369,0.61281276,-2.5668344,-2.5179515,-0.082605205,-0.13478506,-0.31498295,0.050866317,0.040759943
2017-05-03,-0.9578221,0.94248927,-0.20151995,1.5149848,-1.7943987,-0.528698,-0.15583587,1.5352978,0.4121255
2017-05-04,-1.5488855,-1.2915292,0.694508,0.23938096,-1.2689562,-1.6421878,0.26932043,-0.26252076,0.63813734
2017-05-05,0.409186,1.7875689,-0.15787664,0.46251026,0.5098166,0.512666,0.13587603,0.3613819,-0.16319177
2017-05-08,-0.26763484,0.103585064,-0.62374425,0.4025932,0.84136677,-0.031867154,1.0852256,0.17218423,0.72929823
2017-05-09,-0.88512236,-0.64238816,-0.8308464,-0.30180895,-1.1569493,0.1358527,-0.19400932,-0.3502617,-0.1319788
2017-05-10,0.7522014,1.2226981,-0.75039524,0.5964921,0.62317604,1.2899063,0.18326338,0.44747415,-0.22490682
2017-05-11,0.3038238,0.19138974,0.5219689,0.2336423,0.15566318,0.8159773,-0.021438336,-0.9131085,-0.66440463
2017-05-12,0.19042087,0.823862,0.9477246,0.22897945,-0.23555668,0.30627483,-0.6629704,-0.23161946,-0.6403894
2017-05-15,0.5906827,-0.17499685,-1.2851769,-1.2034343,0.03780657,1.2058555,-1.2085183,-0.11942404,-1.0507886
2017-05-16,0.12874982,0.22526245,1.052261,0.16487695,0.74539316,-0.4263469,0.2146766,-0.036566503,0.40230232
2017-05-17,0.9378949,-0.28963828,0.23081933,-0.4397217,0.9798588,0.3149133,-0.6969147,0.38390636,-0.31125665
2017-05-18,-0.9015523,-0.018606553,0.121951014,1.2825311,0.05094513,0.20449892,1.8192077,-0.8787711,0.7380437
2017-05-19,1.4507303,-0.44255593,-0.396128,-0.51237565,-0.0906826,1.6084048,-2.150373,-0.07985397,-1.4201877
2017-05-22,0.8713465,-0.21170586,1.0161114,0.1556088,0.80212253,0.30989054,-0.3781142,0.046544153,-0.2874979
2017-05-23,-0.55553937,0.23059897,0.33760688,0.78999805,0.34813318,0.34496546,1.224592,-1.339093,0.4617376
2017-05-24,-0.71550214,1.4411716,0.00063509884,0.14770313,0.017642481,-0.31327805,0.4786302,0.09681037,0.37736607
2017-05-25,-0.83487964,-1.2689345,0.85882896,-1.0190376,0.08179334,-1.4215361,-0.22589111,-0.50661355,0.49847728
2017-05-26,0.0813882,1.1388634,1.1786934,0.4128725,0.5682042,-0.13312078,0.12251831,-0.1928007,0.11176834
2017-05-31,-1.6655633,-1.3123481,-0.062367447,-0.6946596,-0.7019334,-0.94036674,0.36080304,-1.4316162,0.64977837
2017-06-01,-0.7478851,0.18799438,-0.3969443,0.86969227,-0.79198176,0.34753174,0.38812682,-0.27210638,0.39243883
2017-06-02,0.019514482,0.11396745,1.2566118,-0.53347856,0.7238479,-1.2507123,-0.3129896,0.27724302,0.41456318
2017-06-05,-0.45602632,-0.2682919,0.4253202,-0.397562,-0.4402691,-1.0741624,-0.5016331,1.1060191,0.28989115
2017-06-06,0.3192135,0.73479486,-0.23771107,-0.20515908,0.438827,0.31192586,-0.18912199,0.5839497,-0.061182912
2017-06-07,-0.8426961,-0.59215987,-0.010780747,-1.2778115,-0.91237664,-1.357163,-1.1335297,0.7073238,0.24548408
2017-06-08,-0.0056292797,-0.4162128,-0.5445489,-0.23336235,-1.2863852,0.5064938,-1.3203845,0.29963234,-0.7380946
2017-06-09,0.56776094,-0.0883006,0.37288156,0.5900453,-0.2040563,0.63499284,-0.70126146,-0.2384213,-0.6045882
2017-06-12,-1.0138724,0.23814735,0.12202925,0.9741149,-0.24880345,-0.05868416,1.688808,-0.44892064,0.63570905
2017-06-13,-0.36619765,1.3620936,-1.1447091,0.14737569,-0.41504073,0.29175702,-0.22547062,0.83467704,0.2268071
2017-06-14,-0.6418605,-0.4719389,0.71614206,-1.9674138,1.3113886,-1.5834197,0.19073941,-0.7324398,0.55972135
2017-06-15,-0.7631519,1.2653269,-1.2962356,0.7342348,-1.1807877,-0.1498482,-0.0752451,1.2770307,0.3696299
2017-06-16,0.30406925,0.8845977,-0.89292353,-0.20420948,0.32622263,0.59851307,-0.42326054,0.17651999,-0.30411237
2017-06-19,-0.4324642,-1.1506915,0.2668605,-0.20961538,-0.40607074,0.3799217,0.05613988,-1.5431284,-0.19165401
2017-06-20,-1.2546062,-0.68744606,0.19619475,-0.06662735,-0.40062222,-0.9045465,0.6869937,-0.5603724,0.6338339
2017-06-21,-0.39964306,-0.08279293,0.8713403,-0.060328737,0.7043569,-0.40220156,0.566807,-1.6850114,0.2361313
2017-06-22,-0.1851299,-0.14238338,-0.073808864,0.49295294,0.94783545,0.7443866,1.3008908,-1.4797318,0.21315557
2017-06-23,0.41276324,-0.45047793,0.9939188,-0.18713193,-0.24790026,0.23846099,-0.9183186,-0.27734423,-0.7133918
2017-06-26,-0.24839655,0.07675116,0.60839283,1.4335024,-1.5300952,0.2181717,-0.56810325,0.12011219,-0.32630894
2017-06-27,0.98814356,0.66539145,-0.7399092,0.031878278,0.44342205,1.6521134,-0.51356274,-0.11822265,-0.90420866
2017-06-28,0.7817939,1.0551547,1.3531783,1.0200397,0.43621558,0.13015744,-0.022379952,0.8628572,-0.10665093
2017-06-29,0.5893153,-0.508854,-1.2359637,-0.87956655,-0.61412275,0.8332841,-1.6321982,0.79313517,-0.8711641
2017-06-30,0.9152168,1.405185,-1.369519,-1.3391968,0.10292025,0.4594409,-1.8022633,1.0793068,-0.91588444
2017-07-03,0.08589259,1.4131393,-2.6696675,-0.45817187,-0.33290634,1.1339936,-0.58282477,1.087783,-0.18879983
2017-07-05,-1.0401956,-0.3141898,-1.2278261,-1.549897,-0.65983963,-0.864957,-0.6086401,0.29409525,0.37424633
2017-07-06,0.1871791,-0.61709,0.4599096,0.7700298,-0.23031859,0.77133536,-0.008315263,-0.91796756,-0.45567796
2017-07-07,-1.2867163,-1.0183729,-0.7537558,-0.47481856,-1.7990462,-0.8249213,-0.63680416,0.049150802,0.008928743
2017-07-10,0.2847016,1.6093972,0.19436058,0.27396247,0.47258815,-1.2231821,-0.19540827,2.321032,0.9041303
2017-07-11,0.74488753,-0.07444542,0.48527086,0.714557,-0.1747427,0.73996997,-0.67712736,-0.03919093,-0.65390056
2017-07-12,0.3011692,-0.806281,1.9851646,0.868126,0.3875931,0.033830114,0.48265386,-0.8705623,-0.13772732
2017-07-13,-0.13782148,-1.738045,0.15217353,1.4395499,-0.19158688,1.0996791,1.5442386,-0.9565088,0.13984242
2017-07-14,1.0761642,0.7361494,1.0719674,-0.2670141,0.74287444,0.43720514,-0.9180107,-0.16520834,-0.7536498
2017-07-17,0.13709584,0.064575315,0.4472209,-1.170211,0.0054886686,-0.093271434,-1.2406633,-0.2886356,-0.57112813
2017-07-18,0.17006098,0.41679904,-1.1073984,-0.45347294,1.4500114,0.81294316,0.9002382,-0.10939949,0.35066983
2017-07-19,0.46854967,0.30087337,-1.3904353,0.7801281,-0.8324732,1.14975,-0.8304772,1.28498,-0.44618246
2017-07-20,0.13173763,1.0091621,0.1933875,-0.93660563,-0.06887928,-0.21011485,-1.2020836,0.651701,-0.3909073
2017-07-21,-0.5031096,-1.24577,1.328831,-0.52336526,0.46031818,-1.0036657,0.30863476,-1.0004923,0.3529063
2017-07-24,-0.30503434,-0.29563326,-1.1031774,0.03932142,0.7673552,0.90834683,1.2537879,-1.3662337,0.20435746
2017-07-25,0.6283863,-0.06486563,1.0498761,1.4371128,0.17948687,1.6975423,0.62678325,-1.7175702,-0.65629953
2017-07-26,0.5953885,0.59184736,-0.11709931,0.6163839,-0.69269764,0.8215606,-1.106302,1.0525388,-0.53979504
2017-07-27,0.5767109,0.33901593,0.0043204455,-0.33450156,-0.01307012,0.59240276,-0.9592994,0.18572271,-0.7189859
2017-07-28,0.71655244,1.236658,0.19192994,0.41940513,0.6371784,0.60346454,-0.04483573,0.6871594,-0.21786869
2017-07-31,0.2607531,-1.7379514,-0.79297364,-0.005475674,-0.27071851,1.331494,-0.15731895,-0.9483234,-0.37324426
2017-08-01,-0.7672291,-1.0403948,1.4753867,0.42877,0.36271903,-0.38800925,1.2480581,-1.3675631,0.5086522
2017-08-02,0.49317363,0.3745194,0.5850032,0.29442233,-0.47338903,0.35851276,-1.1934041,0.35170177,-0.7082138
2017-08-03,-0.78063285,-0.28100574,0.15795383,0.3627778,0.123062156,-0.012712455,0.9672316,-1.0144355,0.55909127
2017-08-04,-0.31525126,0.46562287,-0.056720126,0.92612314,-1.0846163,0.29281202,-0.38027775,0.089490496,-0.2420825
2017-08-07,-0.011031306,0.5152557,0.19822775,-1.3910546,0.12694608,-0.10440468,-1.1277231,-0.6819167,-0.53498375
2017-08-08,0.49097162,-0.90922457,1.2714719,-0.39249888,0.20815803,0.3619078,-0.90500474,-1.3903865,-0.8714391
2017-08-09,0.58469564,0.7296462,0.70011127,-0.3711498,1.0550514,-0.013766573,-0.24487847,0.26633045,-0.094013095
2017-08-10,-0.50847185,-1.1464206,1.7251333,0.8111658,0.55164987,-0.24134888,1.4814419,-1.0864735,0.6294917
2017-08-11,-0.22125551,0.52240896,-0.08845582,0.30053818,-0.28583515,0.123588376,-0.17013022,0.28165764,0.10249511
2017-08-14,-1.1704954,-0.6583898,-0.5770773,-0.46355098,0.05091117,-0.6725118,0.7358539,-0.45786408,0.7723017
