date,F1,F2,F3,F4,F5,F6,F7,F8,F9
2013-10-21,0.035408277,-0.11780324,0.22729468,-0.35644946,0.55505157,-0.3645661,-0.037885707,-0.1108182,0.26328135
2013-10-22,0.61572325,-0.57875764,0.88733125,-0.73416877,1.1299219,-0.4831648,0.037446998,-0.17150119,0.48618248
2013-10-23,-1.2368733,0.5630671,-0.53797764,0.220371,-0.5662773,-0.88189477,-0.19880316,0.53102165,0.30250448
2013-10-24,0.10418487,-0.316314,0.8277354,-0.02657678,0.49663728,-0.24520628,0.3549315,-0.16325113,0.39961195
2013-10-25,-0.049492646,-0.30424303,0.24099049,0.20499589,-0.04937143,0.32209834,0.33211917,-0.2935897,-0.050123997
2013-10-28,0.043396354,-0.471075,0.27436006,0.5578098,0.29588416,1.0601798,1.0568826,-0.45179263,0.060618445
2013-10-29,-0.19276391,0.22807477,-0.27960366,0.2022442,-0.1888325,-0.08935773,-0.16910397,0.10084556,0.0037561427
2013-10-30,0.7984104,-0.28105712,0.7077223,-0.10747982,0.3594974,-0.050982542,-0.050155412,0.118332475,0.21861356
2013-10-31,-1.498303,0.1857816,-1.064899,0.75466514,-1.1140599,0.2854309,0.28062388,0.0073397174,-0.1781478
2013-11-01,-1.2379822,-0.3711254,0.089952186,-0.60734266,-0.15083942,-0.65495217,-0.030451711,-0.017459184,0.28323898
2013-11-04,-0.752944,0.21104701,-0.39014772,0.18577708,0.10324456,-0.15125804,0.4430594,0.12628947,0.30190957
2013-11-05,-0.46271285,-0.15309611,0.10524828,0.10196245,-0.2238009,0.028387709,0.17641036,-0.13921684,0.07119144
2013-11-06,0.14538807,-0.0673542,0.06439147,0.13406833,0.31751668,0.19907893,0.4953558,-0.0874968,0.056423172
2013-11-07,-0.616782,0.027511064,0.023434468,-0.30225268,-0.669722,-0.34155443,-0.41852906,-0.0234759,-0.02686877
2013-11-08,-0.109226376,0.45963076,-0.8033479,0.5542849,-0.8558154,0.4252184,-0.40578914,0.06908454,-0.36979726
2013-11-11,0.15720364,0.47718588,-0.538521,0.4886288,-0.24872307,0.32039893,-0.11285462,0.16993614,-0.13445568
2013-11-12,-0.5936083,0.2542204,-0.3224826,0.039604366,-0.7369762,-0.20135182,-0.4515617,0.014670231,-0.21810257
