date,F1,F2,F3,F4,F5,F6,F7,F8,F9
2013-10-21,0.02592711,-0.082794964,0.03278363,-0.21985169,0.109168634,-0.22706479,-0.1695406,0.0403413,0.24223174
2013-10-22,0.5126935,-0.20801686,0.073848516,-0.37462056,0.10654659,-0.3985119,-0.26290447,0.23469584,0.45318907
2013-10-23,-1.229985,0.14593205,-0.0281508,-0.11145002,-0.094949536,-0.2546067,-0.15803176,-0.00040338282,0.07591933
2013-10-24,0.05143276,-0.19843698,0.07578096,-0.05416073,-0.01458032,-0.09072435,0.039965745,0.07442254,0.24564677
2013-10-25,-0.018743569,-0.06861409,0.008904126,0.1715063,-0.02722573,0.17770083,0.1615242,-0.057952024,-0.06783967
2013-10-28,0.11207683,-0.22075048,-0.0019713314,0.4879364,-0.0346661,0.6476572,0.51976997,-0.16122173,-0.060081314
2013-10-29,-0.1714619,0.045302883,-0.033191435,0.063863665,-0.07687712,0.012874408,-0.057496298,-0.05932208,-0.040828165
2013-10-30,0.6356995,-0.15174277,0.07575953,-0.15152428,-0.032547526,-0.09433517,-0.064207084,0.111910135,0.232374
2013-10-31,-1.2397635,0.16814743,-0.15215223,0.5155512,-0.20986202,0.50251174,0.29242188,-0.2536682,-0.42118365
2013-11-01,-1.0276207,-0.06635968,0.007902497,-0.31773978,-0.06315827,-0.30107176,-0.18585542,0.07636301,0.1774135
2013-11-04,-0.69401765,0.008787024,-0.030546157,0.103873834,-0.013810423,0.08606568,0.11992695,-0.020948606,0.0664756
2013-11-05,-0.39032954,-0.03497836,0.0028353748,0.06272598,-0.05383941,0.07279465,0.061818555,-0.051844273,0.0109445555
2013-11-06,0.105775096,-0.10623337,0.013309864,0.07425247,-0.007816374,0.13115512,0.21119903,-0.011321505,0.010121279
2013-11-07,-0.50999963,0.08382717,-0.016519811,-0.21069299,-0.14739075,-0.13768215,-0.23353094,-0.03488824,-0.029816484
2013-11-08,0.019122628,0.216181,-0.10260895,0.33810917,-0.10478398,0.363166,0.041802913,-0.23918459,-0.36414033
2013-11-11,0.15211223,0.1415623,-0.046773907,0.25439155,-0.022872794,0.21855266,0.09849026,-0.09511563,-0.1195111
2013-11-12,-0.46022266,0.11400988,-0.02413836,0.014320787,-0.14887659,-0.0258638,-0.12689385,-0.11206413,-0.16015728
2013-11-13,-0.28472495,0.040328976,-0.08048793,0.4513867,0.011527593,0.40477926,0.3248476,-0.15094149,-0.23600976
2013-11-14,0.30605865,-0.08392273,0.018112315,0.08935231,-0.08692906,0.021260627,0.18741623,0.15237033,0.2274488
2013-11-15,-0.11479475,-0.15346047,0.08885372,0.14689107,0.047947813,0.22066227,0.26022,-0.046018407,0.11417007
2013-11-18,-0.89390177,0.051563967,-0.108835824,0.25597358,-0.197151,0.36941606,0.22491533,-0.12057827,-0.22450039
2013-11-19,0.07168335,-0.051953457,0.02448652,-0.12980533,0.11529398,-0.13198583,-0.1062444,-0.0052775317,0.063916445
2013-11-20,-0.13412827,0.15755373,-0.073249094,0.39669845,-0.18625179,0.40337214,0.15282,-0.12922871,-0.3097485
2013-11-21,0.75413984,0.19733211,-0.07932668,0.328376,-0.1518305,0.3268779,-0.039362147,-0.122112595,-0.4228385
2013-11-22,0.2709227,-0.0075548147,-0.039193656,0.037008785,-0.065694846,0.07247845,0.025874088,-0.056645833,-0.012610058
2013-11-25,-0.10201669,0.11177194,0.01322922,-0.19515933,-0.008973431,-0.12927468,-0.16912259,-0.053249355,0.056824643
