date,F1,F2,F3,F4,F5,F6,F7
2019-01-10,-1.4498736,-0.16982563,-0.47459006,0.17604552,-0.9814748,0.16192433,0.16206871
2019-01-11,0.5519163,0.31488746,0.32801908,-0.5040891,0.5388884,-0.56869113,0.5030746
2019-01-14,-0.3773156,-0.95178086,0.5295669,-0.14488748,-0.5831493,-0.36390597,0.5652166
2019-01-15,-0.7998876,0.001366,-0.7955888,0.44322503,0.1315004,1.0896958,-0.37879133
2019-01-16,0.48662993,0.09721804,0.41970187,0.7163959,-0.1267873,1.0331997,-0.8532234
2019-01-17,0.82507455,0.68944323,-0.22294737,-0.92506933,0.9946336,-0.2146061,0.08557937
2019-01-18,-0.21040359,1.0549916,-1.189402,-0.80699843,0.9006715,1.0204004,-0.1640928
2019-01-22,-0.55673605,-1.251463,0.19437462,-0.09118683,-0.13370183,-1.0773,0.38627738
2019-01-23,0.4740055,0.69107884,-0.0515226,0.00643616,0.8513142,-0.4259681,0.16960704
2019-01-24,0.004356016,-0.50372034,0.09139927,-0.13485569,-0.2671064,0.5277489,0.014442698
2019-01-25,0.72594017,2.0721,0.28301433,1.1037965,0.24675259,0.24933249,-0.21434481
2019-01-28,0.053293876,-1.0036086,0.9171286,-0.32235968,-0.18346842,-1.8231101,0.7717702
2019-01-29,-0.9351184,1.6716461,-1.1594735,0.50205886,-0.041738987,0.8395022,-0.06580379
2019-01-30,0.21299575,0.81350166,-0.5302301,0.5712795,0.9711635,0.7911321,0.27367073
2019-01-31,-0.11600966,0.9010595,0.6583566,0.96582246,-0.15068288,-0.56868213,0.28122577
2019-02-01,-0.22539271,1.293318,-1.4458256,-1.2223709,0.41432393,0.016480118,0.113540746
2019-02-11,-1.4188735,-2.12144,-0.053328443,-0.7718237,-0.5640536,-0.26559496,0.4673787
2019-02-12,0.18997289,0.22779955,-0.7969083,-1.250143,1.1420106,-0.27031755,0.0029125768
2019-02-13,-0.7720709,0.78269196,-0.847316,-0.3939899,-0.21244429,0.4479311,-0.33132604
2019-02-14,-1.5603932,0.23824637,-0.7543636,-0.20892592,-1.0074401,0.5651673,-0.0541128
2019-02-15,0.30936503,0.8491424,-0.114055745,1.0496945,0.6194515,1.5837411,-0.68409383
2019-02-19,-0.20888565,1.3086721,0.6073943,1.967739,-0.58187205,0.010004645,0.39482018
2019-02-20,-0.023522876,1.2916257,-0.35786623,0.9221845,0.10044061,0.55503744,-0.14945118
2019-02-21,-0.1584345,-0.91290796,-0.28517276,-1.1948725,0.26897448,0.9080796,-0.59149075
2019-02-22,0.4059254,1.0500787,-0.046711367,0.8238161,0.870819,0.15968159,0.501678
2019-02-25,-0.63148654,-0.22947773,0.7804912,0.7770564,-0.72371554,-1.5420275,1.4683665
2019-02-26,-1.2573013,0.7109575,-0.32392997,0.40580156,-0.9250197,0.34434417,0.036738675
2019-02-27,0.00012158697,-0.06899838,-0.2169997,0.18653767,-0.5522781,1.4277086,-1.1643789
2019-02-28,-0.23992871,-0.28246185,-0.11265844,0.0124866925,-0.29113513,0.46665865,0.11719786
2019-03-01,-0.53898937,-0.6570206,-0.5826527,-0.88911355,0.308744,0.3616193,0.53818613
2019-03-04,-1.3892641,-0.6879238,-0.9819635,-1.3500185,-0.72061473,0.57686204,0.054833826
2019-03-05,0.7433009,-0.14276265,0.33174708,-0.079448126,0.4373909,0.7854998,-0.19461253
2019-03-06,-1.2398928,-0.27852896,0.15922956,0.29577884,-1.2794436,-0.08836663,0.074691616
2019-03-07,-1.6993331,-0.18161418,-0.57751906,-0.3832962,-0.75499785,-0.031383265,0.14044978
2019-03-08,0.28098443,0.44608453,0.36239046,0.12950462,0.97677666,-1.011915,0.3891486
2019-03-11,-1.2016853,-0.13923553,-0.08342853,0.10245744,-0.71555537,0.6183568,-0.08140452
2019-03-12,1.4599776,1.162983,0.3845901,0.21477532,1.1957892,0.07889519,-0.35205692
2019-03-13,0.18240243,0.5029629,0.004797161,0.9131773,0.18055886,0.767455,-0.5284898
2019-03-14,-1.0044158,-0.69312936,-1.078642,-1.4876381,0.694912,-0.12763226,0.5973628
2019-03-15,2.0606856,-0.4549241,1.0360723,-0.99697775,1.4598392,0.0007636938,-0.6814847
