date,F1,F2,F3,F4,F5,F6,F7
2020-03-03,0.13440725,0.04398172,0.100928225,0.039171755,0.17431676,0.4203339,-0.16191667
2020-03-04,0.010204969,0.009919004,0.028804293,0.009849803,0.025746819,0.21018864,-0.05035698
2020-03-05,0.01104792,0.1434786,0.019894643,0.06255048,-0.10746522,-0.5902771,0.17090863
2020-03-06,0.13802582,0.093457215,0.10306688,0.09149738,-0.24635942,-2.0551045,0.7058602
2020-03-09,0.17403127,-0.029681684,0.07359413,0.15171015,-0.5144276,-2.882064,0.99299437
2020-03-10,-0.11203547,-0.018027224,-0.048153177,-0.20724648,0.14603561,1.4702367,-0.44886658
2020-03-11,0.028850067,0.04420643,0.0074766427,0.0042967456,-0.15211251,-0.9776411,0.33714467
2020-03-12,-0.089540444,-0.10717703,-0.07649494,0.06046966,-0.49629083,-2.5222206,1.0072001
2020-03-13,-0.2079114,-0.034961283,-0.15219565,-0.101930544,-0.25563273,-0.9194194,0.3388988
2020-03-16,-0.032602683,-0.084085956,0.028212817,0.11259757,-0.54979026,-2.8730495,1.1600817
2020-03-17,0.07083191,-0.012265486,0.15313575,0.16087088,0.008865526,-0.8109446,0.23930836
2020-03-18,0.076449856,0.01717751,0.10272837,0.14729169,-0.38862893,-2.6658366,0.8357743
2020-03-19,-0.060833167,0.10497081,-0.083908886,-0.4234768,0.2245182,2.105048,-0.78101104
2020-03-20,0.33239526,0.0105698705,0.1941183,0.19016725,0.046426665,-0.6732961,0.21254691
2020-03-23,0.41917977,0.27103215,0.18608452,-0.046678927,0.039886646,-0.57589984,0.2233908
2020-03-24,0.2403519,0.178231,0.101909295,-0.0048994613,0.40663743,2.0082002,-0.7213329
2020-03-25,0.025734644,0.014443368,0.008728621,-0.11059851,0.1556306,1.2551281,-0.48627126
2020-03-26,0.0043920474,0.10189423,0.021926956,0.07699757,-0.17316176,-1.1353725,0.30336544
2020-03-27,-0.088438176,0.044706147,-0.069355786,-0.09245628,-0.12788138,-0.6384071,0.1614138
2020-03-30,0.021888766,-0.0037364096,0.023444647,0.012586301,-0.19117111,-1.5110781,0.5081585
2020-03-31,-0.0049605016,-0.029891934,-0.020745886,-0.11638895,-0.019946717,0.33090138,-0.020380035
2020-04-01,-0.0046816976,0.08729948,0.00036641973,0.07731863,-0.31385893,-1.7485583,0.69321126
2020-04-02,-0.16757469,0.19368127,-0.16750129,-0.24321276,0.16938576,2.278686,-0.7997504
2020-04-03,-0.26402956,0.026631258,-0.20036046,-0.24229282,-0.096807264,1.2139297,-0.33320534
2020-04-07,0.31053913,0.14690912,0.26198122,0.32090378,0.21433082,0.15630095,-0.053632654
2020-04-08,-0.04849184,-0.064249806,-0.057211924,-0.081262805,-0.051128708,0.25417534,-0.07672667
2020-04-09,0.29909554,0.17958371,0.19769418,0.22835182,0.20474015,0.13724837,-0.18133393
2020-04-14,0.0798941,0.21466756,0.13471332,0.16624957,-0.033956707,-0.5214195,0.038896833
2020-04-15,-0.015734602,-0.08479621,-0.016773291,-0.0026552244,-0.07208649,-1.1448776,0.349386
2020-04-16,-0.049849894,0.017111864,-0.12052266,-0.11143459,-0.044436347,-0.07840489,-0.0024047939
2020-04-17,-0.07532034,-0.04109701,-0.018535033,0.062800065,-0.08790152,-0.02983398,0.030205954
2020-04-22,-0.18302639,0.017609958,-0.15541089,-0.28308913,0.1275283,2.1673725,-0.68149173
2020-04-23,-0.11873259,0.0034517774,-0.08891908,-0.24967127,0.05564555,1.4658109,-0.3042933
2020-04-24,-0.06701398,0.20306112,-0.025228346,0.030447233,-0.24874137,-1.011686,0.40964377
2020-04-27,0.1253361,0.1574349,0.20874344,0.28696036,-0.14416313,-1.9616791,0.5570562
2020-04-28,-0.0060823853,-0.06719901,-0.015428567,0.04433766,0.060968194,0.5199306,-0.23377149
2020-04-29,-0.2572529,0.01942252,-0.13951264,-0.2747553,0.104234345,2.0240924,-0.53350145
2020-04-30,-0.06537666,-0.006434519,-0.11024012,-0.33310005,0.12573558,1.8991033,-0.5735713
2020-05-06,-0.25999495,-0.032263633,-0.15299852,-0.3204766,-0.0027776144,1.5457864,-0.62953866
2020-05-07,0.14239834,0.044559672,0.08371853,0.051389202,0.19178236,1.0525588,-0.44444272
2020-05-11,-0.048436113,-0.011020412,-0.07261308,-0.1380757,0.06517735,0.41325313,-0.2034465
2020-05-12,0.053519856,-0.035180055,-0.0063100155,-0.0156658,-0.005430888,0.026587939,0.012776756
2020-05-13,-0.013331049,0.06670176,0.019437611,0.03813334,-0.12138103,-1.0112436,0.33416626
2020-05-14,-0.08870342,0.0238349,-0.072559446,-0.15964836,0.16134849,1.512007,-0.51479363
2020-05-15,0.10249458,0.08229123,-0.04041533,-0.13968134,0.14971566,1.1386445,-0.4823398
2020-05-18,-0.0228973,0.1219996,-0.058695123,-0.30189192,0.21777742,2.1097443,-0.7917119
2020-05-19,0.098720066,0.024189744,0.03145822,0.049859673,0.04865399,0.23668115,-0.085304245
2020-05-20,0.0618404,0.08584242,0.012740975,-0.109125085,0.15470812,0.953569,-0.32730713
2020-05-21,-0.21144482,-0.049443074,-0.07717289,-0.06648233,-0.20812075,-0.8423922,0.2925977
2020-05-22,0.10558255,0.04899637,0.05543466,0.07396956,-0.00018880506,-0.739445,0.19838397
2020-05-26,-0.12520145,-0.103305236,-0.05082648,-0.11256094,0.052876867,0.8328591,-0.19539063
2020-05-27,0.13592713,0.07690855,0.03524087,0.044293884,-0.111730956,-1.0316086,0.1701974
2020-05-28,0.046053078,0.069942094,-0.058918644,-0.014993187,-0.004684206,0.074604735,-0.02077554
2020-05-29,0.013012929,0.10166216,-0.03054721,-0.049879763,0.1299914,0.8612336,-0.32007128
2020-06-01,-0.08154207,-0.0017474586,-0.08119335,-0.06982862,0.079753764,1.332622,-0.4253014
2020-06-02,-0.25147042,-0.05442302,-0.13424975,-0.22792417,-0.11318693,0.72861856,-0.20198338
2020-06-03,-0.06995988,-0.049166355,-0.09771035,-0.04083936,-0.01824853,-0.16435343,0.06315822
2020-06-04,0.045361232,0.03454846,0.0010048028,0.01428198,0.1042832,0.354949,-0.19277442
2020-06-05,-0.2898208,-0.09054377,-0.1694944,-0.25567687,-0.09765363,1.1310743,-0.31140953
2020-06-08,0.16428821,0.06781942,0.113203414,0.12903644,0.09975603,-0.12738293,0.03518104
2020-06-09,-0.043927267,0.027847571,0.0080406675,-0.03738375,0.020035377,0.21117501,-0.05827799
2020-06-10,-0.07016078,0.038770605,-0.023453433,-0.065010734,0.017536364,0.43678692,-0.11318303
2020-06-11,0.153843,0.05684723,0.085784435,0.18126258,-0.14675365,-1.5922614,0.5642671
2020-06-12,-0.06778689,-0.025321376,-0.018338142,-0.016448103,-0.066652715,-0.2936523,0.11405472
2020-06-15,-0.071665235,-0.07620296,-0.01754507,-0.016743613,0.041617077,0.3998211,-0.1490103
2020-06-16,-0.019351842,0.015406708,-0.05350505,-0.058857597,0.104305424,1.0926982,-0.41920325
2020-06-17,-0.0017821861,-0.029948266,0.03597465,0.009365037,0.05023817,0.25277218,-0.064393334
2020-06-18,-0.12572515,-0.0053246547,-0.04667099,-0.05280813,-0.06736383,0.16301078,-0.031878665
2020-06-19,0.036758322,0.047611754,0.004502872,-0.027437208,0.1056315,0.7999189,-0.23934098
2020-06-22,-0.013815714,0.010820611,0.0025085215,-0.041493934,0.04812469,0.49844503,-0.12022696
2020-06-23,0.03812296,0.04090473,0.050740052,0.013039198,-0.0038157236,-0.11406971,0.0792697
2020-06-24,0.034806907,0.043128796,0.034320936,0.07642717,-0.1985818,-1.7892543,0.589672
2020-06-29,0.044939425,0.017899383,0.0151008,-0.04738174,0.13163172,0.8106099,-0.24229912
2020-06-30,0.10646889,0.0064662797,0.03514836,0.013428293,0.19531864,0.8137884,-0.2934923
2020-07-01,-0.024188623,-0.14761114,-0.05648648,-0.048079044,0.07551947,0.5385174,-0.25488234
2020-07-02,-0.071011506,0.01220098,0.01105671,-0.034840044,0.00075173547,0.5100998,-0.1231113
